HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Aldershot,Dag and Red,H,2,1,0,0,0,0,0,0,0,1,0,0,2.1,3.6,3.2,1.95,1.85
Barnet,Wealdstone,D,0,0,0,0,0,0,0,0,2,1,0,0,2.3,3.5,2.9,1.65,2.2
Bromley,Stockport,A,0,2,0,0,0,0,0,0,3,2,0,0,2.75,3.5,2.45,1.7,2.1
Eastleigh,Maidenhead,A,0,1,0,0,0,0,0,0,3,4,0,1,1.83,3.6,4.2,1.7,2.1
Hartlepool,Boreham Wood,A,1,2,0,0,0,0,0,0,1,1,0,0,2.8,3.6,2.3,1.9,1.9
Notts County,Woking,H,1,0,0,0,0,0,0,0,2,2,0,0,1.61,4.0,5.0,1.8,2.0
Sutton,Solihull,H,4,1,0,0,0,0,0,0,2,3,0,0,2.45,3.5,2.7,2.0,1.8
Torquay,Wrexham,H,3,1,0,0,0,0,0,0,1,1,0,0,2.0,3.5,3.5,1.9,1.9
Weymouth,Halifax,A,1,5,0,0,0,0,0,0,1,2,0,0,2.87,3.5,2.3,2.1,1.7
Hartlepool,King’s Lynn,H,2,0,0,0,0,0,0,0,1,1,0,0,1.65,4.0,4.75,1.65,2.2
Sutton,Chesterfield,A,0,1,0,0,0,0,0,0,2,6,0,0,1.83,3.6,4.2,1.85,1.95
Aldershot,Halifax,A,1,3,0,0,0,0,0,0,3,2,0,0,2.5,3.3,2.75,2.05,1.75
Barnet,Stockport,A,1,2,0,0,0,0,0,0,2,2,1,0,5.0,4.0,1.61,1.72,2.07
Bromley,Yeovil,A,1,2,0,0,0,0,0,0,0,2,0,0,2.1,3.5,3.25,1.8,2.0
Notts County,Boreham Wood,A,0,1,0,0,0,0,0,0,3,0,0,0,2.15,3.5,3.2,2.0,1.8
Torquay,Maidenhead,H,2,1,0,0,0,0,0,0,1,1,0,0,1.53,4.2,6.5,1.7,2.1
Weymouth,Dag and Red,A,2,3,0,0,0,0,0,0,1,3,1,0,2.9,3.25,2.45,2.1,1.7
Boreham Wood,Aldershot,H,3,2,0,0,0,0,0,0,2,1,0,0,1.8,3.75,4.5,2.1,1.7
Chesterfield,Barnet,H,6,0,0,0,0,0,0,0,0,1,0,0,1.7,3.8,4.75,1.66,2.15
Dag and Red,Altrincham,A,0,1,0,0,0,0,0,0,2,4,0,0,2.37,3.4,2.87,2.1,1.7
King’s Lynn,Torquay,D,0,0,0,0,0,0,0,0,1,1,0,1,4.75,4.0,1.66,1.5,2.5
Wealdstone,Weymouth,H,2,1,0,0,0,0,0,0,1,1,0,0,2.0,3.6,3.4,1.7,2.1
Woking,Hartlepool,H,3,0,0,0,0,0,0,0,1,2,1,0,2.7,3.4,2.5,1.95,1.85
Solihull,Bromley,A,0,1,0,0,0,0,0,0,2,2,0,0,2.0,3.6,3.4,1.8,2.0
Notts County,Stockport,H,1,0,0,0,0,0,0,0,1,3,0,0,2.55,3.3,2.5,1.9,1.9
Solihull,Halifax,H,2,1,0,0,0,0,0,0,3,3,0,0,1.85,3.4,3.75,1.95,1.85
Torquay,Dag and Red,A,0,1,0,0,0,0,0,0,0,0,0,1,1.57,4.2,4.5,1.7,2.1
Weymouth,Wrexham,A,2,3,0,0,0,0,0,0,1,1,1,0,4.2,3.5,1.75,2.0,1.8
Hartlepool,Stockport,H,4,0,0,0,0,0,0,0,1,0,0,2,2.8,3.5,2.37,1.95,1.85
Halifax,Eastleigh,H,3,1,0,0,0,0,0,0,4,2,0,0,2.25,3.5,3.0,1.8,2.0
Aldershot,Woking,H,3,0,0,0,0,0,0,0,2,2,0,0,2.5,3.5,2.62,1.95,1.85
Altrincham,Stockport,D,1,1,0,0,0,0,0,0,4,1,0,0,4.0,3.75,1.83,1.95,1.85
Eastleigh,Weymouth,D,0,0,0,0,0,0,0,0,1,1,0,0,1.75,3.75,4.5,1.72,2.07
Hartlepool,Halifax,H,3,1,0,0,0,0,0,0,0,0,0,1,2.0,3.6,3.5,2.0,1.8
Maidenhead,Wealdstone,H,4,0,0,0,0,0,0,0,1,1,0,0,2.25,3.5,2.9,1.65,2.2
Torquay,Yeovil,H,6,1,0,0,0,0,0,0,2,4,0,0,1.8,3.6,4.2,1.85,1.95
Dover Athletic,Dag and Red,A,0,1,0,0,0,0,0,0,3,4,1,0,3.5,3.75,1.95,2.0,1.8
Woking,Eastleigh,D,0,0,0,0,0,0,0,0,2,1,0,0,2.3,3.5,2.75,1.9,1.9
Halifax,Altrincham,H,3,2,0,0,0,0,0,0,3,3,0,0,1.9,3.5,3.8,2.1,1.7
Notts County,Hartlepool,A,0,1,0,0,0,0,0,0,1,2,1,0,2.1,3.4,3.4,1.88,1.93
Stockport,Wrexham,H,2,0,0,0,0,0,0,0,0,1,0,0,2.0,3.4,3.75,1.98,1.83
Weymouth,Torquay,A,3,4,0,0,0,0,0,0,2,2,0,0,4.75,4.0,1.65,1.65,2.2
Yeovil,Aldershot,H,3,0,0,0,0,0,0,0,2,0,1,1,1.95,3.4,3.5,1.95,1.85
Chesterfield,Solihull,H,1,0,0,0,0,0,0,0,2,3,1,0,2.4,3.6,2.7,1.85,1.95
Stockport,Altrincham,D,2,2,0,0,0,0,0,0,1,0,0,0,1.44,4.5,6.5,1.8,2.0
Weymouth,Eastleigh,D,1,1,0,0,0,0,0,0,2,1,0,0,3.5,3.6,2.0,1.75,2.05
Woking,Aldershot,A,0,1,0,0,0,0,0,0,2,3,0,0,2.05,3.5,3.5,2.0,1.8
Yeovil,Torquay,H,2,1,0,0,0,0,0,0,3,1,0,0,3.3,3.4,2.1,1.72,2.07
Barnet,Boreham Wood,A,0,3,0,0,0,0,0,0,1,1,1,0,4.0,3.4,1.9,1.85,1.95
Solihull,Chesterfield,H,2,1,0,0,0,0,0,0,3,3,0,0,2.45,3.5,2.7,1.9,1.9
Weymouth,Yeovil,A,0,3,0,0,0,0,0,0,1,2,1,0,4.0,3.8,1.8,1.75,2.05
Hartlepool,Wealdstone,H,3,1,0,0,0,0,0,0,1,3,0,0,1.61,3.8,5.5,1.65,2.2
King’s Lynn,Halifax,D,1,1,0,0,0,0,0,0,1,1,0,0,3.1,3.5,2.2,1.72,2.07
Sutton,Altrincham,D,2,2,0,0,0,0,0,0,3,2,0,0,1.75,3.6,4.5,1.95,1.85
Dover Athletic,Boreham Wood,D,1,1,0,0,0,0,0,0,1,3,0,1,7.5,4.33,1.36,1.85,1.95
Wrexham,Dover Athletic,H,3,1,0,0,0,0,0,0,4,3,0,0,1.4,4.5,7.0,1.72,2.07
Dag and Red,Stockport,A,0,2,0,0,0,0,0,0,0,1,0,0,4.33,3.6,1.72,2.05,1.75
Eastleigh,King’s Lynn,A,0,1,0,0,0,0,0,0,2,1,0,0,1.9,3.5,3.6,1.66,2.15
Barnet,Altrincham,A,1,2,0,0,0,0,0,0,3,1,0,0,2.55,3.6,2.3,1.95,1.85
Bromley,Halifax,A,1,2,0,0,0,0,0,0,2,2,1,0,2.4,3.5,2.75,1.85,1.95
Chesterfield,Wrexham,H,2,1,0,0,0,0,0,0,2,1,0,0,1.95,3.6,3.1,1.8,2.0
Dag and Red,King’s Lynn,H,3,2,0,0,0,0,0,0,3,1,0,0,2.25,3.6,2.62,2.1,1.7
Dover Athletic,Solihull,A,0,2,0,0,0,0,0,0,0,3,0,0,5.0,4.33,1.5,1.75,2.05
Notts County,Torquay,D,0,0,0,0,0,0,0,0,1,1,0,0,2.5,3.6,2.37,1.72,2.07
Stockport,Boreham Wood,D,1,1,0,0,0,0,0,0,1,2,0,0,2.05,3.75,2.9,2.3,1.6
Sutton,Eastleigh,H,3,0,0,0,0,0,0,0,0,1,0,1,1.9,3.5,3.25,1.9,1.9
Wealdstone,Aldershot,A,3,4,0,0,0,0,0,0,0,1,0,0,2.45,3.6,2.37,1.66,2.15
Weymouth,Hartlepool,H,1,0,0,0,0,0,0,0,2,1,0,1,4.2,3.6,1.66,1.85,1.95
Woking,Maidenhead,D,0,0,0,0,0,0,0,0,2,2,0,0,2.0,3.6,3.2,1.95,1.85
Torquay,Sutton,D,0,0,0,0,0,0,0,0,3,1,1,0,2.1,3.4,3.5,1.8,2.0
Wrexham,Halifax,D,0,0,0,0,0,0,0,0,2,1,0,0,2.87,3.25,2.45,2.07,1.72
Aldershot,Weymouth,A,0,2,0,0,0,0,0,0,0,1,1,0,1.45,4.0,7.5,1.57,2.35
Altrincham,Wealdstone,H,2,0,0,0,0,0,0,0,2,2,0,0,1.75,3.75,4.5,1.61,2.25
Boreham Wood,Chesterfield,D,0,0,0,0,0,0,0,0,0,2,0,0,2.4,3.4,2.87,2.0,1.8
Bromley,Woking,D,2,2,0,0,0,0,0,0,2,2,0,0,2.3,3.3,3.0,2.07,1.72
Dover Athletic,Barnet,H,3,1,0,0,0,0,0,0,0,0,0,0,2.37,3.4,2.8,1.7,2.1
Eastleigh,Dag and Red,H,3,0,0,0,0,0,0,0,2,2,0,0,2.62,3.25,2.62,1.95,1.85
Maidenhead,Yeovil,H,4,2,0,0,0,0,0,0,1,3,0,0,2.87,3.4,2.37,1.95,1.85
Notts County,Solihull,H,2,0,0,0,0,0,0,0,2,2,0,0,2.1,3.4,3.4,1.85,1.95
Barnet,Torquay,A,0,2,0,0,0,0,0,0,1,0,0,0,5.0,4.2,1.6,1.65,2.2
Boreham Wood,Eastleigh,A,1,2,0,0,0,0,0,0,2,2,0,0,1.83,3.6,4.2,1.9,1.9
Dag and Red,Chesterfield,D,2,2,0,0,0,0,0,0,0,3,0,1,2.9,3.6,2.3,1.75,2.05
Halifax,Maidenhead,A,2,3,0,0,0,0,0,0,0,1,0,0,1.95,3.6,3.8,1.9,1.9
Hartlepool,Sutton,H,1,0,0,0,0,0,0,0,3,1,0,0,2.5,3.3,2.75,1.93,1.88
King’s Lynn,Wrexham,A,0,2,0,0,0,0,0,0,1,2,0,0,3.25,3.5,2.1,1.7,2.1
Weymouth,Notts County,A,0,1,0,0,0,0,0,0,0,0,0,0,7.0,4.5,1.4,1.72,2.07
Woking,Stockport,A,1,4,0,0,0,0,0,0,2,1,0,0,3.6,3.6,1.95,2.0,1.8
Yeovil,Dover Athletic,H,3,1,0,0,0,0,0,0,3,3,0,0,1.6,4.33,4.75,1.7,2.1
Bromley,Aldershot,H,2,0,0,0,0,0,0,0,3,2,0,0,2.2,3.75,2.9,1.8,2.0
Aldershot,Barnet,H,2,1,0,0,0,0,0,0,0,1,0,0,1.66,4.0,4.5,1.75,2.05
Eastleigh,Wrexham,D,1,1,0,0,0,0,0,0,3,2,0,1,2.37,3.3,2.9,2.2,1.65
Stockport,Sutton,A,0,2,0,0,0,0,0,0,3,2,1,0,2.0,3.75,3.5,2.0,1.8
Boreham Wood,Weymouth,H,1,0,0,0,0,0,0,0,0,1,0,0,1.6,4.2,4.5,2.1,1.7
Torquay,Altrincham,A,1,2,0,0,0,0,0,0,2,1,0,1,1.66,4.0,4.75,1.75,2.05
Eastleigh,Solihull,D,1,1,0,0,0,0,0,0,2,1,1,0,2.3,3.2,2.87,2.0,1.8
Maidenhead,Boreham Wood,A,0,1,0,0,0,0,0,0,1,1,0,0,2.7,3.2,2.4,1.95,1.85
Weymouth,Bromley,H,2,1,0,0,0,0,0,0,1,0,1,2,3.6,3.5,1.8,1.65,2.2
Wrexham,Dag and Red,D,2,2,0,0,0,0,0,0,2,1,0,0,2.2,3.4,3.1,2.0,1.8
Stockport,Yeovil,H,1,0,0,0,0,0,0,0,1,4,0,1,1.83,3.4,3.8,1.65,2.2
Hartlepool,Solihull,H,2,0,0,0,0,0,0,0,2,2,0,0,1.95,3.5,3.4,1.93,1.88
Notts County,Dag and Red,H,3,1,0,0,0,0,0,0,1,0,1,0,1.75,3.25,5.5,2.0,1.8
Eastleigh,Yeovil,H,1,0,0,0,0,0,0,0,1,1,0,0,3.0,3.4,2.3,1.95,1.85
Altrincham,Wrexham,A,1,2,0,0,0,0,0,0,1,1,0,0,2.87,3.25,2.37,2.07,1.72
Bromley,King’s Lynn,H,2,0,0,0,0,0,0,0,0,3,0,0,1.75,3.4,4.2,1.65,2.2
Torquay,Wealdstone,D,1,1,0,0,0,0,0,0,3,1,0,0,1.45,4.5,5.75,1.44,2.7
Stockport,Aldershot,D,0,0,0,0,0,0,0,0,0,2,0,0,1.66,3.8,4.33,1.85,1.95
Sutton,Boreham Wood,H,2,0,0,0,0,0,0,0,0,1,0,0,2.3,3.2,2.87,2.2,1.65
Yeovil,Altrincham,H,2,0,0,0,0,0,0,0,4,2,0,0,2.0,3.4,3.3,1.95,1.85
Eastleigh,Hartlepool,H,2,1,0,0,0,0,0,0,0,2,0,0,3.1,3.3,2.3,1.95,1.85
Aldershot,Solihull,A,1,3,0,0,0,0,0,0,3,0,0,0,2.62,3.3,2.45,2.1,1.7
Barnet,Halifax,H,2,1,0,0,0,0,0,0,2,1,0,0,4.0,4.0,1.7,1.75,2.05
Dag and Red,Bromley,H,1,0,0,0,0,0,0,0,2,1,0,0,3.1,3.3,2.3,1.9,1.9
Wrexham,Woking,H,2,0,0,0,0,0,0,0,0,3,0,0,2.2,3.2,3.4,2.35,1.57
Boreham Wood,Yeovil,A,2,3,0,0,0,0,0,0,3,6,0,0,2.25,3.3,3.25,2.25,1.61
King’s Lynn,Notts County,A,0,1,0,0,0,0,0,0,4,2,0,0,4.75,3.75,1.7,1.75,2.05
Maidenhead,Stockport,D,0,0,0,0,0,0,0,0,3,2,0,0,5.0,4.0,1.6,1.75,2.05
Aldershot,Wrexham,H,3,0,0,0,0,0,0,0,3,2,0,0,2.37,3.4,2.62,2.05,1.75
Altrincham,Boreham Wood,A,2,3,0,0,0,0,0,0,3,4,1,0,2.75,3.4,2.4,2.15,1.66
Barnet,Woking,A,0,2,0,0,0,0,0,0,2,2,0,0,2.87,3.4,2.25,2.05,1.75
Bromley,Maidenhead,D,2,2,0,0,0,0,0,0,0,1,0,0,1.83,3.75,3.5,1.75,2.05
Eastleigh,Stockport,H,1,0,0,0,0,0,0,0,2,2,0,1,3.6,3.6,1.85,1.9,1.9
Hartlepool,Yeovil,H,2,1,0,0,0,0,0,0,2,0,0,0,1.9,3.3,3.75,1.95,1.85
Notts County,Chesterfield,A,0,1,0,0,0,0,0,0,1,2,0,0,1.95,3.4,3.6,1.85,1.95
Sutton,Wealdstone,H,4,1,0,0,0,0,0,0,2,1,0,1,1.61,4.0,4.5,1.72,2.07
Weymouth,Solihull,D,0,0,0,0,0,0,0,0,1,2,0,0,3.6,3.25,2.0,2.07,1.72
Torquay,Halifax,A,2,3,0,0,0,0,0,0,0,1,0,0,1.85,3.4,3.6,1.85,1.95
Dag and Red,Sutton,A,1,2,0,0,0,0,0,0,2,3,0,0,3.4,3.5,2.0,2.07,1.72
Maidenhead,Aldershot,A,2,4,0,0,0,0,0,0,3,0,0,1,2.62,3.4,2.45,1.8,2.0
Solihull,Torquay,A,1,2,0,0,0,0,0,0,4,1,0,1,2.7,3.4,2.3,1.95,1.85
Wrexham,Hartlepool,D,0,0,0,0,0,0,0,0,1,1,0,0,2.9,3.1,2.37,2.1,1.7
Boreham Wood,Bromley,D,1,1,0,0,0,0,0,0,0,1,0,0,2.1,3.75,2.9,2.05,1.75
Chesterfield,Altrincham,H,1,0,0,0,0,0,0,0,2,1,0,0,1.75,3.75,4.2,1.8,2.0
King’s Lynn,Barnet,H,5,1,0,0,0,0,0,0,2,2,0,0,1.95,3.4,3.4,1.8,2.0
Stockport,Notts County,D,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.4,3.4,2.1,1.7
Wealdstone,Eastleigh,D,0,0,0,0,0,0,0,0,3,1,0,0,3.5,3.7,1.85,1.57,2.35
Yeovil,Weymouth,H,3,1,0,0,0,0,0,0,2,1,0,0,1.6,3.75,5.0,1.7,2.1
Boreham Wood,Solihull,D,2,2,0,0,0,0,0,0,2,1,0,1,2.37,3.4,2.7,2.3,1.6
Bromley,Altrincham,H,3,1,0,0,0,0,0,0,2,2,1,0,2.2,3.5,2.87,1.8,2.0
King’s Lynn,Weymouth,D,2,2,0,0,0,0,0,0,1,1,0,0,1.95,3.6,3.3,1.95,1.85
Stockport,Chesterfield,H,2,0,0,0,0,0,0,0,1,1,0,0,2.05,3.4,3.2,1.72,2.07
Wrexham,Wealdstone,H,4,1,0,0,0,0,0,0,4,1,1,0,1.72,3.3,4.75,1.88,1.93
Yeovil,Dag and Red,H,1,0,0,0,0,0,0,0,2,1,0,1,2.05,3.4,3.2,1.93,1.88
Hartlepool,Barnet,H,1,0,0,0,0,0,0,0,0,4,0,0,1.33,4.5,7.5,1.72,2.07
Altrincham,Woking,H,1,0,0,0,0,0,0,0,2,4,1,0,2.25,3.5,2.7,2.05,1.75
Halifax,Hartlepool,D,1,1,0,0,0,0,0,0,1,1,1,0,2.75,3.5,2.4,1.9,1.9
Solihull,Dag and Red,A,0,1,0,0,0,0,0,0,0,2,0,0,2.0,3.5,3.2,2.07,1.72
Sutton,Bromley,H,3,2,0,0,0,0,0,0,1,2,0,0,1.95,3.4,3.4,2.05,1.75
Barnet,Yeovil,A,1,4,0,0,0,0,0,0,1,2,1,0,5.0,3.6,1.61,1.8,2.0
Chesterfield,Eastleigh,H,1,0,0,0,0,0,0,0,4,1,0,0,1.83,3.5,4.2,1.8,2.0
Wealdstone,Boreham Wood,H,1,0,0,0,0,0,0,0,1,2,0,0,5.0,3.5,1.66,1.8,2.0
Chesterfield,Yeovil,H,3,0,0,0,0,0,0,0,3,2,0,0,2.0,3.3,3.4,1.95,1.85
Dag and Red,Boreham Wood,D,2,2,0,0,0,0,0,0,2,1,0,0,2.6,3.25,2.5,2.0,1.8
Eastleigh,Bromley,A,1,2,0,0,0,0,0,0,1,1,0,0,2.55,3.4,2.45,1.85,1.95
Solihull,Maidenhead,D,1,1,0,0,0,0,0,0,3,5,0,0,1.75,3.5,4.2,1.93,1.88
Torquay,Hartlepool,A,0,1,0,0,0,0,0,0,0,3,0,0,2.2,3.5,2.87,1.98,1.83
Wealdstone,Halifax,A,1,2,0,0,0,0,0,0,4,2,1,0,3.4,3.4,2.0,1.66,2.15
Weymouth,Stockport,H,1,0,0,0,0,0,0,0,2,1,0,0,5.75,3.75,1.57,1.93,1.88
Woking,King’s Lynn,H,3,0,0,0,0,0,0,0,2,0,0,0,1.9,3.4,3.6,2.0,1.8
Sutton,Wrexham,D,0,0,0,0,0,0,0,0,1,3,0,0,2.05,3.3,3.2,1.95,1.85
Barnet,Wrexham,A,0,2,0,0,0,0,0,0,1,1,0,0,5.0,3.6,1.65,2.05,1.75
Dag and Red,Maidenhead,H,2,1,0,0,0,0,0,0,0,2,0,0,2.0,3.5,3.3,2.0,1.8
Solihull,Stockport,A,0,5,0,0,0,0,0,0,1,0,1,0,2.9,3.3,2.25,2.1,1.7
Sutton,Yeovil,H,2,1,0,0,0,0,0,0,1,2,0,0,2.0,3.25,3.4,2.25,1.61
Altrincham,Hartlepool,D,1,1,0,0,0,0,0,0,1,1,0,1,3.7,3.25,2.0,2.2,1.65
Notts County,Halifax,A,1,2,0,0,0,0,0,0,1,1,0,0,2.0,3.4,3.6,2.0,1.8
Wealdstone,King’s Lynn,H,3,1,0,0,0,0,0,0,1,0,0,0,2.55,3.5,2.3,1.57,2.35
Woking,Boreham Wood,D,0,0,0,0,0,0,0,0,4,1,0,0,3.5,3.1,2.2,2.3,1.6
Aldershot,Altrincham,H,2,1,0,0,0,0,0,0,3,1,0,0,2.25,3.4,2.75,2.1,1.7
Bromley,Barnet,D,2,2,0,0,0,0,0,0,1,3,1,1,1.25,5.25,9.0,1.53,2.4
Halifax,Solihull,H,1,0,0,0,0,0,0,0,2,3,0,0,1.72,3.5,4.33,2.0,1.8
Hartlepool,Eastleigh,D,0,0,0,0,0,0,0,0,2,2,0,0,1.9,3.3,3.75,2.0,1.8
Maidenhead,Chesterfield,H,2,0,0,0,0,0,0,0,4,0,0,0,3.2,3.75,1.95,1.75,2.05
Wealdstone,Notts County,A,0,1,0,0,0,0,0,0,0,3,0,0,6.0,4.0,1.53,1.65,2.2
Wrexham,Weymouth,H,2,0,0,0,0,0,0,0,2,3,0,0,1.61,3.6,5.0,2.0,1.8
Yeovil,Woking,H,2,1,0,0,0,0,0,0,4,4,0,0,2.15,3.25,3.1,1.9,1.9
Boreham Wood,Torquay,D,0,0,0,0,0,0,0,0,1,0,0,0,2.62,3.5,2.3,1.85,1.95
Chesterfield,Sutton,A,0,1,0,0,0,0,0,0,4,2,0,0,2.1,3.3,3.4,2.35,1.57
Halifax,Aldershot,H,1,0,0,0,0,0,0,0,2,1,0,0,1.8,3.6,4.0,1.85,1.95
King’s Lynn,Hartlepool,D,2,2,0,0,0,0,0,0,3,0,0,0,4.75,3.4,1.7,1.98,1.83
Stockport,Barnet,H,2,1,0,0,0,0,0,0,3,0,0,0,1.22,5.25,12.0,1.65,2.2
Wrexham,Eastleigh,D,2,2,0,0,0,0,0,0,1,6,1,0,2.1,3.4,3.1,2.5,1.5
Boreham Wood,Notts County,D,2,2,0,0,0,0,0,0,2,2,0,0,2.5,3.5,2.4,2.4,1.53
Dag and Red,Weymouth,D,1,1,0,0,0,0,0,0,1,1,0,0,1.7,3.6,4.2,2.07,1.72
Maidenhead,Torquay,H,4,1,0,0,0,0,0,0,1,3,0,0,3.6,3.5,1.85,1.85,1.95
Woking,Altrincham,D,1,1,0,0,0,0,0,0,3,2,0,0,2.2,3.4,2.75,2.1,1.7
Yeovil,Bromley,A,1,2,0,0,0,0,0,0,3,6,0,0,2.3,3.5,2.62,1.95,1.85
Aldershot,Boreham Wood,D,3,3,0,0,0,0,0,0,0,0,0,0,2.87,3.4,2.37,2.05,1.75
Altrincham,Dag and Red,A,0,1,0,0,0,0,0,0,3,1,0,0,2.25,3.3,3.1,2.05,1.75
Barnet,Chesterfield,A,0,2,0,0,0,0,0,0,1,5,1,0,5.5,3.75,1.65,1.85,1.95
Bromley,Solihull,H,1,0,0,0,0,0,0,0,1,2,0,0,2.3,3.4,3.0,1.85,1.95
Eastleigh,Halifax,H,1,0,0,0,0,0,0,0,3,4,0,0,2.62,3.1,2.75,2.15,1.66
Hartlepool,Woking,H,1,0,0,0,0,0,0,0,1,0,0,0,1.66,3.6,5.25,2.05,1.75
Notts County,Yeovil,H,2,0,0,0,0,0,0,0,1,1,0,0,1.9,3.4,4.0,1.95,1.85
Sutton,Stockport,D,1,1,0,0,0,0,0,0,2,0,0,0,2.6,3.4,2.6,2.25,1.61
Torquay,King’s Lynn,H,1,0,0,0,0,0,0,0,3,1,0,0,1.5,4.2,5.0,1.66,2.15
Weymouth,Wealdstone,H,4,0,0,0,0,0,0,0,2,2,0,0,2.3,3.5,2.9,1.8,2.0
Aldershot,Chesterfield,A,0,1,0,0,0,0,0,0,2,3,0,0,3.2,3.5,2.15,1.85,1.95
Altrincham,King’s Lynn,H,3,0,0,0,0,0,0,0,1,0,0,0,2.0,3.5,3.6,1.8,2.0
Bromley,Sutton,A,1,3,0,0,0,0,0,0,2,1,0,0,2.87,3.4,2.37,2.0,1.8
Dag and Red,Hartlepool,A,0,1,0,0,0,0,0,0,1,0,0,0,3.6,3.5,2.0,2.15,1.66
Stockport,Eastleigh,H,3,0,0,0,0,0,0,0,1,2,0,0,1.5,4.0,7.0,2.25,1.61
Torquay,Solihull,H,2,0,0,0,0,0,0,0,0,0,0,0,2.0,3.6,3.5,2.07,1.72
Wealdstone,Woking,A,0,1,0,0,0,0,0,0,1,1,0,0,3.6,3.6,1.95,1.65,2.2
Yeovil,Notts County,D,2,2,0,0,0,0,0,0,2,2,0,0,2.75,3.2,2.55,2.3,1.6
Chesterfield,Weymouth,H,1,0,0,0,0,0,0,0,1,2,0,0,1.5,4.33,5.0,1.83,1.98
Dag and Red,Torquay,H,1,0,0,0,0,0,0,0,0,0,0,0,2.62,3.4,2.4,1.95,1.85
Halifax,Sutton,D,2,2,0,0,0,0,0,0,2,0,0,0,2.6,3.3,2.45,2.1,1.7
King’s Lynn,Eastleigh,H,2,1,0,0,0,0,0,0,2,3,0,0,2.5,3.5,2.5,1.95,1.85
Solihull,Aldershot,H,1,0,0,0,0,0,0,0,3,0,2,0,2.1,3.5,3.0,2.0,1.8
Stockport,Hartlepool,D,1,1,0,0,0,0,0,0,1,0,0,0,2.37,3.1,2.9,1.95,1.85
Wrexham,Bromley,H,3,0,0,0,0,0,0,0,1,0,0,0,2.4,3.2,2.8,2.0,1.8
Yeovil,Barnet,H,3,1,0,0,0,0,0,0,1,3,0,0,1.44,4.2,7.5,1.7,2.1
Maidenhead,Altrincham,A,0,1,0,0,0,0,0,0,1,0,0,0,1.95,3.5,3.5,1.83,1.98
Notts County,Aldershot,A,0,1,0,0,0,0,0,0,2,1,0,0,1.66,3.5,5.25,1.95,1.85
Solihull,Wealdstone,H,3,0,0,0,0,0,0,0,2,0,0,0,1.5,4.2,7.0,1.83,1.98
Notts County,Wrexham,H,1,0,0,0,0,0,0,0,3,1,1,0,2.25,3.3,3.2,2.25,1.61
Hartlepool,Dag and Red,H,2,1,0,0,0,0,0,0,2,0,0,0,1.72,3.6,4.75,2.05,1.75
Aldershot,Stockport,A,1,2,0,0,0,0,0,0,0,3,0,0,4.0,3.75,1.83,2.0,1.8
Barnet,Solihull,A,0,2,0,0,0,0,0,0,1,0,1,0,4.0,3.5,1.9,1.95,1.85
Boreham Wood,Sutton,D,0,0,0,0,0,0,0,0,0,3,0,0,2.7,3.6,2.45,2.1,1.7
Bromley,Wealdstone,D,2,2,0,0,0,0,0,0,1,3,0,1,1.5,4.0,7.0,1.7,2.1
Eastleigh,Chesterfield,A,0,1,0,0,0,0,0,0,1,2,0,0,3.2,3.4,2.2,2.2,1.65
Torquay,Woking,H,1,0,0,0,0,0,0,0,2,5,0,0,1.57,3.6,5.0,2.05,1.75
Weymouth,Maidenhead,H,2,1,0,0,0,0,0,0,2,1,0,1,2.62,3.6,2.5,1.95,1.85
Boreham Wood,Hartlepool,D,2,2,0,0,0,0,0,0,1,1,0,0,2.87,3.25,2.45,2.2,1.65
Dag and Red,Aldershot,A,0,2,0,0,0,0,0,0,4,1,0,0,2.2,3.3,3.3,2.05,1.75
Halifax,Weymouth,H,3,2,0,0,0,0,0,0,0,1,0,0,1.57,3.8,6.0,2.0,1.8
King’s Lynn,Altrincham,H,2,0,0,0,0,0,0,0,1,0,0,0,2.9,3.4,2.37,1.95,1.85
Maidenhead,Eastleigh,A,0,1,0,0,0,0,0,0,0,0,1,0,2.25,3.3,3.2,1.95,1.85
Solihull,Sutton,D,0,0,0,0,0,0,0,0,2,3,0,0,3.6,3.4,2.1,2.1,1.7
Wealdstone,Barnet,H,5,1,0,0,0,0,0,0,1,3,0,1,2.1,3.75,3.2,1.65,2.2
Woking,Notts County,A,2,4,0,0,0,0,0,0,2,3,0,0,3.1,3.4,2.25,2.07,1.72
Wrexham,Torquay,A,0,1,0,0,0,0,0,0,2,0,0,0,3.2,3.25,2.25,2.0,1.8
Stockport,Bromley,D,0,0,0,0,0,0,0,0,0,0,0,0,1.61,3.75,5.5,1.85,1.95
Altrincham,Halifax,A,0,1,0,0,0,0,0,0,0,1,0,0,2.4,3.4,2.6,2.1,1.7
Boreham Wood,Wealdstone,H,3,1,0,0,0,0,0,0,1,3,0,1,1.45,4.0,6.5,1.8,2.0
Bromley,Dag and Red,H,1,0,0,0,0,0,0,0,2,1,1,0,2.2,3.4,3.1,1.9,1.9
Eastleigh,Woking,D,0,0,0,0,0,0,0,0,0,1,0,1,2.1,3.1,3.75,2.5,1.5
King’s Lynn,Chesterfield,A,1,2,0,0,0,0,0,0,2,1,0,0,3.75,3.6,1.83,1.95,1.85
