HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Montrose,Dumbarton,A,1,3,9,6,5,3,9,1,2,2,0,0,2.75,3.5,2.4,1.66,2.12,11,6,11,8,2.0,0.8,1.0,1.6,2.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.0,2.2,1.2,1.6,0.8,1.4,1.4,1.6,2.2,0.0,0.0,3.0,0.0
Raith Rvs,Airdrie Utd,H,1,0,7,6,2,0,8,3,1,3,0,0,1.7,3.5,5.25,1.72,2.04,11,6,5,7,1.4,1.2,1.6,1.2,2.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,2.0,0.0,2.2,1.2,1.4,1.6,1.4,0.8,1.4,1.0,2.0,0.0,1.0,0.0
East Fife,Stenhousemuir,D,1,1,8,10,3,2,4,8,1,3,0,0,1.9,3.6,3.75,1.65,2.15,9,8,6,11,1.4,2.0,1.6,0.8,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.8,1.6,1.4,1.6,1.2,1.4,2.2,1.2,0.0,0.0,1.0,1.0
Arbroath,East Fife,H,2,1,10,8,3,4,3,4,0,3,0,0,1.72,3.8,4.5,1.73,2.01,5,7,8,7,1.4,1.6,1.0,2.0,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.0,0.0,1.6666666666666667,0.0,1.0,1.4,1.0,1.4,1.8,1.8,1.4,1.6,1.0,0.0,1.0,0.0
Forfar,Raith Rvs,H,2,1,13,14,5,3,5,4,0,1,0,0,3.3,3.6,2.05,1.67,2.1,11,2,8,7,3.0,1.6,2.0,1.2,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,2.2,0.4,1.4,1.6,2.2,0.8,1.4,1.6,2.0,0.0,1.0,0.0
Stenhousemuir,Stranraer,A,0,1,14,10,4,4,8,5,3,0,0,0,2.4,3.4,2.8,1.72,2.04,6,7,5,10,1.6,1.0,0.4,0.8,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,1.2,1.4,1.8,1.2,1.4,2.4,2.0,1.0,3.0,0.0,0.0,0.0
Airdrie Utd,Forfar,H,1,0,11,8,4,2,7,3,2,2,0,0,2.45,3.8,2.5,1.83,1.92,7,4,8,7,1.6,0.6,3.0,1.6,0.6666666666666666,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.4,0.8,1.6,0.8,2.2,0.6,1.4,1.6,3.0,0.0,0.0,0.0
East Fife,Brechin,A,0,2,11,9,7,2,8,8,0,0,0,0,1.83,3.75,4.0,1.77,1.99,9,9,4,9,1.0,1.4,1.6,0.8,1.0,0.0,1.6666666666666667,0.0,1.0,0.3333333333333333,2.3333333333333335,0.0,1.8,1.8,1.6,1.4,1.2,1.0,1.8,0.8,3.0,0.0,2.0,0.0
Montrose,Stenhousemuir,H,2,0,7,10,4,3,5,6,1,2,0,0,2.0,3.9,3.2,1.8,1.95,9,8,6,9,1.4,0.8,1.4,1.0,2.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.8,1.6,1.6,0.8,0.8,1.2,1.8,1.2,2.0,0.0,3.0,0.0
Raith Rvs,Dumbarton,H,4,1,12,8,6,2,4,0,0,2,0,0,1.75,4.0,4.0,1.57,2.3,11,4,12,7,2.0,0.6,1.0,2.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,0.6666666666666666,0.0,2.2,0.8,1.8,1.4,1.4,1.4,1.4,2.4,1.0,0.0,2.0,0.0
Stranraer,Arbroath,D,0,0,11,10,3,2,5,7,4,3,1,0,5.0,4.0,1.61,1.68,2.1,7,12,7,5,0.4,1.4,1.4,1.6,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.4,2.4,1.4,1.2,1.2,1.6,1.0,1.4,0.0,0.0,0.0,0.0
Stranraer,Brechin,A,0,2,11,8,3,6,5,10,1,0,0,0,2.2,3.5,3.1,1.83,1.92,6,10,6,7,0.6,1.4,1.6,1.4,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,2.0,0.0,1.2,2.0,1.4,1.2,1.2,1.0,1.4,1.2,4.0,1.0,0.0,0.0
Brechin,Airdrie Utd,A,0,3,5,15,2,6,6,5,1,0,0,0,3.2,3.5,2.15,1.86,1.88,6,5,4,8,1.6,2.0,1.6,0.6,1.0,0.3333333333333333,1.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.2,1.0,1.2,1.6,1.0,0.8,1.6,0.8,0.0,0.0,2.0,0.0
Dumbarton,Stenhousemuir,A,1,2,11,7,6,2,8,5,0,0,0,0,1.83,3.75,4.0,1.63,2.17,7,7,5,6,1.0,2.0,1.4,1.0,2.6666666666666665,0.0,1.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,1.4,1.4,2.0,2.6,0.8,1.2,1.2,1.0,2.0,0.0,2.0,0.0
East Fife,Raith Rvs,A,1,2,10,7,2,4,6,3,3,2,0,0,3.6,3.6,1.95,1.66,2.12,8,9,7,9,1.0,1.4,2.0,0.6,0.3333333333333333,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,1.6,1.8,1.6,1.4,2.0,0.8,1.8,1.4,0.0,0.0,0.0,0.0
