HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Ajax,Heracles,H,3,0,25,5,12,0,7,0,2,2,0,0,1.08,12.0,21.0,1.25,4.0,16,2,2,6,2.0,3.0,1.6,0.2,0.6666666666666666,0.0,1.6666666666666667,0.0,2.0,0.0,2.3333333333333335,0.0,3.2,0.4,0.2,2.6,1.8,1.2,1.2,0.4,1.0,0.0,2.0,0.0
Heracles,Utrecht,H,1,0,14,17,5,5,7,4,2,1,0,0,3.25,3.4,2.25,1.9,1.95,9,6,8,10,1.6,0.2,1.6,0.8,2.0,0.0,2.0,0.0,2.3333333333333335,0.0,2.0,0.0,1.8,1.2,1.6,0.4,1.0,1.2,2.0,1.6,2.0,0.0,2.0,0.0
Cambuur,Zwolle,A,3,4,11,12,6,9,6,2,0,0,0,0,2.4,3.5,2.8,1.85,1.95,7,13,4,9,0.8,1.6,1.0,0.8,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.4,2.6,1.4,1.8,0.8,1.0,1.8,0.8,2.0,0.0,2.0,1.0
Groningen,For Sittard,A,0,1,18,8,7,5,7,5,2,1,0,0,1.83,3.5,4.5,2.0,1.85,5,5,3,14,1.2,1.8,0.8,0.6,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.0,0.0,2.3333333333333335,0.0,1.0,1.0,1.4,2.0,1.4,2.4,2.8,0.6,1.0,0.0,2.0,0.0
Vitesse,PSV Eindhoven,A,0,5,18,18,2,13,6,3,2,0,0,0,5.0,3.8,1.7,1.7,2.1,6,5,12,4,2.0,1.4,1.8,2.6,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,1.2,1.0,1.6,1.8,2.0,1.0,0.8,2.4,1.0,1.0,3.0,0.0
Go Ahead Eagles,AZ Alkmaar,A,1,4,9,16,4,9,4,7,0,1,0,0,6.5,4.2,1.5,1.72,2.07,5,10,6,4,0.6,1.0,2.6,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,2.0,1.0,0.6,2.0,0.6,0.8,1.2,1.0,0.0,4.0,0.0
Sparta Rotterdam,Willem II,H,1,0,14,5,6,0,2,1,1,2,0,0,2.05,3.5,3.5,2.0,1.85,3,8,3,18,0.4,1.0,0.6,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6,1.6,1.6,1.0,0.8,1.4,3.6,0.6,1.0,0.0,0.0,0.0
Heerenveen,Nijmegen,A,0,1,14,6,4,2,6,3,3,3,0,0,2.25,3.6,3.0,1.72,2.07,3,6,6,4,1.0,1.4,0.4,1.6,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.6,1.2,1.2,0.8,1.0,2.0,0.8,1.2,1.0,0.0,2.0,0.0
Waalwijk,Feyenoord,A,0,2,11,16,4,4,9,8,0,0,0,0,11.0,5.75,1.28,1.6,2.3,5,12,9,2,1.2,1.0,1.8,2.2,2.0,0.0,2.0,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,1.0,2.4,1.2,1.0,2.2,0.8,0.4,1.8,2.0,0.0,1.0,0.0
Ajax,Twente,H,5,0,23,3,11,1,10,0,1,1,0,0,1.12,8.5,19.0,1.44,2.7,14,2,8,3,2.0,3.0,2.6,2.6,1.3333333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,2.8,0.4,0.2,2.6,1.6,0.2,0.6,1.6,2.0,0.0,0.0,0.0
