HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Oostende,Gent,A,0,2,11.0,6.0,4.0,5.0,9.0,7.0,0.0,3.0,0.0,0.0,2.8,3.3,2.45,1.75,2.03,3,8,5,7,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,3.0,0.0,3.0,0.0
Waregem,Mouscron,H,2,1,11.0,8.0,4.0,2.0,11.0,2.0,3.0,3.0,0.0,1.0,1.55,4.0,5.75,1.68,2.12,5,4,4,1,1.3333333333333333,2.0,2.0,2.3333333333333335,1.6666666666666667,0.0,2.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.0,3.6666666666666665,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.0,0.0,2.0,0.0
Antwerp,Kortrijk,H,3,0,10.0,9.0,4.0,3.0,4.0,8.0,2.0,2.0,0.0,0.0,1.75,3.75,4.33,1.84,1.93,4,6,4,4,0.6666666666666666,2.5,1.25,1.3333333333333333,2.3333333333333335,0.0,3.3333333333333335,0.0,2.3333333333333335,0.0,2.6666666666666665,0.0,1.3333333333333333,2.0,1.25,2.0,1.25,1.25,1.3333333333333333,1.3333333333333333,3.0,0.0,2.0,0.0
Genk,Oostende,D,1,1,11.0,9.0,5.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0,1.62,4.0,5.0,1.58,2.3,4,4,2,4,1.3333333333333333,1.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,2.0,2.0,0.75,2.5,1.3333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0
Mechelen,St Truiden,H,2,0,7.0,3.0,3.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,1.95,3.5,3.75,1.85,1.91,4,5,4,5,0.75,0.3333333333333333,3.0,1.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,0.0,3.3333333333333335,0.0,3.0,0.3333333333333333,1.0,1.25,1.6666666666666667,0.6666666666666666,1.75,0.75,1.6666666666666667,1.3333333333333333,2.0,0.0,5.0,0.0
Mouscron,Eupen,H,3,2,7.0,8.0,4.0,6.0,4.0,5.0,4.0,3.0,1.0,0.0,1.91,3.4,4.0,1.83,1.94,7,8,2,11,2.0,1.75,1.0,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.75,1.25,1.0,2.25,3.6666666666666665,0.6666666666666666,3.0,1.0,3.0,0.0
Waasland-Beveren,Anderlecht,A,1,2,15.0,13.0,11.0,8.0,12.0,5.0,2.0,4.0,0.0,0.0,5.0,3.6,1.7,1.68,2.12,9,6,2,4,1.3333333333333333,1.25,2.0,0.75,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.5,2.0,2.0,1.6666666666666667,1.0,0.5,0.0,0.0,3.0,0.0
Charleroi,Club Brugge,A,1,2,8.0,10.0,4.0,6.0,4.0,5.0,2.0,4.0,0.0,0.0,3.2,3.25,2.25,1.98,1.79,8,4,9,4,2.5,2.3333333333333335,3.0,2.25,1.6666666666666667,0.0,1.3333333333333333,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.6666666666666666,2.0,3.0,0.3333333333333333,1.0,2.25,1.0,0.0,3.0,0.0
Gent,Waregem,A,0,1,8.0,3.0,4.0,1.0,7.0,3.0,4.0,2.0,0.0,0.0,1.73,3.75,4.5,1.68,2.12,1,2,11,3,0.6666666666666666,1.0,1.75,2.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.75,1.75,1.75,1.25,1.0,3.6666666666666665,3.0,0.0,3.0,0.0
Standard,Lokeren,H,2,1,20.0,2.0,8.0,2.0,5.0,3.0,2.0,5.0,1.0,1.0,1.55,4.0,6.0,1.77,2.0,2,5,5,6,1.3333333333333333,0.5,1.0,1.0,2.0,0.0,4.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,4.0,0.0,0.6666666666666666,1.6666666666666667,1.75,0.5,1.0,1.75,2.0,1.6666666666666667,5.0,0.0,1.0,0.0
St Truiden,Charleroi,A,0,1,14.0,9.0,6.0,4.0,5.0,5.0,2.0,3.0,0.0,0.0,2.5,3.25,2.8,2.06,1.73,7,3,6,2,3.0,1.0,2.0,2.3333333333333335,3.3333333333333335,0.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.75,0.75,1.75,1.0,1.8,1.2,0.6666666666666666,2.0,1.0,0.0,2.0,0.0
Eupen,Genk,D,3,3,10.0,10.0,6.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,3.8,3.6,1.91,1.72,2.06,4,9,8,8,1.0,0.0,1.25,1.0,2.6666666666666665,0.0,1.6666666666666667,0.0,2.0,0.3333333333333333,1.6666666666666667,0.0,1.0,2.25,3.5,1.0,1.25,1.25,2.0,2.0,3.0,0.0,2.0,0.0
Kortrijk,Oostende,A,1,2,13.0,10.0,7.0,8.0,13.0,4.0,1.0,1.0,1.0,0.0,2.8,3.25,2.5,1.66,2.16,5,5,3,5,1.25,1.0,0.0,0.5,2.3333333333333335,0.0,3.0,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,1.25,1.25,1.75,1.0,0.75,2.5,1.25,0.75,2.0,0.0,3.0,0.0
Mouscron,Mechelen,D,2,2,6.0,15.0,2.0,9.0,0.0,9.0,3.0,3.0,0.0,0.0,2.3,3.2,3.1,1.76,2.02,10,10,2,5,2.25,1.75,1.2,0.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.0,2.5,2.5,0.75,1.25,1.2,1.0,1.6666666666666667,0.6666666666666666,4.0,1.0,4.0,1.0
