HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Partick,Dundee United,A,2.4,3.4,2.8,1.82,1.9,1,2,6,5,5,7,2.25,0.0,1.4,1.4
Alloa,Partick,H,3.25,3.6,2.1,1.82,1.92,1,0,1,7,3,9,0.25,0.75,1.8,0.0
Dundee United,Inverness C,D,2.14,3.3,3.4,1.94,1.8,1,1,9,10,8,0,1.4,2.0,1.4,2.6
Dunfermline,Queen of Sth,A,2.04,3.6,3.3,1.78,1.97,0,1,6,6,12,6,1.4,1.6,1.6,1.6
Morton,Falkirk,H,1.95,3.5,3.9,1.93,1.81,1,0,6,12,10,9,1.0,1.0,0.6,1.2
Ross County,Ayr,H,1.7,3.8,4.75,1.82,1.92,2,1,3,0,7,6,2.3333333333333335,2.0,3.0,1.75
Alloa,Inverness C,D,3.75,3.3,2.0,1.91,1.83,0,0,2,7,8,1,0.8,0.75,1.4,2.2
Dunfermline,Dundee United,A,2.3,3.4,3.0,1.85,1.88,0,2,2,7,7,5,0.8,1.6,1.0,2.0
Partick,Ayr,A,2.6,3.4,2.6,1.79,1.96,0,1,7,7,8,8,1.8,0.0,3.0,1.4
Queen of Sth,Falkirk,H,1.75,3.6,4.6,1.79,1.95,2,0,12,5,5,8,1.6,1.6,0.6,0.6
Ross County,Morton,H,1.53,4.33,5.5,1.73,2.01,5,0,5,1,5,5,2.5,2.0,1.6,1.0
Ayr,Alloa,H,1.44,4.0,8.0,1.79,1.96,3,0,11,3,5,6,3.0,1.8,1.0,0.75
Falkirk,Ross County,D,6.5,3.8,1.53,2.01,1.75,1,1,1,8,11,4,0.6,0.6,2.6,2.0
Inverness C,Dunfermline,D,2.3,3.2,3.1,2.08,1.7,2,2,6,5,9,9,1.4,1.8,0.8,1.6
Queen of Sth,Morton,A,1.85,3.5,4.2,2.03,1.73,1,2,11,5,4,8,1.6,1.6,1.6,1.0
Alloa,Dunfermline,A,4.33,3.6,1.8,2.04,1.71,0,1,2,5,9,9,1.0,0.6,0.8,1.6
Dundee United,Queen of Sth,H,1.9,3.6,3.8,1.77,1.96,2,0,8,11,8,5,1.0,2.0,1.6,1.6
Falkirk,Ayr,A,4.75,3.5,1.75,1.89,1.84,0,1,1,9,9,8,0.2,0.6,3.0,1.8
Inverness C,Ross County,D,3.2,3.25,2.25,2.09,1.68,2,2,8,7,9,4,1.4,1.8,2.6,1.6
Morton,Partick,H,2.25,3.4,3.1,1.91,1.82,5,1,7,9,3,10,1.6,1.0,1.2,0.0
Ayr,Queen of Sth,D,1.8,3.75,4.2,1.76,1.98,1,1,14,3,6,5,3.0,2.4,1.6,1.4
Dunfermline,Falkirk,A,1.57,4.0,5.75,1.83,1.9,0,1,1,6,4,8,0.8,1.6,0.2,0.6
Morton,Alloa,A,1.7,4.0,4.5,1.79,1.95,0,2,10,8,5,9,2.0,1.0,0.8,0.6
Partick,Inverness C,A,2.87,3.4,2.37,1.76,1.99,0,1,5,7,5,1,1.2,0.0,1.4,1.8
Ross County,Dundee United,A,1.95,3.5,3.75,1.82,1.92,0,1,10,1,7,4,2.6,1.8,1.6,2.0
Ayr,Morton,D,1.57,3.8,6.0,1.83,1.9,0,0,13,4,4,9,2.6,2.4,1.4,1.0
Falkirk,Partick,D,3.1,3.25,2.3,2.07,1.69,1,1,1,9,4,13,0.2,1.2,0.6,0.0
Queen of Sth,Inverness C,D,2.54,3.2,2.8,2.02,1.72,3,3,11,5,5,1,1.6,1.0,1.4,1.8
Dundee United,Alloa,H,1.4,4.33,8.5,1.85,1.89,4,2,8,8,7,8,1.6,2.4,0.8,1.2
Ross County,Dunfermline,H,2.0,3.5,3.75,1.95,1.8,2,1,9,2,7,7,2.0,1.8,0.8,1.6
Dundee United,Ayr,A,2.1,3.4,3.4,1.82,1.93,0,5,9,9,10,3,1.6,2.4,2.2,2.4
Alloa,Ross County,A,4.75,3.8,1.66,1.86,1.88,0,1,1,5,10,4,0.8,1.0,2.0,1.8
Dunfermline,Morton,H,1.64,3.8,5.0,2.0,1.75,3,0,1,4,4,8,0.8,1.6,1.4,1.2
Inverness C,Falkirk,A,1.44,4.0,8.0,2.01,1.74,2,3,8,7,5,6,1.4,1.4,0.4,1.2
Queen of Sth,Partick,H,2.1,3.5,3.3,1.84,1.91,1,0,9,8,4,11,1.2,1.0,0.6,0.2
Falkirk,Alloa,D,2.25,3.6,2.9,1.97,1.78,2,2,2,7,7,10,0.4,1.8,0.8,1.0
Morton,Dundee United,D,3.4,3.5,2.04,1.88,1.86,1,1,8,9,7,3,1.4,1.0,1.4,2.4
Partick,Dunfermline,H,3.3,3.6,2.04,1.98,1.77,2,0,4,8,7,5,0.6,0.2,1.2,1.6
Ross County,Queen of Sth,D,1.66,4.0,4.75,1.82,1.92,1,1,9,3,4,6,2.0,2.2,1.6,1.0
Ayr,Ross County,D,2.6,3.2,2.7,1.89,1.85,3,3,9,3,11,4,2.2,2.4,2.0,2.2
Falkirk,Morton,D,3.0,3.2,2.4,2.12,1.67,0,0,4,7,3,10,0.6,1.8,1.4,1.0
Inverness C,Dundee United,D,2.37,3.3,2.9,1.86,1.88,1,1,7,8,6,4,0.8,1.4,1.4,2.0
Partick,Alloa,D,1.8,3.75,4.2,1.95,1.8,2,2,3,6,9,12,0.6,0.2,0.8,1.0
Queen of Sth,Dunfermline,D,3.4,3.4,2.1,1.96,1.79,0,0,10,8,6,6,1.6,1.2,1.2,1.4
Alloa,Queen of Sth,H,3.3,3.3,2.2,1.96,1.79,2,0,1,4,3,4,0.8,1.0,1.6,1.2
Dundee United,Falkirk,H,1.44,4.2,7.5,1.87,1.88,2,1,8,13,6,5,1.4,2.2,0.8,1.8
Dunfermline,Ayr,D,3.1,3.25,2.3,1.94,1.81,0,0,4,4,13,3,1.2,1.0,1.8,2.4
Morton,Inverness C,A,2.8,3.25,2.5,2.1,1.68,1,2,8,9,5,4,1.4,1.0,0.8,1.4
Ross County,Partick,H,1.66,3.75,5.0,1.79,1.96,2,0,10,4,2,9,2.0,1.8,0.8,0.2
Alloa,Dundee United,H,4.75,3.6,1.75,1.98,1.78,2,1,3,2,7,3,1.4,1.0,2.0,2.2
Falkirk,Dunfermline,A,4.0,3.8,1.8,2.14,1.65,2,4,4,5,4,6,0.8,1.2,0.8,1.0
Partick,Morton,A,2.1,3.3,3.5,2.01,1.75,1,2,5,6,2,9,0.8,0.2,1.4,1.0
Queen of Sth,Ayr,D,3.4,3.5,2.04,1.87,1.88,1,1,7,5,8,2,1.6,1.0,1.8,2.0
Ross County,Inverness C,H,1.8,3.6,4.33,1.95,1.8,2,1,10,3,7,5,2.0,1.8,0.8,1.8
Morton,Ross County,H,5.0,3.6,1.7,1.94,1.82,1,0,8,6,9,6,1.4,1.6,2.0,1.8
Ayr,Falkirk,A,1.36,5.0,7.5,1.61,2.23,0,1,9,4,5,7,1.8,2.2,0.6,1.2
Dundee United,Partick,D,1.8,3.6,4.33,1.82,1.93,1,1,9,9,2,10,2.0,1.6,0.8,0.2
Dunfermline,Alloa,D,1.5,4.2,6.5,1.76,2.0,2,2,3,4,8,11,0.8,1.4,1.4,1.0
Inverness C,Queen of Sth,A,1.85,3.6,4.0,1.85,1.9,1,2,8,9,3,6,0.8,1.6,1.2,1.0
Alloa,Morton,H,2.6,3.25,2.7,2.02,1.74,2,1,4,3,4,5,1.4,1.2,1.4,1.6
Dundee United,Dunfermline,H,2.3,3.4,3.0,1.88,1.86,1,0,9,9,6,6,2.0,1.6,1.0,1.4
Inverness C,Ayr,H,2.55,3.3,2.7,1.88,1.86,1,0,8,10,8,1,0.6,1.6,1.2,2.2
Partick,Falkirk,D,1.85,3.6,4.0,1.99,1.76,1,1,5,6,6,6,0.8,0.4,0.6,1.8
Queen of Sth,Ross County,H,3.2,3.25,2.25,1.95,1.79,4,0,6,6,7,7,1.2,1.0,2.0,1.2
Ayr,Dundee United,H,3.2,3.6,2.1,1.85,1.9,1,0,7,5,6,4,1.2,1.6,2.0,1.6
Falkirk,Inverness C,D,3.8,3.3,2.0,1.96,1.79,2,2,5,8,7,6,0.6,2.0,1.0,1.6
Morton,Dunfermline,D,3.1,3.3,2.3,1.97,1.78,0,0,8,6,5,7,1.4,1.0,1.0,0.8
Partick,Queen of Sth,H,2.55,3.7,2.5,1.84,1.91,2,1,6,6,4,7,1.0,0.4,1.8,1.0
Ross County,Alloa,H,1.4,4.5,7.5,1.75,2.0,2,0,7,4,10,10,2.0,1.0,1.8,1.2
Ayr,Inverness C,A,1.95,3.5,3.8,1.8,1.95,2,3,5,5,9,8,1.2,1.6,1.0,1.6
Alloa,Ayr,A,4.0,3.4,1.9,1.95,1.79,1,3,6,4,7,2,1.8,0.6,1.0,1.6
Dundee United,Morton,H,1.65,3.6,5.5,1.88,1.86,2,1,8,9,3,6,2.0,1.0,1.0,1.0
Dunfermline,Ross County,A,2.4,3.5,2.75,1.98,1.77,1,2,5,5,6,10,1.0,1.0,2.6,1.0
Falkirk,Queen of Sth,H,3.2,3.4,2.2,1.89,1.85,3,0,7,9,5,7,0.8,2.0,1.8,1.0
Inverness C,Partick,A,0.0,3.5,4.5,1.84,1.9,1,2,7,8,3,10,1.0,1.6,1.6,0.4
Alloa,Falkirk,A,2.4,3.3,2.9,2.01,1.74,1,2,7,6,7,5,1.8,0.6,1.2,2.0
Alloa,Partick,A,3.0,3.3,2.37,1.98,1.76,0,2,8,7,4,6,1.8,0.6,1.6,1.0
Dunfermline,Inverness C,H,2.1,3.4,3.4,1.99,1.75,1,0,6,5,11,10,1.0,1.0,0.8,1.6
Morton,Ayr,D,3.75,3.5,1.95,1.87,1.85,0,0,3,5,9,3,1.0,0.8,1.0,1.6
Queen of Sth,Dundee United,A,3.1,3.25,2.25,1.93,1.81,0,1,9,4,4,5,1.8,0.8,2.0,1.0
Ayr,Dunfermline,A,2.1,3.6,3.25,1.82,1.92,0,1,6,7,4,5,1.0,1.2,1.6,1.0
Falkirk,Dundee United,D,4.0,3.8,1.8,1.8,1.94,1,1,9,8,4,5,1.2,2.0,2.0,1.0
Inverness C,Morton,H,1.8,3.6,4.33,1.94,1.8,1,0,6,8,4,8,0.8,1.4,1.2,0.8
Partick,Ross County,A,3.6,3.5,2.0,1.81,1.92,2,4,8,6,6,9,1.6,1.4,2.6,1.4
Queen of Sth,Alloa,A,1.66,4.0,4.75,1.73,2.01,1,2,6,2,8,12,1.6,0.8,1.2,0.6
Dundee United,Inverness C,H,1.95,3.6,3.6,1.8,1.95,1,0,6,8,8,8,2.0,1.0,1.4,1.4
Dunfermline,Partick,H,1.9,3.5,4.0,2.07,1.7,3,0,7,4,5,5,1.6,1.6,1.0,1.4
Morton,Queen of Sth,H,2.8,3.3,2.45,2.15,1.66,1,0,3,3,4,9,1.2,0.8,1.0,0.8
Ross County,Ayr,H,2.05,3.4,3.5,1.92,1.83,3,2,9,3,4,3,2.6,1.4,0.8,1.2
Morton,Falkirk,D,2.25,3.2,3.2,2.22,1.61,1,1,3,2,8,6,1.6,0.8,1.2,2.0
Dunfermline,Queen of Sth,H,1.9,3.6,3.8,1.95,1.8,1,0,7,4,3,9,1.6,1.6,1.0,0.6
Falkirk,Ayr,H,3.4,3.5,2.05,2.02,1.75,2,0,8,7,6,6,1.2,1.6,0.8,1.0
Alloa,Dunfermline,A,4.5,3.5,1.8,2.09,1.68,0,1,6,9,5,3,1.2,1.2,2.0,1.6
Partick,Dundee United,H,3.2,3.5,2.15,1.9,1.84,2,1,8,10,4,5,1.0,1.4,2.6,1.0
Queen of Sth,Inverness C,A,2.55,3.2,2.75,1.96,1.79,0,2,6,4,6,8,1.0,0.6,1.4,0.8
Ross County,Morton,H,1.5,4.1,6.5,1.77,1.98,2,0,10,4,4,6,2.6,1.4,1.8,0.8
Ross County,Falkirk,H,1.44,4.5,6.5,1.76,1.99,2,1,11,3,6,5,3.0,1.4,1.6,1.6
Falkirk,Partick,D,2.6,3.4,2.6,1.92,1.82,1,1,10,7,5,7,1.6,1.6,1.4,1.4
Dundee United,Ross County,H,2.62,3.3,2.62,1.79,1.96,1,0,7,3,9,11,2.6,0.8,3.0,1.4
Partick,Inverness C,A,2.62,3.2,2.7,1.91,1.84,1,2,8,9,7,6,1.4,1.6,1.4,1.4
Dundee United,Alloa,H,1.44,4.2,7.5,1.78,1.98,2,1,6,2,8,9,2.6,0.8,0.6,1.2
Dunfermline,Dundee United,A,2.7,3.4,2.5,2.55,1.48,0,1,8,4,4,6,2.0,2.0,3.0,0.8
Inverness C,Alloa,H,1.4,4.33,8.5,1.67,2.14,3,2,5,5,7,9,1.4,1.8,0.6,1.0
Dunfermline,Ayr,A,2.3,3.2,3.1,2.24,1.61,0,1,6,3,5,7,1.8,2.0,0.8,0.8
Alloa,Ross County,H,5.75,3.8,1.6,1.77,2.0,1,0,4,9,6,9,0.6,0.8,3.0,1.2
Dundee United,Queen of Sth,A,1.7,3.6,5.0,1.87,1.89,1,2,7,2,3,8,3.0,1.4,0.8,0.6
Inverness C,Falkirk,D,1.6,3.8,5.5,1.89,1.87,0,0,7,6,6,5,1.8,1.8,1.8,1.6
Morton,Partick,A,2.9,3.25,2.4,2.25,1.6,0,3,3,1,6,6,1.8,0.6,1.4,1.6
Ayr,Morton,D,1.65,3.8,5.5,1.96,1.8,1,1,6,8,4,8,0.8,1.4,1.2,0.6
Inverness C,Ross County,A,2.7,3.25,2.6,1.92,1.84,1,2,6,4,6,9,2.0,1.8,3.0,1.2
Queen of Sth,Falkirk,D,2.2,3.3,3.25,2.02,1.75,1,1,6,6,5,5,0.8,0.6,1.8,1.2
Ross County,Dundee United,D,2.4,3.4,2.8,1.94,1.82,1,1,11,4,4,4,3.0,1.8,2.4,1.4
Ayr,Inverness C,A,2.15,3.25,3.4,1.93,1.82,0,1,4,6,7,5,0.8,1.4,1.4,1.8
Falkirk,Alloa,A,1.9,3.25,4.33,2.01,1.75,1,2,9,4,7,10,1.8,1.2,0.6,0.8
Partick,Dunfermline,D,2.87,3.2,2.5,2.15,1.66,2,2,8,9,6,3,1.4,2.0,1.8,2.0
Queen of Sth,Morton,D,2.0,3.4,3.75,2.12,1.67,1,1,6,6,3,8,0.8,0.6,1.2,0.2
Ayr,Queen of Sth,H,1.95,3.5,3.75,1.9,1.86,1,0,4,6,3,8,0.8,1.4,0.4,0.6
Morton,Alloa,A,2.05,3.4,3.6,2.14,1.67,1,2,2,4,7,9,1.2,0.4,0.6,1.2
Ross County,Dunfermline,H,2.05,3.4,3.5,2.12,1.68,1,0,10,4,4,3,2.6,1.8,1.8,1.6
Dundee United,Ayr,H,1.83,3.5,4.2,2.02,1.75,2,1,7,4,6,6,2.4,1.6,0.8,1.4
Alloa,Queen of Sth,H,2.87,3.25,2.5,2.15,1.66,1,0,3,8,2,7,0.6,1.8,0.4,0.6
Dunfermline,Falkirk,A,1.85,3.5,4.2,2.12,1.68,0,1,5,2,5,5,1.8,1.6,1.6,1.2
Ross County,Partick,D,1.85,3.5,4.2,1.85,1.91,0,0,9,4,8,5,2.6,1.8,1.4,2.0
Morton,Inverness C,D,3.5,3.25,2.1,2.13,1.67,2,2,3,6,5,3,1.0,0.4,1.4,1.8
Ayr,Ross County,A,3.5,3.4,2.05,2.05,1.71,1,3,4,6,8,6,0.8,0.8,2.2,1.8
Falkirk,Morton,A,2.05,3.3,3.6,2.25,1.59,0,2,8,4,3,7,1.6,1.2,1.0,0.4
Inverness C,Dundee United,A,2.87,3.3,2.4,1.96,1.79,0,2,6,6,5,4,1.4,2.0,2.4,1.6
Partick,Alloa,H,1.75,3.5,4.75,1.87,1.88,2,1,9,10,9,8,1.4,1.6,1.2,1.8
Queen of Sth,Dunfermline,H,2.75,3.3,2.5,2.07,1.7,2,1,3,7,4,3,0.4,0.6,1.2,1.6
Ayr,Partick,A,2.5,3.3,2.75,2.03,1.75,0,1,3,6,6,4,0.8,0.8,1.4,1.6
Ross County,Queen of Sth,H,1.66,3.75,5.0,1.87,1.86,4,0,6,2,2,5,2.2,1.8,1.0,0.6
Alloa,Inverness C,A,2.6,3.4,2.6,1.85,1.89,1,2,3,5,7,4,1.2,1.2,1.4,2.0
Dundee United,Falkirk,H,2.0,3.6,3.5,1.87,1.87,2,0,7,4,4,4,2.4,1.6,1.0,1.2
Dunfermline,Morton,A,2.3,3.25,3.1,1.91,1.82,0,1,4,3,4,5,1.2,1.4,1.0,1.0
Partick,Ayr,A,2.05,3.5,3.4,1.87,1.87,1,2,9,10,4,7,1.4,1.6,0.8,0.8
Ayr,Alloa,D,2.75,3.6,2.37,1.83,1.9,1,1,3,6,8,9,0.8,1.2,1.2,1.2
Falkirk,Ross County,H,2.9,3.5,2.3,1.87,1.87,3,2,5,6,9,6,1.0,1.0,2.2,1.8
Inverness C,Dunfermline,H,1.95,3.5,3.75,1.9,1.84,1,0,5,6,5,5,1.4,2.6,0.6,1.4
Morton,Dundee United,H,3.2,3.4,2.2,1.91,1.83,1,0,5,8,6,4,1.0,1.6,2.4,1.6
Queen of Sth,Partick,A,2.25,3.4,3.1,1.82,1.91,0,3,5,7,5,4,1.0,0.6,1.4,1.6
Dunfermline,Dundee,D,2.87,3.4,2.37,2.2,1.65,2,2,1,4,0,0,0.6,0.8,0.0,0.0
Alloa,Partick,D,3.75,3.5,1.95,1.95,1.85,1,1,3,5,8,1,1.2,1.4,1.4,2.2
Arbroath,Queen of Sth,D,2.25,3.5,3.0,2.0,1.8,0,0,0,0,2,8,0.0,0.0,1.0,0.6
Ayr,Morton,H,1.95,3.6,3.6,2.2,1.65,4,2,3,6,5,4,0.8,1.2,1.0,1.6
Dundee United,Inverness C,H,1.9,3.4,4.0,2.15,1.66,4,1,8,4,9,4,2.4,1.4,1.4,2.6
Partick,Dundee United,A,2.8,3.25,2.5,2.0,1.8,1,2,8,8,5,4,1.4,2.2,2.4,1.4
Dundee,Ayr,H,2.0,3.4,3.75,2.0,1.8,1,0,0,0,6,8,0.0,1.0,1.4,1.2
Inverness C,Arbroath,H,1.57,3.75,6.0,1.85,1.95,2,1,5,6,0,0,1.4,2.0,1.0,0.0
Morton,Alloa,H,2.1,3.3,3.5,2.0,1.8,4,1,5,8,8,8,1.0,1.6,1.4,1.4
Queen of Sth,Dunfermline,D,2.8,3.25,2.5,2.07,1.72,1,1,4,8,4,6,1.0,0.8,0.2,0.8
Morton,Partick,H,3.2,3.4,2.2,1.8,2.0,3,2,8,8,8,1,1.4,1.6,0.8,2.2
Alloa,Arbroath,A,2.45,3.6,2.62,1.7,2.1,0,1,4,4,1,2,1.4,1.4,1.0,0.0
Ayr,Queen of Sth,H,1.8,3.4,4.75,2.05,1.75,1,0,7,7,2,7,1.4,1.2,1.2,0.8
Dundee,Inverness C,D,2.37,3.1,3.1,2.05,1.75,0,0,1,0,8,8,3.0,1.0,1.4,2.0
Dunfermline,Dundee United,A,2.9,3.3,2.37,2.1,1.7,0,2,2,6,6,3,0.2,0.4,2.4,2.0
Inverness C,Morton,H,1.7,3.6,5.0,1.75,2.05,5,0,4,5,7,6,1.4,1.6,2.0,1.6
Dundee United,Dundee,H,1.83,3.6,4.2,1.9,1.9,6,2,11,5,2,2,2.4,2.0,2.0,1.0
Arbroath,Dunfermline,H,2.7,3.6,2.4,2.05,1.75,1,0,0,0,4,7,1.0,1.5,0.2,0.4
Partick,Ayr,A,2.2,3.5,3.1,2.05,1.75,2,3,7,9,4,6,0.8,1.6,1.4,1.2
Queen of Sth,Alloa,A,1.9,3.6,3.75,2.0,1.8,0,1,5,7,7,9,1.2,0.2,1.4,1.4
Arbroath,Partick,D,2.6,3.6,2.5,1.85,1.95,1,1,1,0,7,4,2.0,1.5,0.8,1.6
Ayr,Dundee United,H,3.6,3.75,1.95,1.85,1.95,2,0,7,7,7,3,1.4,1.8,2.4,2.0
Dundee,Alloa,H,1.57,3.8,6.0,1.8,2.0,2,1,1,0,6,8,2.0,0.5,1.4,1.4
Dunfermline,Inverness C,A,2.5,3.5,2.7,2.0,1.8,0,1,2,7,6,7,0.2,0.2,1.8,1.6
Queen of Sth,Morton,H,2.1,3.6,3.3,1.72,2.07,1,0,4,7,6,10,1.0,0.2,2.0,1.4
Alloa,Ayr,A,3.5,3.8,1.95,1.95,1.85,1,4,4,4,7,6,1.4,0.8,2.0,1.8
Dundee United,Arbroath,H,1.5,4.2,6.25,1.75,2.05,2,1,15,6,2,2,2.4,1.8,1.6666666666666667,1.5
Inverness C,Queen of Sth,H,1.85,3.3,4.5,1.95,1.85,2,0,9,5,0,7,1.8,1.6,1.4,0.2
Morton,Dundee,H,3.2,3.4,2.2,1.72,2.07,1,0,11,7,4,8,2.0,1.2,2.3333333333333335,0.5
Partick,Dunfermline,A,2.5,3.25,2.8,2.1,1.7,0,3,8,10,2,6,0.8,1.6,0.2,0.2
Queen of Sth,Dundee,D,2.9,3.3,2.37,2.07,1.72,1,1,4,6,4,9,1.4,0.2,2.3333333333333335,0.3333333333333333
Arbroath,Ayr,A,3.0,3.5,2.25,1.9,1.9,0,3,2,1,10,7,1.6666666666666667,1.0,2.0,1.8
Dundee United,Morton,H,1.5,4.33,6.0,1.65,2.2,6,0,16,5,5,10,3.0,1.8,2.6,1.2
Dunfermline,Alloa,D,1.72,3.6,4.75,1.95,1.85,1,1,2,7,5,9,0.2,0.8,0.8,0.8
Inverness C,Partick,A,1.66,3.6,5.25,1.72,2.07,1,3,10,3,8,5,2.4,1.6,0.6,1.6
Alloa,Dundee United,H,8.0,5.25,1.33,1.65,2.2,1,0,4,8,6,4,0.8,1.0,3.0,1.8
Ayr,Inverness C,A,2.15,3.4,3.3,1.8,2.0,0,2,8,4,6,7,2.0,2.4,2.4,1.6
Dundee,Arbroath,H,1.8,3.6,4.33,1.9,1.9,2,0,3,1,3,4,2.3333333333333335,0.5,1.25,1.0
Morton,Dunfermline,D,2.9,3.4,2.3,1.72,2.07,1,1,11,5,5,5,2.6,0.6,0.4,0.8
Partick,Queen of Sth,A,1.83,3.5,4.2,1.95,1.85,0,1,6,11,0,8,0.6,1.6,1.0,0.2
Arbroath,Morton,H,2.2,3.4,3.2,1.8,2.0,1,0,2,4,3,16,1.25,0.75,2.6,0.6
Dundee,Partick,A,2.0,3.5,3.6,1.85,1.95,1,3,5,1,10,6,2.5,0.5,0.0,1.6
Dunfermline,Ayr,H,2.55,3.4,2.62,2.1,1.7,3,2,3,7,12,5,0.4,1.0,2.0,2.4
Inverness C,Alloa,D,1.45,4.0,7.0,1.66,2.15,2,2,11,4,5,8,2.4,2.0,0.8,1.0
Queen of Sth,Dundee United,H,4.75,4.0,1.66,1.8,2.0,4,0,3,6,4,5,1.0,0.8,3.0,1.2
Ayr,Dundee,A,2.2,3.4,3.2,1.8,2.0,1,2,8,5,5,10,2.0,1.8,2.0,0.5
Alloa,Queen of Sth,D,3.3,3.4,2.15,2.0,1.8,2,2,4,8,1,7,0.8,1.0,1.6,0.8
Dundee United,Dunfermline,H,1.65,4.0,5.0,1.7,2.1,2,0,20,4,5,4,3.0,1.2,1.0,1.0
Morton,Inverness C,H,3.3,3.5,2.1,1.72,2.07,2,1,10,4,6,5,2.6,0.0,2.0,2.0
Partick,Arbroath,A,1.65,4.0,4.75,1.75,2.05,1,3,4,11,3,6,0.0,1.6,1.6,0.75
Alloa,Dundee,A,3.75,3.6,2.0,1.8,2.0,0,3,5,8,7,11,1.0,1.0,2.0,1.0
Dundee United,Partick,H,1.57,4.2,5.0,1.66,2.15,1,0,20,4,10,7,3.0,1.2,0.0,1.6
Dunfermline,Arbroath,H,1.7,3.75,5.0,2.25,1.61,2,0,6,8,6,7,1.0,1.0,1.6,1.2
Morton,Ayr,A,2.55,3.5,2.6,2.05,1.75,2,3,11,5,12,7,2.6,0.0,1.8,1.8
Queen of Sth,Inverness C,A,2.8,3.5,2.37,2.0,1.8,0,2,7,3,5,6,1.6,1.0,2.0,1.4
Dundee,Morton,H,1.57,4.2,5.5,1.72,2.07,2,1,6,4,2,17,2.0,1.4,2.0,0.0
Arbroath,Alloa,H,1.8,3.8,4.0,2.05,1.75,2,1,3,4,6,9,1.6,1.2,0.8,1.0
Ayr,Partick,H,2.2,3.6,3.1,1.7,2.1,4,1,8,6,9,7,1.8,2.4,0.0,1.4
Dunfermline,Queen of Sth,H,2.0,3.5,3.5,2.1,1.7,2,0,6,6,3,5,1.4,1.0,1.4,1.0
Inverness C,Dundee United,A,2.7,3.5,2.45,2.05,1.75,0,3,12,6,4,8,2.0,2.0,3.0,1.2
Dundee,Dundee United,A,2.9,3.4,2.37,1.9,1.9,0,2,7,5,5,7,2.0,1.4,3.0,1.2
Alloa,Dunfermline,H,3.8,3.5,1.9,2.05,1.75,2,1,4,10,5,5,0.8,1.0,2.0,1.0
Arbroath,Inverness C,H,3.4,3.5,2.05,2.0,1.8,3,0,5,5,6,2,2.0,1.2,1.4,2.0
Partick,Morton,H,1.83,3.75,4.0,1.7,2.1,2,1,4,12,1,15,0.0,1.4,2.0,0.0
Queen of Sth,Ayr,H,2.7,3.4,2.5,1.95,1.85,3,1,6,4,15,8,1.4,0.8,1.8,2.4
Dundee United,Queen of Sth,H,1.5,4.0,6.5,1.9,1.9,3,0,17,3,3,7,3.0,1.2,2.0,0.8
Morton,Arbroath,H,2.37,3.25,3.0,1.95,1.85,1,0,9,7,5,7,2.0,0.0,2.0,1.2
Inverness C,Dundee,H,2.3,3.25,3.1,1.9,1.9,1,0,10,8,8,9,1.4,1.8,1.8,1.4
Partick,Alloa,D,1.53,4.2,5.75,1.75,2.05,1,1,5,11,6,7,0.6,1.4,1.4,1.0
Alloa,Inverness C,A,4.5,4.0,1.7,1.8,2.0,0,2,6,10,6,5,1.4,0.6,1.4,1.8
Dundee,Queen of Sth,A,1.8,3.6,4.33,1.95,1.85,1,2,7,7,3,9,1.8,1.4,2.0,0.8
Dunfermline,Partick,H,2.25,3.4,3.1,2.0,1.8,5,1,8,4,8,8,2.0,0.8,0.8,1.4
Ayr,Dunfermline,A,2.15,3.5,3.2,2.1,1.7,0,1,8,5,5,6,1.8,1.8,2.6,0.8
Arbroath,Dundee,D,3.0,3.4,2.3,2.07,1.72,1,1,7,5,6,4,2.0,0.6,1.2,1.4
Dundee United,Alloa,H,1.25,5.5,12.0,1.61,2.25,2,1,14,1,6,8,3.0,1.2,1.4,0.6
Dunfermline,Morton,H,1.72,4.0,4.2,1.95,1.85,3,1,13,4,2,12,2.6,1.4,2.0,0.0
Inverness C,Ayr,H,1.95,3.6,3.6,1.85,1.95,2,0,6,8,13,9,1.4,1.8,1.2,1.8
Queen of Sth,Partick,A,2.5,3.25,2.8,1.85,1.95,1,2,9,4,8,12,2.0,1.4,0.8,1.2
Ayr,Arbroath,D,1.75,3.75,4.5,1.95,1.85,1,1,7,6,4,8,1.2,1.2,2.0,0.6
Morton,Dundee United,A,6.0,4.33,1.5,1.75,2.05,1,2,7,5,5,7,2.0,0.0,3.0,1.2
Arbroath,Dundee United,A,5.0,3.8,1.66,1.95,1.85,0,1,7,5,7,6,2.0,0.8,3.0,1.8
Ayr,Alloa,H,1.6,3.8,5.5,1.72,2.07,2,1,6,7,6,8,0.8,1.2,1.4,0.6
Dundee,Dunfermline,H,2.37,3.2,3.1,2.2,1.65,4,3,6,8,6,5,1.2,1.6,3.0,1.4
Partick,Inverness C,H,3.0,3.4,2.3,1.85,1.95,3,1,4,9,7,5,0.8,1.2,1.4,1.8
Alloa,Morton,A,2.62,3.4,2.55,1.85,1.95,0,2,5,8,3,14,1.4,0.4,1.4,0.0
Dundee United,Ayr,H,1.53,4.0,6.0,1.6,2.3,4,0,14,1,9,10,3.0,2.4,1.4,1.2
