HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Peterboro,Portsmouth,H,1,0,9,14,3,4,3,4,1,2,0,0,1.95,3.4,4.0,2.07,1.72
Fleetwood Town,Ipswich,H,2,0,17,8,7,3,4,4,2,1,0,0,2.6,3.0,3.0,2.87,1.4
Accrington,Sunderland,A,0,2,6,12,0,5,3,7,2,2,0,0,3.8,3.5,2.0,2.1,1.7
Portsmouth,Ipswich,H,2,1,8,8,5,2,4,3,4,3,0,0,2.1,3.3,3.75,2.2,1.65
Accrington,Wigan,H,3,1,12,17,4,4,4,10,2,0,0,0,2.0,3.6,3.6,1.85,1.95
AFC Wimbledon,Charlton,D,2,2,14,9,4,4,4,3,1,1,0,0,3.8,3.5,2.0,2.0,1.8
Burton,Milton Keynes Dons,A,1,2,11,4,5,2,8,8,3,2,0,0,2.75,3.5,2.5,1.75,2.05
Fleetwood Town,Swindon,A,0,2,8,11,0,2,5,6,2,1,0,0,1.66,3.5,6.0,2.0,1.8
Gillingham,Doncaster,D,2,2,17,10,4,2,10,3,0,1,0,0,2.4,3.5,2.9,1.85,1.95
Northampton,Crewe,A,0,1,6,3,0,2,1,4,1,2,0,0,2.8,3.4,2.5,2.05,1.75
Oxford,Blackpool,A,0,2,14,17,4,7,5,6,1,2,0,0,2.55,3.3,2.8,2.1,1.7
Plymouth,Bristol Rvs,H,2,0,15,22,5,3,5,9,3,0,0,0,2.6,3.4,2.7,1.75,2.05
Rochdale,Peterboro,D,3,3,16,15,5,5,2,1,2,1,0,0,4.5,3.8,1.75,1.8,2.0
Shrewsbury,Hull,D,1,1,7,10,3,1,3,2,5,1,0,0,4.2,3.5,1.9,2.15,1.66
Sunderland,Lincoln,D,1,1,13,10,6,4,7,5,3,1,0,0,1.83,3.6,4.5,2.0,1.8
Blackpool,Peterboro,H,3,1,10,8,5,2,3,2,1,4,0,0,3.0,3.25,2.45,2.2,1.65
Bristol Rvs,Swindon,A,0,1,9,9,2,3,3,4,2,0,0,0,2.1,3.5,3.5,1.9,1.9
Burton,Shrewsbury,A,1,2,9,5,1,2,3,2,0,2,0,0,2.25,3.25,3.3,2.4,1.53
Northampton,Oxford,H,1,0,9,17,1,4,3,10,1,0,0,0,4.0,3.3,2.0,2.4,1.53
Oxford,Lincoln,H,2,1,20,13,6,4,6,4,2,1,0,0,2.5,3.2,2.9,2.15,1.66
AFC Wimbledon,Northampton,H,1,0,10,10,2,1,4,2,2,0,0,0,2.7,3.1,2.75,2.25,1.61
Blackpool,Plymouth,D,2,2,11,13,4,5,1,5,0,0,0,0,1.66,3.75,5.25,2.07,1.72
Bristol Rvs,Sunderland,A,0,1,11,17,5,4,4,7,1,3,0,0,5.25,3.6,1.7,2.02,1.83
Hull,Gillingham,D,1,1,14,12,3,1,4,6,1,3,0,0,1.75,3.6,4.8,2.0,1.8
Milton Keynes Dons,Doncaster,H,1,0,13,11,7,1,6,4,1,0,0,0,1.95,3.6,3.8,1.8,2.0
Peterboro,Accrington,H,7,0,19,8,12,2,1,3,0,2,0,0,1.7,4.0,4.75,1.8,2.0
Shrewsbury,Portsmouth,A,1,2,6,7,3,3,0,7,0,0,0,1,3.6,3.25,2.15,2.3,1.6
Wigan,Ipswich,D,0,0,10,8,2,4,2,5,3,2,0,0,3.5,3.3,2.15,2.1,1.7
Gillingham,Wigan,H,1,0,9,13,5,3,5,5,3,3,0,0,2.05,3.4,3.75,2.07,1.72
Doncaster,Charlton,A,0,1,12,3,3,2,4,5,1,2,0,0,2.7,3.2,2.7,2.07,1.72
Accrington,Burton,D,0,0,25,9,3,2,6,7,0,1,0,0,2.6,3.4,2.62,2.05,1.75
Crewe,Hull,A,1,2,15,14,5,8,4,6,1,3,0,0,3.3,3.3,2.25,2.0,1.8
Fleetwood Town,Peterboro,A,0,1,13,14,4,5,3,5,2,0,0,0,3.4,3.2,2.25,2.3,1.6
Ipswich,Bristol Rvs,H,2,1,14,14,3,5,7,3,2,1,0,0,1.95,3.4,4.0,2.1,1.7
Northampton,Shrewsbury,H,1,0,9,9,6,1,1,6,3,0,0,0,2.7,3.1,2.8,2.7,1.44
Plymouth,AFC Wimbledon,H,1,0,10,15,5,6,4,7,1,0,0,0,2.15,3.4,3.5,1.9,1.9
Portsmouth,Rochdale,H,2,1,7,11,2,3,5,5,1,1,0,0,1.55,4.0,6.0,1.85,1.95
Sunderland,Oxford,H,3,1,13,6,6,3,4,7,3,3,0,1,1.95,3.4,4.0,2.15,1.66
Swindon,Blackpool,A,0,2,4,10,1,2,4,2,0,1,0,0,4.0,3.5,1.95,2.1,1.7
AFC Wimbledon,Fleetwood Town,A,0,1,10,9,0,5,3,5,2,3,0,0,3.2,3.2,2.37,2.25,1.61
Blackpool,Gillingham,H,4,1,14,8,6,4,5,2,1,1,0,0,2.0,3.4,3.8,2.0,1.8
Bristol Rvs,Doncaster,H,2,1,16,7,8,4,5,4,3,1,0,0,2.8,3.2,2.7,2.0,1.8
Burton,Swindon,H,2,1,13,13,3,4,4,4,1,0,0,0,2.0,3.5,3.8,1.95,1.85
Hull,Northampton,H,3,0,13,3,4,0,5,0,0,3,0,0,1.61,3.8,6.0,2.07,1.72
Milton Keynes Dons,Crewe,A,0,2,13,6,4,6,7,2,0,2,0,0,2.2,3.3,3.4,2.0,1.8
Oxford,Accrington,A,1,2,17,18,3,10,6,7,2,2,0,0,1.66,3.75,5.25,1.95,1.85
Peterboro,Sunderland,D,1,1,11,11,3,3,3,7,2,0,0,0,2.8,3.1,2.7,2.25,1.61
Rochdale,Ipswich,D,0,0,2,5,0,0,6,2,0,1,0,0,3.8,3.4,2.05,2.15,1.66
Shrewsbury,Plymouth,H,3,0,15,3,4,1,8,3,2,1,0,0,2.45,3.0,3.2,2.1,1.7
Wigan,Portsmouth,A,0,1,14,5,1,3,4,4,3,1,0,0,4.5,3.7,1.8,1.95,1.85
Accrington,AFC Wimbledon,A,1,5,13,15,5,6,3,7,1,1,0,1,2.3,3.4,3.0,2.0,1.8
Crewe,Oxford,A,0,6,7,18,1,11,0,3,1,0,0,0,2.5,3.4,2.8,2.05,1.75
Doncaster,Wigan,A,1,4,8,14,4,6,3,12,3,2,0,0,2.2,3.3,3.4,2.0,1.8
Fleetwood Town,Rochdale,H,1,0,10,9,1,3,5,6,1,1,0,0,1.95,3.5,3.8,2.15,1.66
Gillingham,Shrewsbury,D,0,0,13,17,3,4,3,9,3,1,0,0,2.25,3.3,3.25,2.3,1.6
Ipswich,Milton Keynes Dons,D,0,0,7,13,0,5,7,5,2,0,0,0,2.5,3.3,2.87,2.25,1.61
Lincoln,Blackpool,D,2,2,7,17,3,7,5,7,4,0,0,0,2.6,3.3,2.75,2.07,1.72
Northampton,Bristol Rvs,D,1,1,9,11,2,4,4,4,2,0,0,0,2.75,3.2,2.75,2.4,1.53
Plymouth,Hull,A,0,3,12,20,3,6,4,5,1,0,0,0,5.0,3.8,1.7,1.85,1.95
Portsmouth,Burton,A,1,2,13,10,2,6,12,1,0,1,0,0,1.75,3.75,4.5,2.0,1.8
Sunderland,Charlton,A,1,2,16,11,7,3,6,5,0,2,0,0,1.83,3.5,4.5,2.15,1.66
Swindon,Peterboro,A,0,3,10,17,2,9,6,6,2,1,0,0,5.5,4.0,1.61,1.8,2.0
Crewe,Portsmouth,D,0,0,9,12,1,5,2,6,2,3,0,0,3.1,3.4,2.25,2.02,1.83
Wigan,Sunderland,H,2,1,13,18,6,2,3,12,3,1,0,0,5.25,3.5,1.75,2.15,1.66
AFC Wimbledon,Ipswich,H,3,0,22,8,8,2,4,3,1,1,0,1,2.9,3.1,2.6,2.4,1.53
Blackpool,Accrington,D,0,0,11,8,6,2,1,5,1,3,0,0,1.66,3.75,5.5,1.95,1.85
Doncaster,Burton,A,0,3,12,15,2,6,5,4,2,0,0,0,2.62,3.2,2.8,2.1,1.7
Lincoln,Milton Keynes Dons,H,4,0,7,7,5,0,5,1,2,5,0,0,2.4,3.5,2.9,1.95,1.85
Oxford,Shrewsbury,H,4,1,13,9,8,4,4,3,1,2,0,0,1.95,3.5,4.0,2.25,1.61
Rochdale,Swindon,H,2,1,13,14,10,6,4,2,1,0,0,0,2.37,3.4,3.0,2.05,1.75
Peterboro,Northampton,H,3,1,10,9,5,4,2,3,1,3,0,0,1.44,4.2,8.0,2.05,1.75
Blackpool,Sunderland,H,1,0,7,13,4,6,1,8,1,2,0,0,2.6,3.2,2.8,2.25,1.61
Bristol Rvs,Lincoln,A,0,1,15,9,4,4,9,6,4,3,1,0,2.9,3.4,2.4,2.1,1.7
Burton,Plymouth,D,1,1,21,13,11,5,8,3,1,3,0,0,2.0,3.5,3.75,1.85,1.95
Charlton,Ipswich,D,0,0,12,5,6,2,6,4,2,1,0,0,1.95,3.5,3.8,2.3,1.6
Hull,Fleetwood Town,H,2,1,9,13,2,3,7,4,0,1,0,0,1.57,3.8,6.5,2.1,1.7
Milton Keynes Dons,Portsmouth,H,1,0,13,11,2,4,4,3,2,2,0,1,2.9,3.25,2.5,2.05,1.75
Rochdale,Accrington,H,3,1,20,11,6,6,9,4,2,3,0,0,2.7,3.4,2.6,1.95,1.85
Shrewsbury,Doncaster,A,0,2,12,10,2,3,9,3,0,0,0,0,2.25,3.3,3.3,2.25,1.61
Wigan,Crewe,H,2,0,17,5,9,0,7,3,1,0,0,1,2.62,3.3,2.62,2.0,1.8
AFC Wimbledon,Swindon,H,4,1,20,11,11,4,5,6,1,3,0,0,2.05,3.5,3.6,2.07,1.72
Oxford,Gillingham,H,3,2,16,15,5,4,7,13,1,1,0,0,2.0,3.5,3.75,1.9,1.9
Swindon,Portsmouth,H,3,1,13,19,8,8,2,11,1,3,0,0,4.75,3.8,1.7,1.95,1.85
Accrington,Doncaster,H,2,1,26,4,11,2,7,4,0,3,0,0,2.5,3.3,2.8,1.9,1.9
AFC Wimbledon,Oxford,H,2,1,15,12,7,6,4,7,2,0,0,1,2.87,3.5,2.4,1.8,2.0
Bristol Rvs,Milton Keynes Dons,A,0,2,9,13,3,5,4,8,4,3,0,0,2.8,3.3,2.5,1.9,1.9
Burton,Lincoln,A,0,1,11,16,2,3,5,6,2,0,0,0,3.1,3.3,2.3,2.05,1.75
Northampton,Ipswich,H,3,0,11,10,5,1,4,11,1,0,0,0,3.2,3.1,2.37,2.4,1.53
Rochdale,Blackpool,H,1,0,9,12,4,2,5,4,3,1,0,0,4.0,3.25,2.0,2.1,1.7
Shrewsbury,Wigan,A,1,2,11,13,4,3,12,7,3,1,0,0,2.5,3.1,2.9,2.1,1.7
Fleetwood Town,Crewe,A,0,2,17,11,5,3,9,6,3,2,0,0,2.2,3.3,3.4,2.15,1.66
Hull,Sunderland,D,2,2,12,14,8,4,7,5,2,3,0,0,2.1,3.3,3.6,2.25,1.61
Peterboro,Gillingham,A,0,1,19,9,2,4,13,2,3,2,0,0,1.6,4.2,5.75,1.75,2.05
Plymouth,Charlton,A,0,6,11,14,2,7,10,1,1,0,0,0,4.2,3.6,1.85,1.85,1.95
Portsmouth,Bristol Rvs,H,1,0,8,7,1,3,0,4,0,0,0,0,1.55,4.0,6.5,1.95,1.85
Blackpool,Shrewsbury,A,0,1,11,5,5,1,3,2,0,2,0,0,1.65,3.75,5.5,2.2,1.65
Charlton,Peterboro,A,0,1,11,11,3,5,6,4,1,1,0,0,2.75,3.2,2.7,2.07,1.72
Crewe,Rochdale,D,1,1,10,17,6,7,3,9,1,1,0,0,2.7,3.4,2.62,2.1,1.7
Doncaster,Fleetwood Town,A,0,1,7,13,3,3,5,6,0,1,0,0,2.8,3.2,2.6,2.15,1.66
Gillingham,Northampton,D,2,2,18,17,8,6,4,9,3,3,0,0,2.0,3.3,4.0,2.25,1.61
Ipswich,AFC Wimbledon,D,0,0,11,18,2,5,5,6,1,0,0,0,2.6,3.1,2.87,2.4,1.53
Lincoln,Hull,A,1,2,7,18,3,6,6,3,2,3,0,0,3.3,3.3,2.25,2.15,1.66
Milton Keynes Dons,Swindon,H,5,0,14,4,7,0,8,4,0,0,0,0,1.61,3.8,5.5,1.9,1.9
Oxford,Plymouth,H,3,1,21,11,6,1,9,1,0,1,0,0,1.6,4.0,5.75,1.7,2.1
Sunderland,Accrington,D,3,3,17,14,8,5,8,4,2,2,0,0,1.53,4.0,6.5,1.85,1.95
Wigan,Burton,D,1,1,9,10,2,5,7,4,0,1,0,0,2.15,3.5,3.3,2.1,1.7
Accrington,Portsmouth,D,3,3,25,13,10,4,2,2,2,2,0,0,3.6,3.5,2.05,1.85,2.0
AFC Wimbledon,Rochdale,D,3,3,16,14,6,3,9,6,1,3,0,0,2.2,3.3,3.3,2.1,1.7
Burton,Fleetwood Town,H,5,2,14,11,5,3,8,9,3,1,0,0,2.5,3.25,2.9,2.1,1.7
Charlton,Crewe,D,2,2,11,16,3,4,3,7,3,3,0,0,1.66,3.9,5.25,1.93,1.93
Shrewsbury,Lincoln,A,0,1,8,9,3,3,5,7,5,1,0,0,4.2,3.25,2.0,2.25,1.61
Sunderland,Blackpool,A,0,1,13,7,5,2,12,4,1,1,0,0,2.05,3.3,3.75,2.25,1.61
Peterboro,Doncaster,D,2,2,18,12,9,6,7,3,3,3,0,0,1.44,4.5,7.5,1.7,2.1
Accrington,Charlton,D,1,1,18,8,3,3,8,3,3,2,0,0,3.75,3.4,2.05,1.7,2.1
AFC Wimbledon,Portsmouth,A,1,3,16,16,8,5,2,3,3,1,0,0,2.9,3.4,2.45,2.0,1.85
Bristol Rvs,Crewe,A,0,1,12,14,6,3,5,5,1,0,0,0,2.87,3.6,2.4,1.85,1.95
Burton,Gillingham,D,1,1,16,8,3,3,7,8,5,1,0,0,2.4,3.5,2.87,1.8,2.0
Fleetwood Town,Milton Keynes Dons,D,1,1,9,11,2,5,11,5,1,3,0,0,2.9,3.6,2.3,2.0,1.8
Hull,Wigan,H,3,1,12,12,6,3,4,3,2,2,0,0,1.61,3.75,6.0,1.85,1.95
Northampton,Blackpool,A,0,3,9,16,2,10,5,8,2,1,0,0,3.6,3.4,2.1,2.2,1.65
Peterboro,Lincoln,D,3,3,17,10,6,5,7,3,2,4,0,0,2.1,3.4,3.6,2.02,1.83
Plymouth,Sunderland,A,1,3,6,24,3,11,1,6,3,0,1,0,5.5,4.0,1.61,1.9,1.95
Rochdale,Doncaster,A,1,2,19,11,7,6,8,1,2,0,0,0,1.9,3.75,3.8,1.98,1.88
Shrewsbury,Oxford,A,2,3,11,16,4,5,6,6,1,1,0,0,4.2,3.5,1.9,2.02,1.83
Swindon,Ipswich,A,1,2,11,17,3,6,5,6,3,1,0,0,2.9,3.5,2.37,2.0,1.85
Blackpool,Doncaster,H,2,0,22,11,10,3,9,7,3,1,0,0,1.5,4.2,6.0,1.95,1.85
Charlton,Lincoln,H,3,1,8,9,4,4,2,7,3,2,0,0,2.05,3.5,3.75,1.88,1.98
Shrewsbury,Ipswich,D,0,0,12,13,5,4,8,2,2,2,0,0,2.45,3.3,3.0,2.4,1.53
Blackpool,Bristol Rvs,H,1,0,14,10,5,1,5,6,1,4,0,0,1.61,4.0,5.5,1.85,1.95
Charlton,Hull,H,1,0,14,7,2,2,4,5,2,2,0,0,2.25,3.5,3.1,1.95,1.85
Crewe,Shrewsbury,H,3,2,14,12,4,4,4,6,0,0,0,0,2.1,3.4,3.5,1.95,1.85
Doncaster,Peterboro,A,1,4,16,18,8,6,6,5,0,0,0,0,3.8,3.9,1.85,1.72,2.07
Gillingham,Plymouth,H,1,0,12,13,3,2,6,4,2,1,0,0,1.72,3.8,4.75,1.72,2.07
Ipswich,Fleetwood Town,H,3,1,9,13,4,4,3,5,0,2,0,0,2.5,3.3,2.87,2.25,1.61
Lincoln,AFC Wimbledon,D,0,0,16,9,6,3,7,8,1,1,0,0,1.95,3.6,3.6,1.85,2.0
Milton Keynes Dons,Rochdale,A,0,3,8,14,1,5,3,4,1,0,0,0,1.66,4.0,5.0,1.7,2.1
Oxford,Burton,H,4,0,15,9,5,2,2,9,0,4,0,0,1.65,4.0,5.25,1.7,2.1
Portsmouth,Accrington,A,0,1,13,5,6,3,9,5,4,1,0,0,1.53,4.2,6.0,1.72,2.07
Sunderland,Northampton,D,1,1,10,7,4,1,8,6,2,1,0,0,1.57,4.2,5.5,1.8,2.0
Wigan,Swindon,A,3,4,12,17,3,5,11,1,0,1,1,0,1.8,3.8,4.33,1.72,2.07
Bolton,Milton Keynes Dons,D,3,3,17,10,4,4,3,2,1,0,0,0,2.3,3.4,3.0,1.88,1.98
Cambridge,Oxford,D,1,1,9,11,1,3,3,4,1,2,0,0,3.6,3.5,2.0,1.98,1.88
Crewe,Cheltenham,D,1,1,7,12,1,6,3,2,1,1,0,0,1.9,3.6,3.75,2.07,1.72
Doncaster,AFC Wimbledon,A,1,2,9,6,1,3,6,6,0,3,0,0,2.05,3.5,3.4,2.05,1.75
Fleetwood Town,Portsmouth,A,0,1,13,9,4,2,6,2,0,3,0,0,3.1,3.3,2.3,2.25,1.61
Gillingham,Lincoln,D,1,1,17,10,6,4,5,4,2,2,0,0,3.1,3.25,2.37,2.05,1.75
Ipswich,Morecambe,D,2,2,13,6,3,2,10,3,3,2,0,0,1.61,4.0,5.0,1.8,2.0
Rotherham,Plymouth,H,2,0,18,7,6,2,10,8,2,0,0,0,1.83,3.6,4.2,1.95,1.9
Shrewsbury,Burton,A,0,1,12,14,2,5,8,3,1,2,0,0,2.4,3.25,3.0,2.25,1.61
Sunderland,Wigan,H,2,1,16,8,3,3,7,2,1,4,0,0,1.9,3.6,3.8,1.93,1.93
Wycombe,Accrington,H,2,1,17,8,4,3,6,3,0,1,0,0,1.9,3.6,4.0,2.02,1.83
Charlton,Sheffield Weds,D,0,0,11,6,0,1,9,6,1,3,0,0,2.5,3.25,2.8,2.15,1.66
Accrington,Cambridge,H,2,1,14,16,6,4,3,11,3,0,0,0,2.0,3.5,3.8,2.0,1.8
AFC Wimbledon,Bolton,D,3,3,16,8,4,4,6,3,4,2,0,0,2.75,3.25,2.62,2.1,1.7
Burton,Ipswich,H,2,1,11,11,2,3,3,7,3,0,0,0,2.87,3.25,2.5,2.15,1.66
Cheltenham,Wycombe,A,1,3,13,11,6,6,7,8,2,0,0,0,3.1,3.2,2.4,2.15,1.66
Lincoln,Fleetwood Town,H,2,1,9,11,3,7,3,4,3,3,0,0,2.1,3.3,3.8,2.1,1.7
Milton Keynes Dons,Sunderland,A,1,2,17,7,8,5,6,7,2,4,0,0,3.4,3.4,2.15,2.02,1.91
Morecambe,Shrewsbury,H,2,0,10,11,6,1,4,7,2,3,0,0,2.9,3.3,2.45,2.1,1.7
Oxford,Charlton,H,2,1,11,10,5,3,5,6,2,2,0,0,2.4,3.3,3.0,2.02,1.91
Plymouth,Gillingham,H,1,0,17,5,3,1,9,5,1,2,0,0,2.62,3.4,2.62,1.8,2.0
Portsmouth,Crewe,H,2,0,15,4,5,1,6,3,0,1,0,0,1.75,3.75,4.5,2.06,1.87
Sheffield Weds,Doncaster,H,2,0,11,12,4,3,6,4,0,3,0,0,1.7,3.8,5.0,2.01,1.92
Wigan,Rotherham,H,1,0,9,11,2,2,4,6,4,1,0,0,2.62,3.4,2.62,1.99,1.94
Accrington,Doncaster,H,1,0,14,3,5,1,7,5,3,0,0,0,2.05,3.6,3.5,1.95,1.85
AFC Wimbledon,Gillingham,D,1,1,16,5,7,3,3,3,4,4,0,1,1.95,3.3,4.2,1.95,1.85
Burton,Sunderland,H,1,0,12,20,1,7,5,9,2,2,0,0,3.5,3.3,2.15,2.1,1.7
Cheltenham,Ipswich,H,2,1,9,12,4,3,2,5,3,1,0,0,2.87,3.1,2.62,2.35,1.57
Lincoln,Bolton,A,0,1,15,10,6,2,2,4,1,0,0,0,2.2,3.4,3.3,1.9,1.9
Milton Keynes Dons,Charlton,H,2,1,12,7,3,3,4,3,2,2,0,0,2.55,3.5,2.7,1.9,1.9
Morecambe,Rotherham,A,0,1,8,15,0,8,7,10,2,2,0,0,4.0,3.4,2.0,1.85,1.95
Oxford,Crewe,H,1,0,13,7,1,1,9,3,2,3,0,0,1.7,3.75,5.0,1.85,1.95
Plymouth,Cambridge,D,1,1,11,7,4,3,7,3,2,5,0,0,1.95,3.75,3.6,1.95,1.85
Portsmouth,Shrewsbury,H,1,0,9,10,2,4,5,4,1,1,0,0,1.66,3.8,5.25,2.15,1.66
Sheffield Weds,Fleetwood Town,H,1,0,12,11,5,5,5,2,4,5,0,0,1.95,3.25,4.2,2.4,1.53
Wigan,Wycombe,D,1,1,8,12,3,4,1,4,3,2,0,0,2.4,3.4,3.0,2.0,1.8
Rotherham,Sheffield Weds,A,0,2,14,7,2,5,8,0,1,4,0,0,2.15,3.25,3.6,2.3,1.6
Bolton,Oxford,H,2,1,14,13,4,7,7,6,0,3,0,0,2.62,3.5,2.6,1.85,1.95
Cambridge,Burton,H,3,0,7,19,2,9,8,4,1,2,0,0,3.1,3.25,2.37,1.95,1.85
Charlton,Wigan,A,0,2,9,13,1,4,5,3,3,1,0,0,2.3,3.4,3.1,2.0,1.8
Crewe,Accrington,A,0,1,10,12,3,2,6,6,3,6,1,0,2.8,3.5,2.45,1.95,1.85
Doncaster,Portsmouth,D,0,0,9,12,3,6,6,5,2,2,0,0,3.6,3.25,2.2,2.07,1.72
Fleetwood Town,Cheltenham,H,3,2,8,15,6,7,7,9,1,4,0,0,2.3,3.2,3.3,2.3,1.6
Gillingham,Morecambe,H,2,1,10,11,3,2,2,3,1,2,0,0,2.1,3.4,3.6,2.0,1.8
Ipswich,Milton Keynes Dons,D,2,2,11,19,4,8,8,8,2,1,0,0,2.3,3.3,3.2,1.95,1.98
Shrewsbury,Plymouth,A,0,3,17,5,1,4,11,1,2,1,0,0,2.3,3.4,3.1,2.1,1.7
Sunderland,AFC Wimbledon,H,1,0,12,5,6,2,8,3,3,1,0,0,1.66,3.8,5.25,1.85,1.95
Wycombe,Lincoln,H,1,0,15,8,1,4,7,1,3,1,0,0,2.45,3.3,2.9,1.95,1.85
Burton,Cheltenham,D,1,1,14,7,3,2,5,4,2,1,0,0,2.4,3.3,3.0,2.15,1.66
Rotherham,Doncaster,H,2,0,15,9,6,1,2,4,3,0,0,1,1.57,4.0,6.0,2.0,1.8
Cambridge,Bolton,H,1,0,6,13,3,1,2,5,4,3,0,0,3.1,3.4,2.3,1.9,1.9
Charlton,Crewe,H,2,0,19,13,7,5,7,5,1,2,0,0,1.8,3.75,4.33,2.0,1.8
Ipswich,AFC Wimbledon,D,2,2,11,11,5,4,4,6,1,3,0,0,2.0,3.5,3.8,2.0,1.8
Milton Keynes Dons,Accrington,H,2,0,12,13,5,2,1,5,4,2,0,0,2.2,3.5,3.25,1.75,2.05
Morecambe,Sheffield Weds,H,1,0,6,13,1,2,5,7,2,1,0,0,4.5,3.4,1.9,2.05,1.75
Oxford,Lincoln,H,3,1,12,12,8,4,2,8,0,1,0,0,2.05,3.4,3.6,2.0,1.8
Plymouth,Fleetwood Town,D,1,1,13,8,4,3,3,3,0,2,0,0,2.5,3.25,3.0,2.0,1.8
Shrewsbury,Gillingham,H,2,1,11,10,5,3,6,7,0,1,1,1,2.45,3.2,3.1,2.35,1.57
Sunderland,Wycombe,H,3,1,10,16,4,3,1,5,1,1,0,0,1.95,3.4,4.0,2.0,1.8
Wigan,Portsmouth,H,1,0,4,10,2,2,2,3,1,0,0,0,2.75,3.3,2.62,2.15,1.66
Accrington,Shrewsbury,H,1,0,13,9,7,3,3,1,1,4,0,0,2.05,3.4,3.75,2.2,1.65
AFC Wimbledon,Oxford,H,3,1,14,17,8,6,5,13,3,1,0,0,3.0,3.5,2.3,1.8,2.0
Cheltenham,Milton Keynes Dons,D,1,1,10,14,4,3,1,4,3,2,0,0,2.45,3.3,2.9,2.07,1.72
Bolton,Burton,D,0,0,25,10,4,1,14,3,2,3,0,1,2.05,3.5,3.4,1.95,1.85
Burton,Gillingham,D,1,1,14,15,7,4,4,7,0,2,0,0,1.95,3.5,3.8,2.1,1.7
Cambridge,Lincoln,A,1,5,14,18,3,12,10,1,3,0,0,0,2.7,3.4,2.5,1.95,1.85
Charlton,Cheltenham,A,1,2,14,16,1,8,3,3,2,1,0,0,1.95,3.5,3.8,2.0,1.8
Ipswich,Bolton,A,2,5,7,14,3,7,1,6,1,2,0,0,2.15,3.4,3.3,1.85,1.95
Milton Keynes Dons,Portsmouth,H,1,0,13,6,6,2,6,7,2,1,0,0,2.3,3.3,3.0,2.0,1.8
Morecambe,AFC Wimbledon,A,3,4,7,19,5,5,3,5,2,4,0,0,2.75,3.2,2.55,2.07,1.72
Oxford,Wycombe,D,0,0,11,9,4,2,8,8,4,1,0,0,2.25,3.5,3.1,1.85,2.0
Plymouth,Sheffield Weds,H,3,0,13,14,6,3,6,4,1,4,0,0,3.1,3.2,2.37,2.2,1.65
Rotherham,Fleetwood Town,A,2,4,19,9,5,5,6,2,0,3,0,0,1.6,3.6,6.5,2.15,1.66
Shrewsbury,Crewe,D,1,1,12,18,5,6,5,8,4,5,0,0,2.2,3.4,3.3,2.15,1.66
Sunderland,Accrington,H,2,1,20,21,5,4,5,6,4,3,0,0,1.65,3.9,5.0,1.8,2.0
Wigan,Doncaster,H,2,1,13,3,6,1,6,3,4,3,0,0,1.6,4.0,5.5,2.0,1.85
Lincoln,Rotherham,D,1,1,9,26,3,8,5,8,1,2,0,0,3.0,3.3,2.4,2.05,1.75
Accrington,Wigan,A,1,4,13,17,5,8,2,9,2,2,0,0,2.8,3.5,2.45,2.0,1.8
AFC Wimbledon,Plymouth,A,0,1,12,9,6,3,5,3,2,2,0,0,2.15,3.4,3.4,1.94,1.99
Bolton,Rotherham,A,0,2,17,8,4,3,11,4,3,3,0,0,2.7,3.3,2.62,1.95,1.85
Cheltenham,Oxford,H,1,0,9,11,1,5,8,10,2,1,0,0,2.75,3.3,2.6,2.01,1.92
Crewe,Burton,H,2,0,9,19,4,3,4,4,1,2,0,1,2.6,3.2,2.8,2.2,1.65
Doncaster,Morecambe,H,1,0,12,11,5,3,6,6,0,0,0,0,2.6,3.3,2.75,2.05,1.75
Fleetwood Town,Sunderland,D,2,2,12,14,4,5,7,4,2,1,0,0,3.75,3.3,2.1,2.15,1.66
Gillingham,Milton Keynes Dons,A,1,4,8,19,5,10,2,8,1,2,1,0,2.75,3.5,2.5,1.85,1.95
Lincoln,Ipswich,A,0,1,10,5,2,2,8,3,1,2,0,0,2.3,3.1,3.4,1.9,1.9
Portsmouth,Cambridge,A,1,2,8,8,2,4,7,10,3,3,0,0,1.61,4.0,5.5,1.91,2.02
Sheffield Weds,Shrewsbury,D,1,1,9,11,2,4,5,6,1,2,0,0,1.72,3.6,5.25,2.15,1.66
Wycombe,Charlton,H,2,1,17,13,6,1,7,10,0,5,0,0,2.2,3.4,3.3,2.0,1.8
Crewe,Morecambe,A,1,3,13,13,9,4,6,3,0,3,0,0,2.15,3.3,3.5,2.1,1.7
Gillingham,Charlton,D,1,1,11,18,1,6,2,5,2,0,0,0,3.1,3.3,2.3,1.95,1.85
Portsmouth,Plymouth,D,2,2,15,15,4,8,9,4,3,3,0,0,2.05,3.3,3.8,2.05,1.75
Burton,Lincoln,A,1,2,27,12,6,5,13,1,1,2,0,0,2.55,3.5,2.7,2.05,1.75
Cambridge,Fleetwood Town,D,2,2,12,7,4,2,4,3,1,0,0,0,2.75,3.3,2.6,2.1,1.7
Charlton,Portsmouth,D,2,2,12,12,7,6,11,4,2,2,0,0,2.6,3.3,2.75,2.1,1.7
Ipswich,Sheffield Weds,D,1,1,10,6,5,2,4,5,2,0,0,0,2.7,3.25,2.7,2.1,1.7
