HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Juventus,Genoa,D,1.2,7.0,13.0,1.53,2.45,1,1,11,3,7,14,3.0,2.6,1.8,0.6
Roma,Spal,A,1.33,5.5,8.5,1.54,2.45,0,2,12,6,3,8,1.8,1.8,1.8,0.6
Udinese,Napoli,A,6.0,3.9,1.6,1.9,1.89,0,3,4,5,8,8,1.4,1.4,3.0,1.8
Bologna,Torino,D,3.4,3.3,2.2,2.33,1.59,2,2,5,7,6,4,1.2,0.2,1.8,1.8
Chievo,Atalanta,A,6.0,4.0,1.57,2.05,1.76,1,5,3,6,5,10,0.8,0.8,1.0,0.4
Fiorentina,Cagliari,D,1.5,4.5,6.0,1.87,1.93,1,1,12,2,2,6,2.4,0.2,1.8,1.2
Frosinone,Empoli,D,2.9,3.25,2.5,1.97,1.83,3,3,1,9,2,6,0.25,0.0,1.0,0.25
Inter,Milan,H,2.45,3.25,3.0,1.87,1.93,1,0,7,6,9,7,1.4,2.4,2.6,1.2
Parma,Lazio,A,5.5,3.8,1.66,1.74,2.07,0,2,6,4,6,8,1.75,1.5,1.8,1.4
Sampdoria,Sassuolo,D,2.2,3.3,3.4,1.75,2.06,0,0,6,5,7,7,1.4,1.4,1.8,1.4
Atalanta,Parma,H,1.33,5.25,9.0,1.65,2.22,3,0,5,3,4,5,1.0,1.0,1.4,1.5
Empoli,Juventus,A,12.0,5.75,1.25,1.64,2.23,1,2,3,4,9,3,1.0,0.4,2.6,2.6
Torino,Fiorentina,D,2.4,3.25,3.1,2.01,1.8,1,1,7,7,3,10,1.8,1.4,2.6,0.2
Cagliari,Chievo,H,1.61,3.8,6.0,2.07,1.75,2,1,6,3,6,14,1.8,0.8,0.2,0.8
Genoa,Udinese,D,2.1,3.2,3.8,2.22,1.64,2,2,7,6,6,5,1.8,0.8,0.8,1.4
Milan,Sampdoria,H,1.5,4.33,6.5,1.69,2.15,3,2,16,6,7,4,2.6,1.0,1.6,1.4
Napoli,Roma,D,1.72,3.75,4.75,1.66,2.2,1,1,11,3,5,4,3.0,1.8,1.6,1.8
