HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Duisburg,Ingolstadt,H,3.2,3.39,2.2,1.98,1.8,2,1,12,5,5,5,2.2,1.4,1.4,1.2
Erzgebirge Aue,Kaiserslautern,H,2.14,3.2,3.5,2.31,1.58,2,1,4,5,9,9,1.2,0.2,1.0,1.8
Greuther Furth,Braunschweig,H,2.6,3.25,2.7,2.25,1.61,2,1,7,1,7,5,2.2,0.6,0.8,1.6
Union Berlin,Sandhausen,H,1.83,3.75,4.0,2.12,1.69,2,1,7,8,3,3,0.8,0.4,2.0,1.4
Bochum,Nurnberg,D,2.45,3.25,2.87,2.0,1.78,0,0,5,6,7,3,1.4,0.8,2.2,2.2
Darmstadt,Heidenheim,D,2.37,3.25,3.0,1.99,1.79,1,1,4,8,6,8,0.2,0.8,3.0,1.0
St Pauli,Holstein Kiel,H,2.89,3.29,2.39,1.89,1.88,3,2,6,6,4,8,1.2,1.2,1.0,0.6
Dresden,Darmstadt,A,1.85,3.6,4.0,1.88,1.9,0,2,9,5,3,6,1.8,1.2,0.2,0.8
Kaiserslautern,Union Berlin,H,3.39,3.25,2.14,1.98,1.81,4,3,6,7,7,10,1.0,1.8,1.2,0.4
Holstein Kiel,Duisburg,H,1.72,3.6,4.75,1.67,2.16,5,0,7,7,7,10,1.0,0.4,2.2,1.4
Nurnberg,Greuther Furth,A,1.75,3.75,4.5,1.95,1.83,0,2,12,6,2,7,2.2,1.8,2.2,0.6
Sandhausen,Erzgebirge Aue,D,2.0,3.39,3.75,2.47,1.51,1,1,8,4,4,15,2.0,0.8,1.6,0.2
Braunschweig,Regensburg,H,2.39,3.29,2.87,1.86,1.92,2,1,4,6,6,6,0.8,1.4,2.4,1.2
Fortuna Dusseldorf,St Pauli,H,2.1,3.29,3.5,2.09,1.71,2,1,5,7,5,13,1.4,1.4,1.6,1.2
Heidenheim,Bielefeld,D,2.45,3.29,2.79,1.88,1.9,2,2,13,6,8,8,3.0,0.6,1.6,1.4
Ingolstadt,Bochum,A,1.72,3.6,4.75,2.08,1.72,0,1,4,3,3,6,1.4,1.0,1.4,0.8
Bielefeld,Nurnberg,H,2.29,3.29,3.1,1.85,1.94,1,0,10,4,4,1,1.6,1.0,2.0,1.8
Dresden,Heidenheim,H,1.9,3.5,3.89,1.85,1.93,3,2,8,5,5,8,1.8,1.2,2.6,0.6
Bochum,Holstein Kiel,D,3.2,3.2,2.25,1.83,1.95,1,1,4,5,4,9,1.4,1.2,1.4,0.4
Darmstadt,Ingolstadt,D,3.39,3.29,2.14,2.12,1.7,1,1,4,8,6,7,0.2,1.4,0.8,1.0
Greuther Furth,Kaiserslautern,H,2.0,3.29,3.75,2.11,1.7,2,1,5,2,9,8,2.2,1.0,1.4,1.8
St Pauli,Braunschweig,D,2.39,3.1,3.1,2.22,1.63,0,0,7,6,6,5,1.6,1.2,1.4,1.4
Duisburg,Fortuna Dusseldorf,A,2.39,3.1,3.1,1.9,1.87,1,2,11,6,10,10,2.2,1.4,2.0,1.4
Regensburg,Sandhausen,H,2.1,3.29,3.5,2.04,1.75,2,1,12,8,2,4,2.4,1.0,2.2,0.8
Union Berlin,Erzgebirge Aue,D,1.61,3.75,5.5,1.85,1.92,0,0,6,6,5,13,1.2,0.4,1.6,0.4
Fortuna Dusseldorf,Bielefeld,H,2.1,3.5,3.29,1.76,2.03,4,2,6,5,8,10,2.0,1.8,1.6,1.0
Holstein Kiel,Heidenheim,H,1.55,4.33,5.25,1.63,2.23,2,1,12,7,7,10,1.4,0.4,2.6,0.6
Kaiserslautern,St Pauli,D,2.37,3.2,3.0,2.05,1.75,1,1,9,9,6,11,1.4,1.2,1.6,1.2
Sandhausen,Bochum,A,2.6,3.0,2.89,2.42,1.53,2,3,8,3,3,5,2.2,0.8,1.0,1.2
Union Berlin,Regensburg,D,1.9,3.6,3.79,1.72,2.08,2,2,6,5,5,6,1.4,0.4,3.0,1.0
Braunschweig,Duisburg,H,2.0,3.5,3.6,1.87,1.9,3,2,4,4,7,11,1.4,1.0,1.6,1.4
Ingolstadt,Dresden,H,1.83,3.6,4.2,1.84,1.94,4,2,3,4,4,6,0.8,1.0,1.8,1.2
Nurnberg,Darmstadt,D,1.75,3.75,4.33,1.89,1.88,1,1,10,6,5,5,2.0,1.2,0.4,1.4
Erzgebirge Aue,Greuther Furth,H,2.45,3.39,2.75,2.22,1.63,2,1,5,5,3,6,1.6,0.6,2.2,1.0
Dresden,Nurnberg,D,2.37,3.39,2.87,1.78,2.0,1,1,7,7,2,2,1.8,0.6,1.6,1.2
Duisburg,Kaiserslautern,A,2.0,3.39,3.75,1.83,1.94,1,4,10,8,8,9,1.6,1.2,1.4,1.2
Heidenheim,Ingolstadt,A,3.5,3.39,2.04,1.85,1.91,1,2,11,5,6,7,2.6,0.4,1.4,1.0
Bielefeld,Holstein Kiel,D,2.87,3.29,2.45,1.69,2.12,1,1,6,4,5,10,1.6,1.0,1.8,0.4
Bochum,Braunschweig,H,2.1,3.39,3.39,2.07,1.72,2,0,3,5,4,5,1.0,1.2,1.8,1.0
Greuther Furth,Union Berlin,H,2.75,3.39,2.45,1.87,1.89,2,1,6,3,7,10,2.2,1.0,1.6,0.4
Regensburg,Erzgebirge Aue,A,1.8,3.6,4.33,1.88,1.88,1,3,14,8,5,9,3.0,0.6,1.6,0.6
St Pauli,Sandhausen,D,2.14,3.29,3.39,2.36,1.55,1,1,5,4,3,5,1.6,1.4,1.6,0.8
Darmstadt,Fortuna Dusseldorf,H,2.54,3.39,2.62,1.95,1.81,1,0,4,7,10,9,0.4,1.4,2.6,1.8
Fortuna Dusseldorf,Bochum,A,2.37,3.5,2.79,1.85,1.93,1,2,10,5,5,7,2.6,1.2,1.6,1.2
Sandhausen,Greuther Furth,D,2.1,3.25,3.6,2.35,1.56,0,0,7,5,4,6,1.6,0.8,2.6,1.0
Erzgebirge Aue,St Pauli,H,2.45,3.2,2.89,2.24,1.62,2,1,6,6,7,7,1.6,1.2,1.2,1.4
Holstein Kiel,Darmstadt,D,1.53,3.79,6.5,1.73,2.07,0,0,12,6,5,5,1.8,0.6,1.0,1.4
Nurnberg,Heidenheim,H,1.75,3.75,4.5,1.73,2.08,3,2,10,7,7,11,1.6,1.2,2.0,0.4
Union Berlin,Duisburg,D,1.95,3.5,3.79,1.78,2.0,0,0,7,5,7,12,1.6,0.4,1.0,1.2
Braunschweig,Dresden,D,2.39,3.2,3.0,1.87,1.91,1,1,7,6,5,10,1.8,1.0,2.0,0.6
Ingolstadt,Bielefeld,D,1.64,3.79,5.0,1.8,1.98,2,2,7,4,9,11,1.4,1.0,1.6,1.0
Kaiserslautern,Regensburg,D,2.5,3.39,2.7,1.7,2.11,1,1,9,9,6,8,1.4,1.8,2.4,0.6
Bochum,Kaiserslautern,H,1.64,3.79,5.0,1.74,2.05,3,2,5,3,10,7,1.6,1.8,1.6,1.8
Greuther Furth,Regensburg,A,2.5,3.39,2.7,1.7,2.11,1,2,7,3,5,7,2.6,1.0,2.4,0.6
Bielefeld,Erzgebirge Aue,H,2.0,3.29,3.75,1.87,1.89,2,0,7,5,7,8,1.6,1.2,2.0,1.2
Dresden,Holstein Kiel,A,2.7,3.25,2.6,1.72,2.07,0,4,7,5,5,8,2.0,0.8,1.8,0.6
Duisburg,Sandhausen,A,2.39,3.2,3.0,2.17,1.65,0,2,9,12,4,6,1.0,0.8,1.2,0.8
St Pauli,Union Berlin,A,2.45,3.25,2.87,1.98,1.8,0,1,4,4,7,10,1.2,0.8,1.8,0.4
Darmstadt,Braunschweig,D,2.29,3.1,3.2,2.14,1.68,1,1,5,6,4,5,1.0,1.0,2.0,1.0
Heidenheim,Fortuna Dusseldorf,H,2.79,3.29,2.45,1.77,2.0,3,1,9,5,9,10,2.0,0.2,2.0,1.2
Ingolstadt,Nurnberg,D,1.95,3.5,3.79,1.81,1.97,1,1,9,6,2,2,1.4,1.0,2.0,1.2
Braunschweig,Bielefeld,D,2.39,3.39,2.87,1.85,1.93,0,0,8,6,9,10,2.0,0.6,2.0,1.2
Greuther Furth,Bochum,D,3.1,3.25,2.29,1.84,1.94,1,1,8,5,6,6,2.4,1.0,2.2,1.8
Regensburg,St Pauli,H,2.04,3.39,3.5,1.76,2.02,3,1,12,9,5,8,2.4,1.0,1.2,0.8
Sandhausen,Darmstadt,D,2.1,3.1,3.75,2.39,1.54,1,1,4,4,4,5,1.2,1.4,1.2,1.0
Union Berlin,Heidenheim,D,1.72,3.79,4.5,1.74,2.06,1,1,7,4,6,11,1.8,0.8,2.0,0.2
Erzgebirge Aue,Duisburg,A,2.25,3.25,3.25,2.09,1.71,1,3,7,6,5,12,2.0,1.2,0.8,0.8
Fortuna Dusseldorf,Ingolstadt,H,2.89,3.25,2.39,1.74,2.04,3,0,9,6,6,7,2.0,0.6,1.0,1.0
Kaiserslautern,Dresden,A,2.7,3.25,2.6,1.72,2.07,0,1,9,7,6,9,1.6,1.2,1.4,0.8
Holstein Kiel,Nurnberg,A,2.1,3.5,3.25,1.71,2.08,1,3,10,4,2,3,1.8,1.0,2.0,0.8
Bielefeld,Kaiserslautern,H,1.7,3.6,4.75,1.54,2.39,3,2,8,4,10,9,2.0,0.8,1.0,1.2
Bochum,Erzgebirge Aue,H,1.66,3.75,5.0,1.89,1.88,2,1,8,4,6,6,2.2,2.0,2.0,1.2
Darmstadt,Union Berlin,H,2.29,3.25,3.1,1.84,1.93,3,1,5,5,6,8,1.2,1.2,1.4,0.8
Dresden,Fortuna Dusseldorf,A,2.5,3.25,2.79,1.69,2.11,1,2,5,9,7,12,1.4,1.4,2.0,0.6
St Pauli,Greuther Furth,H,2.1,3.29,3.5,1.95,1.82,3,0,4,4,4,6,1.2,0.8,2.0,1.0
Duisburg,Regensburg,H,2.29,3.39,3.0,1.64,2.18,4,1,6,11,6,7,0.8,0.8,2.4,1.0
Heidenheim,Sandhausen,H,2.45,3.2,2.89,2.05,1.73,2,0,10,6,6,5,2.0,0.4,0.8,1.4
Ingolstadt,Holstein Kiel,A,2.29,3.29,3.1,1.76,2.01,1,5,7,7,9,8,1.0,1.0,1.6,1.0
Nurnberg,Braunschweig,H,1.75,3.5,4.75,1.87,1.89,2,0,11,7,2,5,2.0,1.2,2.2,0.6
Braunschweig,Ingolstadt,A,2.54,3.25,2.75,1.79,1.99,0,2,7,4,4,7,2.2,0.4,1.0,1.0
Erzgebirge Aue,Dresden,D,2.54,3.25,2.75,1.82,1.95,0,0,7,6,7,8,2.0,1.0,0.8,1.4
Fortuna Dusseldorf,Holstein Kiel,D,3.0,3.25,2.35,1.57,2.32,1,1,11,6,13,6,2.0,1.2,1.6,1.6
Greuther Furth,Duisburg,D,1.75,3.5,4.75,1.73,2.06,2,2,8,6,6,12,2.0,1.0,1.2,0.8
Kaiserslautern,Heidenheim,H,2.89,3.6,2.25,1.65,2.17,1,0,6,7,7,10,1.0,0.6,2.0,0.4
Regensburg,Darmstadt,A,2.6,3.39,2.6,1.6,2.26,0,3,12,8,4,4,2.4,1.0,1.8,1.2
Sandhausen,Nurnberg,A,3.5,3.29,2.1,1.84,1.92,0,2,4,5,5,4,0.8,0.8,2.0,1.2
St Pauli,Bielefeld,H,2.1,3.5,3.29,1.72,2.06,1,0,7,4,8,10,1.6,0.8,2.0,0.8
Union Berlin,Bochum,H,2.25,3.29,3.2,1.76,2.02,3,1,5,4,7,5,1.4,0.6,2.2,2.0
Bielefeld,Sandhausen,D,2.1,3.5,3.29,1.78,1.99,0,0,9,6,5,7,2.0,0.6,0.6,0.8
Bochum,Regensburg,D,1.95,3.5,3.75,1.52,2.44,1,1,8,4,7,10,2.2,2.0,1.8,1.0
Darmstadt,Erzgebirge Aue,H,1.95,3.5,3.75,1.98,1.8,1,0,7,4,5,6,1.8,1.8,2.0,1.0
Dresden,Union Berlin,A,1.83,3.75,4.0,1.57,2.3,0,1,5,11,6,10,0.8,1.6,1.4,0.6
Duisburg,St Pauli,H,2.29,3.29,3.1,1.58,2.3,2,0,8,10,5,8,1.2,1.0,1.6,0.8
Heidenheim,Greuther Furth,D,2.45,3.25,2.87,1.79,1.97,1,1,9,5,4,6,2.0,0.2,1.6,1.0
Holstein Kiel,Braunschweig,H,3.0,3.39,2.29,1.69,2.11,6,2,10,6,2,7,1.6,1.8,1.6,0.4
Ingolstadt,Kaiserslautern,A,1.53,4.2,5.75,1.53,2.42,1,3,8,11,10,11,1.0,1.4,1.6,0.6
Nurnberg,Fortuna Dusseldorf,A,1.95,3.5,3.79,1.62,2.21,2,3,9,6,8,10,2.0,1.6,2.0,1.2
Hamburg,Holstein Kiel,A,1.7,3.6,5.0,1.87,1.91,0,3,0,0,12,4,0.0,0.0,2.0,1.8
Bochum,FC Koln,A,2.8,3.1,2.6,1.99,1.8,0,2,9,5,0,0,2.2,2.0,0.0,0.0
Greuther Furth,Sandhausen,H,2.25,3.2,3.3,2.28,1.59,3,1,8,7,4,5,1.6,1.0,0.6,1.0
Regensburg,Ingolstadt,H,3.2,3.2,2.3,1.9,1.87,2,1,10,11,6,7,1.8,1.2,1.0,1.4
Darmstadt,Paderborn,H,2.45,3.25,2.87,2.0,1.78,1,0,7,3,0,0,2.2,1.8,0.0,0.0
Heidenheim,Bielefeld,D,2.4,3.2,3.0,1.93,1.84,1,1,9,6,6,9,1.6,0.2,2.2,0.6
Magdeburg,St Pauli,A,2.2,3.25,3.3,2.07,1.73,1,2,0,0,4,10,0.0,0.0,1.6,0.2
Union Berlin,Erzgebirge Aue,H,1.8,3.5,4.5,2.01,1.77,1,0,6,4,4,6,1.4,1.2,2.0,0.8
Dresden,Duisburg,H,2.25,3.25,3.2,1.98,1.8,1,0,5,10,7,11,0.8,1.6,1.2,1.0
Ingolstadt,Greuther Furth,D,1.61,4.0,5.0,1.81,1.99,1,1,9,13,4,6,1.0,1.4,1.6,1.0
Paderborn,Regensburg,H,2.0,3.6,3.5,1.67,2.18,2,0,0,0,7,9,0.0,0.0,1.8,1.2
St Pauli,Darmstadt,H,2.2,3.25,3.3,2.17,1.67,2,0,5,2,7,2,1.6,0.8,2.6,1.8
Bielefeld,Dresden,H,2.2,3.4,3.2,1.87,1.91,2,1,7,3,7,7,2.2,0.6,0.8,1.6
Duisburg,Bochum,A,2.45,3.25,2.87,1.91,1.87,0,2,8,9,8,7,1.2,1.0,2.0,2.0
Erzgebirge Aue,Magdeburg,D,2.37,3.25,3.0,2.26,1.61,0,0,7,6,0,0,2.0,0.6,0.0,0.0
Holstein Kiel,Heidenheim,D,1.6,3.75,5.75,1.78,2.01,1,1,14,6,6,10,2.0,2.2,1.6,0.2
Sandhausen,Hamburg,A,3.3,3.3,2.2,2.1,1.71,0,3,4,7,0,0,0.6,1.0,0.0,0.0
FC Koln,Union Berlin,D,1.6,3.8,5.75,1.85,1.92,1,1,0,0,7,9,0.0,3.0,1.8,1.2
Bochum,Sandhausen,H,1.95,3.5,3.8,2.23,1.62,1,0,8,6,4,6,2.0,2.0,0.4,1.0
Darmstadt,Duisburg,H,2.1,3.25,3.5,2.09,1.71,3,0,7,2,7,7,2.6,1.2,1.2,1.0
FC Koln,Erzgebirge Aue,H,1.4,4.75,7.0,1.81,1.98,3,1,1,1,4,7,1.0,3.0,1.6,0.6
Greuther Furth,Paderborn,D,2.75,3.1,2.62,1.9,1.88,2,2,9,7,0,1,1.6,0.6,3.0,0.0
Magdeburg,Ingolstadt,D,3.1,3.3,2.3,2.04,1.76,1,1,1,2,6,7,0.0,1.0,0.6,1.4
Dresden,Heidenheim,A,2.1,3.4,3.4,1.86,1.91,1,3,3,8,5,8,0.8,1.0,1.6,0.4
Regensburg,Holstein Kiel,D,2.7,3.4,2.5,1.64,2.2,0,0,8,9,14,3,1.8,1.0,1.6,2.2
Union Berlin,St Pauli,H,2.2,3.3,3.3,1.99,1.79,4,1,7,4,5,9,1.8,1.4,2.0,0.8
Hamburg,Bielefeld,H,1.8,3.6,4.33,1.79,1.99,3,0,0,3,5,8,0.0,3.0,2.2,0.6
Ingolstadt,Erzgebirge Aue,H,1.64,3.8,5.0,2.03,1.76,3,2,6,12,2,9,0.6,1.4,1.6,0.0
Paderborn,Bochum,D,1.95,3.5,3.8,1.88,1.89,2,2,2,0,9,7,3.0,0.5,2.0,2.0
Bielefeld,Regensburg,H,2.04,3.4,3.6,1.78,2.01,5,3,8,4,5,9,2.2,0.6,1.4,1.0
Duisburg,Greuther Furth,A,2.0,3.4,3.75,1.86,1.92,0,1,7,9,3,7,1.2,1.0,1.2,0.6
Heidenheim,Darmstadt,A,2.25,3.5,3.0,2.02,1.77,0,1,8,5,5,4,1.6,1.0,2.6,1.2
Sandhausen,Union Berlin,D,2.5,3.2,2.8,2.11,1.71,0,0,3,9,5,6,0.4,0.8,2.2,1.4
St Pauli,FC Koln,A,3.75,3.4,2.0,1.94,1.84,3,5,7,2,2,0,2.0,0.6,2.0,3.0
Holstein Kiel,Magdeburg,H,1.83,3.6,4.2,1.86,1.92,2,1,10,7,0,0,1.6,2.2,0.5,1.0
Regensburg,Dresden,A,2.14,3.6,3.1,1.6,2.29,0,2,6,8,5,7,1.4,0.8,0.6,1.0
Union Berlin,Duisburg,D,1.66,3.75,5.0,1.81,1.99,2,2,9,3,5,7,2.2,1.6,1.2,1.0
Darmstadt,Sandhausen,D,2.04,3.25,3.75,2.27,1.61,1,1,9,2,3,6,2.6,1.6,0.6,0.8
Greuther Furth,Holstein Kiel,H,3.0,3.5,2.25,1.84,1.96,4,1,9,8,13,2,1.2,1.2,1.6,2.2
Hamburg,Heidenheim,H,1.55,4.0,6.0,1.77,2.04,3,2,3,3,7,7,1.5,3.0,1.6,1.0
Bochum,Ingolstadt,H,2.37,3.4,2.87,1.96,1.83,6,0,7,6,6,7,2.0,1.6,1.0,1.4
Erzgebirge Aue,St Pauli,H,2.7,3.25,2.6,2.24,1.62,3,1,5,5,5,12,1.6,0.0,1.8,0.6
FC Koln,Paderborn,A,1.57,3.8,6.0,1.61,2.26,3,5,4,2,2,3,2.0,3.0,2.0,0.5
Magdeburg,Bielefeld,D,2.3,3.3,3.1,1.95,1.83,0,0,2,3,3,7,0.5,0.5,2.6,0.6
Dresden,Hamburg,A,3.0,3.3,2.3,1.76,2.05,0,1,3,10,3,0,0.6,1.6,2.0,3.0
Ingolstadt,St Pauli,A,2.0,3.4,3.75,1.84,1.94,0,1,7,12,5,13,1.0,0.8,1.8,0.6
Sandhausen,FC Koln,A,4.0,3.4,1.9,1.88,1.91,0,2,1,6,7,3,0.6,0.4,1.3333333333333333,3.0
Bielefeld,Union Berlin,D,2.5,3.3,2.75,1.79,2.0,1,1,12,6,4,4,2.6,0.6,2.2,1.6
Dresden,Darmstadt,H,2.2,3.4,3.2,1.99,1.8,4,1,3,7,5,3,0.6,1.6,2.6,1.6
Holstein Kiel,Bochum,D,2.14,3.5,3.2,1.76,2.04,2,2,10,7,8,7,1.6,1.6,2.0,1.6
Duisburg,Erzgebirge Aue,A,2.0,3.3,3.75,2.02,1.77,1,2,6,6,4,10,1.2,1.0,1.6,0.0
Hamburg,Regensburg,A,1.57,4.2,5.25,1.55,2.39,0,5,6,5,7,13,2.0,3.0,1.4,0.8
Heidenheim,Greuther Furth,H,2.2,3.4,3.2,1.85,1.94,2,0,7,4,3,5,1.6,1.0,1.8,1.2
Paderborn,Magdeburg,D,1.85,3.6,4.0,1.9,1.88,4,4,4,2,1,2,2.0,1.3333333333333333,0.6666666666666666,0.5
Bochum,Dresden,A,2.14,3.4,3.3,1.79,2.01,0,1,10,4,5,3,2.0,1.2,1.2,1.6
Darmstadt,Bielefeld,A,2.3,3.25,3.1,2.08,1.73,1,2,9,2,1,5,2.6,1.4,2.2,0.6
FC Koln,Ingolstadt,H,1.53,4.0,6.0,1.58,2.29,2,1,7,7,4,12,1.3333333333333333,3.0,0.8,0.8
Union Berlin,Holstein Kiel,H,2.0,3.4,3.75,1.75,2.05,2,0,11,5,10,6,2.2,1.2,1.6,1.6
Erzgebirge Aue,Sandhausen,A,2.4,3.2,3.0,2.4,1.55,0,2,6,5,2,7,1.6,0.6,0.4,0.4
Magdeburg,Duisburg,D,2.14,3.3,3.4,2.04,1.75,3,3,2,3,7,9,0.6666666666666666,0.6666666666666666,1.2,1.0
Regensburg,Heidenheim,H,2.04,3.4,3.6,1.71,2.11,2,1,5,7,7,7,1.4,0.8,1.6,1.0
St Pauli,Paderborn,H,2.45,3.2,2.9,1.75,2.04,2,1,9,6,7,6,1.8,1.2,1.6666666666666667,1.3333333333333333
Greuther Furth,Hamburg,D,3.1,3.4,2.25,1.76,2.04,0,0,12,7,4,0,1.8,1.0,1.5,3.0
Bielefeld,FC Koln,A,3.6,3.6,1.9,1.6,2.29,1,3,11,7,9,3,2.2,1.0,1.75,3.0
Holstein Kiel,Darmstadt,H,2.0,3.5,3.6,1.86,1.92,4,2,12,9,6,7,1.6,1.0,2.0,1.4
Duisburg,Regensburg,A,2.5,3.4,2.7,1.69,2.14,1,3,7,6,10,12,1.2,0.6,1.4,0.8
Heidenheim,Bochum,H,2.62,3.3,2.62,1.89,1.89,3,2,6,3,8,8,1.6,0.8,1.4,1.2
Paderborn,Erzgebirge Aue,H,1.7,3.6,5.0,1.77,2.02,1,0,8,6,5,9,1.6666666666666667,1.0,1.0,0.6
Dresden,Greuther Furth,A,1.9,3.6,3.75,1.76,2.04,0,1,6,6,3,7,1.2,2.0,1.8,1.0
Hamburg,St Pauli,D,1.83,3.75,4.0,1.73,2.06,0,0,6,10,5,10,1.5,2.3333333333333335,2.4,1.2
Sandhausen,Magdeburg,A,2.14,3.25,3.6,2.31,1.59,0,1,1,8,5,6,0.4,1.0,0.75,0.6666666666666666
Ingolstadt,Union Berlin,A,2.3,3.2,3.1,1.86,1.92,1,2,6,12,4,5,0.8,0.8,2.6,1.2
Bochum,Bielefeld,H,2.2,3.3,3.25,1.85,1.94,1,0,8,4,3,6,1.4,1.0,1.6,1.0
Darmstadt,Hamburg,A,3.1,3.25,2.3,2.04,1.75,1,2,7,3,4,0,2.0,1.2,1.4,2.3333333333333335
Erzgebirge Aue,Holstein Kiel,H,3.1,3.1,2.4,1.99,1.8,2,1,4,6,5,7,1.0,0.6,2.2,1.0
Greuther Furth,Regensburg,D,2.4,3.25,2.9,1.63,2.21,1,1,11,6,12,9,1.8,1.6,1.4,1.4
Magdeburg,Dresden,D,2.62,3.1,2.75,2.04,1.76,2,2,5,6,5,2,0.75,1.25,1.2,2.0
Ingolstadt,Paderborn,A,2.5,3.25,2.8,1.65,2.2,1,2,6,9,8,8,0.8,0.8,2.0,1.0
St Pauli,Sandhausen,H,2.0,3.3,3.75,2.22,1.64,3,1,11,6,4,5,2.4,1.4,0.2,1.0
Union Berlin,Heidenheim,D,1.7,3.6,5.0,1.86,1.92,1,1,12,4,7,8,2.6,1.8,1.6,0.8
FC Koln,Duisburg,A,1.4,4.75,7.0,1.49,2.51,1,2,9,8,7,11,1.75,3.0,0.6,0.6
Dresden,Erzgebirge Aue,D,2.0,3.5,3.6,1.93,1.85,1,1,6,6,5,9,1.2,1.6,1.6,0.6
Sandhausen,Ingolstadt,H,2.37,3.1,3.2,2.29,1.6,4,0,0,8,5,11,0.2,0.8,0.8,0.8
Bielefeld,Greuther Furth,A,2.0,3.4,3.75,1.82,1.97,2,3,9,8,4,4,1.6,1.0,1.8,1.6
Heidenheim,Magdeburg,H,2.2,3.2,3.4,2.05,1.76,3,0,7,5,6,6,1.6,1.0,0.8,1.25
Holstein Kiel,FC Koln,D,3.8,3.6,1.9,1.56,2.37,1,1,15,8,12,4,2.2,0.8,1.4,3.0
Hamburg,Bochum,D,1.9,3.6,3.8,1.78,2.02,0,0,6,10,9,10,1.4,2.5,1.8,1.0
Paderborn,Union Berlin,D,2.2,3.4,3.2,1.67,2.16,0,0,9,6,5,3,2.0,1.4,2.2,1.8
Regensburg,Darmstadt,D,1.95,3.5,3.8,1.69,2.14,1,1,4,7,7,10,1.4,1.4,1.4,1.2
Duisburg,St Pauli,A,2.4,3.3,2.87,1.89,1.88,0,1,4,8,5,8,0.6,1.0,2.4,1.4
Darmstadt,Greuther Furth,H,2.1,3.25,3.5,2.04,1.75,2,0,7,5,6,5,1.4,0.8,1.8,2.0
Magdeburg,Hamburg,A,3.1,3.4,2.25,2.0,1.79,0,1,7,8,6,1,0.8,1.0,1.6,2.5
Erzgebirge Aue,Bielefeld,H,2.62,3.2,2.75,1.98,1.81,1,0,5,4,3,6,1.6,0.8,1.4,1.0
FC Koln,Heidenheim,D,1.36,5.0,7.5,1.51,2.48,1,1,10,10,8,8,1.4,2.6,2.0,1.0
Paderborn,Sandhausen,D,2.04,3.4,3.5,1.92,1.87,3,3,9,6,5,8,1.8,1.4,0.8,0.8
Ingolstadt,Duisburg,D,2.1,3.3,3.5,1.81,1.97,1,1,6,8,7,10,0.8,0.2,0.0,1.0
St Pauli,Holstein Kiel,A,2.37,3.2,3.1,1.82,1.97,0,1,11,7,5,8,2.4,1.4,1.8,0.8
Union Berlin,Dresden,D,1.75,3.75,4.5,1.79,1.99,0,0,10,4,6,4,2.2,1.4,0.8,1.6
Bochum,Regensburg,D,2.0,3.3,3.75,1.64,2.2,3,3,8,3,12,9,1.8,1.2,1.6,1.4
Dresden,Sandhausen,H,2.25,3.2,3.25,2.06,1.75,3,1,6,7,7,8,0.8,1.6,0.8,1.0
Greuther Furth,Bochum,D,2.6,3.3,2.62,1.91,1.88,2,2,10,5,8,7,1.8,1.8,2.0,1.2
Darmstadt,Magdeburg,H,2.1,3.2,3.6,2.27,1.61,3,1,8,5,6,9,1.4,0.8,0.8,1.0
Duisburg,Paderborn,H,3.1,3.3,2.3,1.67,2.17,2,0,2,9,10,9,0.0,1.2,1.4,1.4
Holstein Kiel,Ingolstadt,D,1.83,3.6,4.2,1.7,2.12,2,2,10,7,3,15,1.8,0.8,0.8,0.2
Bielefeld,St Pauli,A,2.45,3.25,2.9,1.9,1.89,1,2,11,11,4,7,1.4,0.8,1.8,1.4
Heidenheim,Erzgebirge Aue,H,2.0,3.3,3.75,2.01,1.79,1,0,9,4,6,9,2.0,1.0,2.0,0.8
Regensburg,Union Berlin,D,2.54,3.2,2.8,1.7,2.12,1,1,5,5,4,3,1.6,1.6,1.8,1.4
Hamburg,FC Koln,H,2.7,3.2,2.62,1.69,2.14,1,0,6,7,13,5,1.6,2.6,1.4,2.6
Paderborn,Holstein Kiel,D,1.9,3.6,3.75,1.5,2.53,4,4,10,9,3,8,1.4,1.4,1.8,0.8
Sandhausen,Duisburg,D,2.1,3.3,3.5,2.1,1.71,0,0,4,6,8,10,0.8,1.0,0.6,1.2
Erzgebirge Aue,Hamburg,A,3.6,3.3,2.04,2.04,1.76,1,3,6,4,7,1,2.0,0.8,1.6,2.6
FC Koln,Dresden,H,1.5,4.0,6.5,1.55,2.4,8,1,10,10,6,4,1.4,2.0,1.4,1.6
St Pauli,Heidenheim,D,1.95,3.3,4.0,1.94,1.85,1,1,10,8,8,8,1.8,2.0,2.4,1.0
Ingolstadt,Bielefeld,D,2.25,3.3,3.2,1.83,1.95,1,1,6,8,2,6,0.8,0.4,0.8,0.8
Magdeburg,Regensburg,A,2.54,3.3,2.62,1.87,1.92,2,3,6,7,15,10,0.8,0.8,1.2,1.6
Union Berlin,Greuther Furth,H,1.72,3.4,5.25,1.9,1.88,4,0,9,4,5,6,1.8,1.4,1.4,1.8
Bochum,Darmstadt,H,2.04,3.4,3.5,1.96,1.82,1,0,11,4,5,11,2.0,0.8,1.4,0.8
