HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Fiorentina,Parma,D,3,3,6,11,5,6,3,3,0,3,0,0,1.9,3.5,4.1,2.0,1.8,7,5,4,10,1.8,0.2,0.2,0.4,2.6666666666666665,0.0,2.3333333333333335,0.6666666666666666,3.0,0.0,3.3333333333333335,0.0,1.4,1.0,2.4,0.6,0.6,2.2,2.0,0.8,1.0,0.0,0.0,0.0
Verona,Milan,A,0,2,8,12,1,4,8,1,2,0,0,0,3.6,3.3,2.1,1.9,1.9,9,6,8,4,2.0,0.8,1.4,2.4,2.6666666666666665,0.0,2.0,0.0,3.0,0.0,1.6666666666666667,0.0,1.8,1.2,1.6,1.2,1.4,1.4,0.8,1.6,1.0,0.0,4.0,0.0
Sampdoria,Cagliari,D,2,2,11,10,5,5,3,5,4,3,0,0,2.35,3.4,3.0,2.0,1.8,6,7,4,6,1.8,1.0,0.8,0.6,2.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,1.2,1.4,1.0,1.0,0.4,1.0,1.2,0.8,0.0,0.0,2.0,0.0
Napoli,Bologna,H,3,1,15,17,8,7,6,3,2,0,0,0,1.53,4.2,6.0,1.66,2.2,12,2,4,6,2.4,0.8,1.6,0.8,2.3333333333333335,0.3333333333333333,2.0,0.0,2.0,0.0,1.0,0.3333333333333333,2.4,0.4,2.6,1.8,1.4,1.0,1.2,0.8,2.0,0.0,2.0,0.0
Inter,Atalanta,H,1,0,5,10,1,3,7,7,0,1,0,0,2.05,3.6,3.4,1.66,2.2,18,3,11,2,3.0,2.2,1.6,2.6,0.6666666666666666,0.0,1.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,3.6,0.6,0.6,1.8,2.6,1.8,0.4,2.2,1.0,0.0,0.0,0.0
Lazio,Crotone,H,3,2,23,6,9,3,5,1,0,3,0,0,1.25,6.5,10.0,1.44,2.75,9,2,3,16,3.0,1.2,1.2,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.8,0.4,1.8,1.4,1.8,2.0,3.2,0.6,1.0,0.0,4.0,0.0
Atalanta,Spezia,H,3,1,14,6,9,3,3,5,2,0,0,0,1.28,5.75,9.5,1.57,2.37,13,9,5,11,1.6,2.0,1.6,0.8,1.6666666666666667,0.0,2.3333333333333335,0.0,2.6666666666666665,0.0,1.0,0.0,2.6,1.8,0.4,1.4,1.4,1.0,2.2,1.0,1.0,0.0,2.0,0.0
Sassuolo,Verona,H,3,2,14,12,8,7,6,5,3,2,0,0,2.37,3.25,3.1,1.9,1.9,8,8,6,8,1.2,0.8,2.0,0.8,1.6666666666666667,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,2.0,0.0,1.6,1.6,1.8,1.0,1.6,1.2,1.6,1.2,0.0,0.0,2.0,0.0
Benevento,Fiorentina,A,1,4,16,11,6,7,8,3,3,1,0,0,3.4,3.25,2.2,2.1,1.72,4,10,3,12,0.6,0.4,1.4,0.2,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.0,2.3333333333333335,0.6666666666666666,0.8,2.0,2.4,0.6,1.8,1.6,2.4,0.6,4.0,0.0,0.0,0.0
Genoa,Udinese,D,1,1,10,9,3,3,6,3,3,1,0,0,3.2,3.0,2.45,2.5,1.53,8,4,5,8,2.2,1.0,2.2,1.0,1.3333333333333333,0.0,3.3333333333333335,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.6,0.8,0.8,0.6,1.2,0.2,1.6,1.0,4.0,0.0,1.0,0.0
Bologna,Sampdoria,H,3,1,10,20,7,9,2,6,2,2,0,0,2.25,3.4,3.2,1.9,1.9,7,5,5,5,1.6,0.8,1.4,1.0,2.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,1.6666666666666667,0.0,1.4,1.0,1.4,1.0,1.2,1.6,1.0,1.0,0.0,0.0,4.0,0.0
Parma,Roma,H,2,0,5,20,4,6,0,12,3,3,0,0,5.5,3.75,1.65,1.66,2.2,3,11,5,7,0.2,0.6,2.4,1.4,3.0,0.0,3.0,0.0,2.0,0.0,1.6666666666666667,0.0,0.6,2.2,2.0,1.4,2.4,1.2,1.4,1.0,3.0,0.0,1.0,0.0
Torino,Inter,A,1,2,6,13,4,4,1,8,0,1,0,0,8.0,5.0,1.36,1.66,2.2,3,3,9,3,1.0,1.0,3.0,2.2,2.3333333333333335,0.0,2.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.6,0.6,2.2,1.6,2.6,0.2,0.6,1.8,2.0,1.0,0.0,0.0
Cagliari,Juventus,A,1,3,15,9,7,7,8,5,0,2,0,0,6.0,4.0,1.55,1.66,2.2,2,5,6,5,0.8,0.8,3.0,1.4,2.6666666666666665,0.0,3.0,0.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.0,0.4,1.0,1.0,0.8,2.6,0.2,1.0,1.2,3.0,0.0,0.0,0.0
Milan,Napoli,A,0,1,12,14,4,5,5,4,1,3,1,0,2.55,3.3,2.8,1.9,1.9,7,7,9,13,1.4,2.4,3.0,0.8,3.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,1.4,1.4,0.8,1.6,2.8,0.2,2.6,1.8,0.0,0.0,2.0,0.0
Torino,Sassuolo,H,3,2,23,12,15,5,6,3,1,2,0,0,2.45,3.4,2.8,1.8,2.0,3,4,5,9,0.8,1.0,1.2,0.8,1.3333333333333333,0.0,2.0,0.3333333333333333,2.0,0.0,1.3333333333333333,0.0,0.6,0.8,2.2,1.6,1.8,1.8,1.8,1.0,0.0,0.0,3.0,0.0
