HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Reggina,Bari,D,0,0,13.0,4.0,2.0,1.0,7.0,2.0,1.0,4.0,0.0,0.0,2.15,3.0,3.6,2.25,1.62
Cosenza,Ascoli,A,1,3,22.0,11.0,6.0,6.0,4.0,3.0,3.0,1.0,0.0,0.0,2.75,2.9,2.75,2.4,1.53
Modena,Benevento,D,1,1,12.0,5.0,4.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,2.45,3.0,3.0,2.08,1.73
Ternana,Como,A,0,3,22.0,17.0,3.0,6.0,9.0,11.0,3.0,3.0,0.0,0.0,2.0,3.3,3.6,1.9,1.95
Parma,Spal,A,0,1,22.0,4.0,5.0,3.0,17.0,5.0,4.0,5.0,0.0,0.0,1.67,3.6,5.0,2.08,1.73
Cittadella,Sudtirol,A,0,2,11.0,12.0,3.0,6.0,8.0,1.0,5.0,3.0,1.0,0.0,2.0,3.0,4.2,2.6,1.48
Palermo,Cagliari,H,2,1,13.0,10.0,7.0,4.0,9.0,2.0,3.0,4.0,0.0,0.0,2.6,3.1,2.6,2.1,1.7
Genoa,Frosinone,H,1,0,15.0,13.0,4.0,2.0,6.0,4.0,1.0,4.0,0.0,0.0,1.95,3.0,4.2,2.2,1.65
Perugia,Venezia,H,2,1,13.0,10.0,6.0,6.0,9.0,6.0,2.0,3.0,0.0,0.0,2.38,3.0,3.0,2.2,1.65
Brescia,Palermo,D,1,1,5.0,13.0,2.0,2.0,2.0,7.0,2.0,1.0,0.0,0.0,2.2,3.1,3.5,2.35,1.57
Ascoli,Reggina,A,0,1,10.0,8.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,2.8,2.9,2.63,2.4,1.53
Benevento,Perugia,A,0,2,19.0,21.0,3.0,6.0,10.0,7.0,4.0,1.0,0.0,0.0,2.0,3.1,4.0,2.3,1.6
Cagliari,Cosenza,H,2,0,25.0,14.0,7.0,5.0,9.0,4.0,1.0,1.0,0.0,0.0,1.5,4.0,7.0,1.93,1.93
Como,Cittadella,H,2,0,10.0,18.0,6.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,2.25,3.1,3.4,2.3,1.6
Spal,Pisa,A,0,1,13.0,17.0,1.0,4.0,5.0,3.0,5.0,6.0,1.0,0.0,2.63,3.1,2.7,2.25,1.62
Sudtirol,Modena,A,0,2,15.0,11.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,2.25,3.1,3.4,2.2,1.65
Venezia,Parma,D,2,2,12.0,16.0,5.0,7.0,2.0,8.0,2.0,3.0,0.0,0.0,2.88,3.2,2.45,2.15,1.67
Frosinone,Ternana,H,3,0,15.0,13.0,6.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,1.75,3.5,5.0,2.05,1.75
Bari,Genoa,A,1,2,12.0,13.0,5.0,4.0,6.0,4.0,6.0,2.0,0.0,0.0,3.1,3.1,2.4,2.35,1.57
Bari,Parma,H,4,0,13.0,8.0,5.0,3.0,4.0,10.0,0.0,2.0,0.0,0.0,2.45,3.25,2.88,2.1,1.7
Cagliari,Como,H,2,0,8.0,13.0,2.0,4.0,2.0,7.0,2.0,0.0,0.0,0.0,1.75,3.6,4.75,1.98,1.88
Perugia,Palermo,D,3,3,15.0,6.0,11.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,2.25,3.25,3.2,2.25,1.62
Pisa,Cittadella,A,1,2,19.0,16.0,8.0,7.0,9.0,5.0,2.0,3.0,0.0,0.0,1.91,3.4,4.0,2.15,1.67
Reggina,Spal,A,0,1,25.0,10.0,8.0,2.0,8.0,2.0,4.0,3.0,0.0,0.0,1.62,3.6,5.75,2.2,1.65
Frosinone,Modena,H,2,1,12.0,12.0,5.0,4.0,7.0,8.0,3.0,0.0,0.0,0.0,1.65,3.75,5.25,2.1,1.7
Sudtirol,Brescia,H,1,0,9.0,14.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.5,3.0,3.0,2.4,1.53
Cosenza,Benevento,D,1,1,7.0,12.0,3.0,5.0,7.0,8.0,4.0,1.0,0.0,0.0,3.3,3.25,2.2,2.2,1.65
Ternana,Ascoli,H,1,0,12.0,21.0,2.0,3.0,1.0,10.0,5.0,4.0,0.0,0.0,2.2,3.25,3.3,2.05,1.8
Genoa,Venezia,H,1,0,12.0,9.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,1.7,3.6,5.0,2.15,1.67
Palermo,Bari,H,1,0,10.0,14.0,3.0,5.0,11.0,2.0,4.0,5.0,0.0,1.0,2.9,2.9,2.55,2.35,1.57
Benevento,Genoa,A,1,2,12.0,14.0,1.0,3.0,3.0,5.0,4.0,3.0,0.0,0.0,3.3,3.1,2.2,2.4,1.53
Como,Pisa,D,2,2,20.0,14.0,7.0,4.0,4.0,5.0,2.0,3.0,0.0,0.0,2.45,3.2,2.8,2.1,1.7
Modena,Cosenza,H,2,0,17.0,6.0,4.0,2.0,7.0,5.0,2.0,4.0,0.0,0.0,1.67,3.8,4.75,1.95,1.9
Parma,Perugia,H,2,0,8.0,12.0,4.0,1.0,6.0,7.0,3.0,3.0,0.0,0.0,1.8,3.4,4.75,2.2,1.65
Reggina,Ternana,H,2,1,17.0,10.0,6.0,4.0,8.0,10.0,2.0,2.0,0.0,0.0,1.75,3.5,4.5,2.05,1.75
Spal,Ascoli,D,1,1,15.0,10.0,7.0,2.0,6.0,7.0,1.0,3.0,0.0,1.0,2.63,3.0,2.75,2.5,1.5
Venezia,Sudtirol,A,0,1,7.0,8.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.95,3.3,3.8,2.25,1.62
Cittadella,Cagliari,D,0,0,8.0,12.0,1.0,4.0,0.0,4.0,6.0,2.0,1.0,0.0,2.7,3.0,2.63,2.4,1.53
Brescia,Frosinone,A,1,3,7.0,13.0,2.0,4.0,5.0,4.0,4.0,2.0,0.0,0.0,3.3,3.0,2.25,2.4,1.53
Cagliari,Spal,H,2,1,12.0,9.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,1.0,1.67,3.5,4.75,2.1,1.7
Bari,Perugia,A,0,2,11.0,17.0,2.0,6.0,3.0,7.0,1.0,4.0,0.0,0.0,2.0,3.2,3.5,2.3,1.6
Brescia,Como,A,0,1,10.0,24.0,3.0,7.0,7.0,6.0,4.0,2.0,2.0,0.0,2.2,3.2,3.1,2.1,1.7
Cosenza,Parma,H,1,0,9.0,15.0,1.0,7.0,5.0,7.0,5.0,6.0,1.0,0.0,3.8,3.3,1.91,2.15,1.67
Sudtirol,Reggina,H,2,1,8.0,12.0,2.0,2.0,6.0,3.0,4.0,2.0,1.0,0.0,3.1,3.0,2.3,2.5,1.5
Ternana,Modena,H,2,1,8.0,19.0,6.0,7.0,5.0,2.0,6.0,1.0,0.0,0.0,2.15,3.3,3.1,1.98,1.88
Venezia,Cittadella,D,1,1,13.0,7.0,3.0,3.0,6.0,4.0,3.0,2.0,1.0,0.0,2.2,3.0,3.3,2.4,1.53
Genoa,Pisa,D,0,0,17.0,5.0,3.0,2.0,9.0,0.0,2.0,3.0,0.0,1.0,1.73,3.4,4.5,2.15,1.67
Ascoli,Palermo,A,1,2,24.0,17.0,7.0,8.0,12.0,2.0,0.0,2.0,0.0,0.0,2.25,3.1,3.0,2.25,1.62
Frosinone,Benevento,H,1,0,11.0,10.0,3.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,1.75,3.5,4.33,2.15,1.67
Modena,Cagliari,H,2,0,17.0,4.0,6.0,1.0,6.0,4.0,2.0,5.0,0.0,1.0,2.7,3.1,2.8,2.15,1.67
Benevento,Venezia,A,1,2,14.0,14.0,2.0,4.0,7.0,3.0,5.0,1.0,1.0,0.0,2.38,3.2,3.2,2.3,1.6
Cittadella,Ascoli,H,3,0,13.0,7.0,6.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0,2.45,3.1,3.0,2.88,1.4
Cosenza,Ternana,D,0,0,12.0,15.0,2.0,3.0,7.0,6.0,1.0,2.0,0.0,0.0,2.9,3.3,2.4,2.1,1.7
Perugia,Brescia,H,4,0,19.0,6.0,9.0,3.0,12.0,5.0,3.0,2.0,0.0,1.0,1.95,3.4,4.0,2.3,1.6
Pisa,Sudtirol,A,0,1,27.0,4.0,5.0,3.0,6.0,6.0,3.0,4.0,0.0,0.0,1.91,3.4,4.2,2.3,1.6
Spal,Bari,A,3,4,24.0,9.0,9.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,3.2,3.2,2.38,2.3,1.6
Como,Frosinone,A,0,2,18.0,13.0,2.0,5.0,7.0,6.0,1.0,0.0,0.0,0.0,3.1,3.3,2.38,2.08,1.73
Palermo,Reggina,H,2,1,11.0,12.0,3.0,3.0,3.0,8.0,3.0,5.0,0.0,1.0,3.0,3.2,2.45,2.3,1.6
Parma,Genoa,H,2,0,12.0,5.0,7.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0,2.7,3.2,2.7,2.25,1.62
Genoa,Palermo,H,2,0,11.0,8.0,4.0,3.0,6.0,3.0,2.0,3.0,0.0,0.0,1.67,3.6,5.5,2.1,1.7
Brescia,Modena,A,0,1,7.0,10.0,1.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,2.45,3.25,3.0,2.1,1.7
Cagliari,Benevento,H,1,0,15.0,8.0,4.0,1.0,8.0,3.0,4.0,2.0,1.0,0.0,2.0,3.4,3.9,2.1,1.7
Frosinone,Cittadella,H,3,0,20.0,6.0,11.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,1.7,3.6,5.5,2.3,1.6
Reggina,Pisa,A,0,2,14.0,5.0,2.0,2.0,11.0,2.0,2.0,3.0,1.0,0.0,2.15,3.25,3.6,2.3,1.6
Sudtirol,Como,D,1,1,10.0,11.0,3.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,2.63,3.1,2.9,2.2,1.65
Venezia,Spal,H,2,1,16.0,13.0,6.0,4.0,4.0,10.0,1.0,1.0,0.0,0.0,1.85,3.7,4.1,2.15,1.67
Ascoli,Perugia,H,1,0,12.0,8.0,6.0,1.0,1.0,6.0,4.0,1.0,0.0,0.0,2.6,3.1,2.9,2.35,1.57
Ternana,Parma,D,1,1,9.0,8.0,4.0,4.0,5.0,7.0,2.0,2.0,0.0,0.0,2.88,3.5,2.38,2.0,1.85
Bari,Cosenza,H,2,1,15.0,16.0,4.0,2.0,6.0,2.0,4.0,5.0,0.0,0.0,1.62,3.8,5.75,2.05,1.8
Pisa,Venezia,D,1,1,19.0,11.0,5.0,4.0,7.0,2.0,3.0,7.0,0.0,0.0,2.38,2.9,3.3,2.25,1.62
Benevento,Brescia,H,1,0,9.0,10.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.05,3.3,3.8,2.25,1.62
Cittadella,Reggina,H,3,2,14.0,8.0,5.0,4.0,8.0,4.0,3.0,5.0,0.0,1.0,2.8,3.0,2.8,2.6,1.48
Cosenza,Sudtirol,D,0,0,20.0,10.0,7.0,1.0,8.0,4.0,1.0,2.0,0.0,1.0,2.8,3.0,2.75,2.5,1.5
Palermo,Frosinone,D,1,1,14.0,15.0,5.0,6.0,6.0,1.0,0.0,2.0,0.0,0.0,3.1,3.25,2.38,2.35,1.57
Parma,Ascoli,A,0,1,14.0,5.0,2.0,2.0,6.0,1.0,4.0,5.0,0.0,0.0,1.8,3.5,4.75,2.25,1.62
Spal,Como,D,1,1,19.0,14.0,7.0,5.0,7.0,3.0,3.0,2.0,0.0,0.0,2.8,3.25,2.6,2.1,1.7
Bari,Cagliari,D,1,1,11.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,0.0,1.0,2.2,3.25,3.4,2.15,1.67
Perugia,Ternana,H,3,0,20.0,7.0,10.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,1.95,3.4,4.0,2.05,1.75
Modena,Genoa,D,2,2,6.0,18.0,1.0,4.0,6.0,6.0,2.0,2.0,1.0,0.0,3.4,3.3,2.2,2.25,1.62
Frosinone,Parma,A,3,4,19.0,6.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,2.05,3.1,4.0,2.25,1.62
Pisa,Perugia,H,2,1,7.0,9.0,4.0,2.0,6.0,3.0,4.0,4.0,1.0,1.0,2.3,3.2,3.25,2.25,1.62
Brescia,Bari,A,0,2,18.0,13.0,6.0,6.0,10.0,1.0,2.0,1.0,0.0,0.0,3.1,3.1,2.4,2.15,1.67
Como,Cosenza,H,5,1,17.0,14.0,7.0,5.0,3.0,7.0,1.0,2.0,0.0,0.0,1.75,3.5,5.0,2.1,1.7
Reggina,Modena,H,2,1,16.0,12.0,5.0,4.0,4.0,9.0,2.0,4.0,0.0,0.0,2.2,3.1,3.6,2.2,1.65
Sudtirol,Palermo,D,1,1,9.0,12.0,6.0,1.0,6.0,7.0,2.0,3.0,0.0,0.0,2.3,3.2,3.4,2.35,1.57
Ternana,Cittadella,A,1,2,10.0,15.0,5.0,6.0,7.0,3.0,1.0,1.0,1.0,0.0,2.2,3.3,3.5,2.2,1.65
Venezia,Cagliari,D,0,0,11.0,14.0,2.0,1.0,4.0,10.0,3.0,0.0,1.0,0.0,2.38,3.25,3.0,2.05,1.8
Genoa,Spal,H,3,0,20.0,6.0,5.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,1.57,3.75,7.0,2.1,1.7
Ascoli,Benevento,D,0,0,22.0,6.0,3.0,3.0,7.0,5.0,2.0,3.0,0.0,1.0,2.4,3.25,3.1,2.2,1.65
Cosenza,Reggina,H,2,1,12.0,7.0,5.0,2.0,7.0,1.0,5.0,3.0,0.0,0.0,4.5,3.25,1.91,2.35,1.57
Palermo,Ternana,D,0,0,13.0,12.0,4.0,4.0,3.0,9.0,2.0,1.0,0.0,0.0,2.05,3.5,3.5,1.98,1.88
Parma,Pisa,A,0,1,7.0,11.0,1.0,5.0,5.0,1.0,0.0,2.0,1.0,0.0,2.05,3.3,3.75,2.25,1.62
Bari,Venezia,H,1,0,11.0,16.0,4.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,2.1,3.4,3.5,2.2,1.65
Benevento,Sudtirol,A,0,2,16.0,8.0,4.0,3.0,9.0,3.0,3.0,1.0,0.0,0.0,2.1,3.1,3.75,2.6,1.48
Cagliari,Genoa,D,0,0,12.0,10.0,0.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0,2.88,3.25,2.5,2.3,1.6
Cittadella,Brescia,D,0,0,15.0,8.0,2.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0,2.1,3.25,3.8,2.5,1.5
Modena,Ascoli,A,0,1,11.0,13.0,1.0,5.0,5.0,7.0,1.0,2.0,0.0,0.0,2.0,3.4,3.8,2.25,1.62
Perugia,Como,D,0,0,18.0,17.0,5.0,3.0,9.0,4.0,4.0,7.0,0.0,0.0,2.25,3.25,3.3,2.15,1.67
Spal,Frosinone,A,0,2,11.0,9.0,2.0,2.0,8.0,2.0,3.0,2.0,0.0,0.0,4.2,3.5,1.91,2.15,1.67
Pisa,Palermo,D,1,1,14.0,12.0,4.0,5.0,1.0,6.0,3.0,3.0,0.0,0.0,2.0,3.3,3.9,2.25,1.62
Reggina,Parma,A,0,1,8.0,12.0,3.0,6.0,1.0,7.0,4.0,2.0,0.0,0.0,2.5,3.1,2.9,2.4,1.53
Ascoli,Bari,A,0,1,12.0,6.0,2.0,2.0,7.0,0.0,3.0,1.0,1.0,0.0,2.63,3.3,2.75,2.3,1.6
Brescia,Cagliari,D,1,1,14.0,15.0,6.0,4.0,6.0,3.0,1.0,4.0,0.0,0.0,2.9,3.1,2.55,2.25,1.62
Como,Modena,H,1,0,13.0,15.0,4.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,2.15,3.2,3.75,2.08,1.73
Frosinone,Venezia,H,3,0,20.0,7.0,8.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.75,3.5,4.75,2.2,1.65
Spal,Cittadella,H,2,1,11.0,7.0,4.0,3.0,3.0,3.0,5.0,3.0,0.0,0.0,2.55,3.1,2.8,2.35,1.57
Sudtirol,Perugia,H,2,1,17.0,11.0,6.0,2.0,9.0,3.0,1.0,4.0,0.0,1.0,2.8,3.0,2.8,2.4,1.53
Ternana,Benevento,D,2,2,12.0,17.0,6.0,7.0,6.0,4.0,3.0,4.0,0.0,0.0,2.55,3.2,2.75,2.05,1.8
Genoa,Cosenza,H,4,0,24.0,2.0,9.0,1.0,9.0,2.0,0.0,2.0,0.0,0.0,1.36,4.5,9.0,2.0,1.85
Cagliari,Ascoli,H,4,1,19.0,5.0,8.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,2.05,3.2,4.0,2.5,1.5
Benevento,Como,D,0,0,3.0,16.0,2.0,5.0,7.0,3.0,5.0,4.0,1.0,0.0,2.5,3.3,2.9,2.25,1.62
Cittadella,Palermo,D,3,3,11.0,12.0,7.0,3.0,4.0,5.0,4.0,2.0,1.0,0.0,2.4,3.1,3.2,2.35,1.57
Modena,Pisa,H,1,0,8.0,14.0,3.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,2.5,3.3,2.88,2.1,1.7
Parma,Sudtirol,D,0,0,22.0,3.0,1.0,1.0,13.0,3.0,2.0,2.0,0.0,0.0,1.83,3.3,5.0,2.5,1.5
Venezia,Brescia,D,1,1,11.0,19.0,4.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,1.95,3.3,4.2,2.35,1.57
Bari,Frosinone,D,0,0,5.0,10.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,3.25,2.45,2.25,1.62
Cosenza,Spal,H,1,0,24.0,16.0,8.0,3.0,6.0,3.0,5.0,3.0,0.0,0.0,2.7,3.2,2.7,2.2,1.65
Genoa,Ternana,H,1,0,17.0,11.0,7.0,1.0,12.0,10.0,0.0,2.0,0.0,0.0,1.53,4.0,7.0,2.02,1.83
Palermo,Modena,H,5,2,16.0,13.0,8.0,4.0,7.0,5.0,2.0,1.0,0.0,0.0,2.4,3.25,3.1,2.1,1.7
Ascoli,Venezia,A,0,1,17.0,13.0,4.0,4.0,10.0,1.0,2.0,3.0,0.0,0.0,2.4,3.0,3.3,2.5,1.5
Brescia,Genoa,A,0,3,13.0,10.0,5.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,4.33,3.25,1.95,2.5,1.5
Cittadella,Perugia,A,0,2,16.0,8.0,6.0,5.0,6.0,4.0,2.0,5.0,0.0,0.0,2.6,3.0,3.0,2.5,1.5
Como,Parma,H,2,0,7.0,14.0,3.0,3.0,4.0,11.0,2.0,1.0,0.0,1.0,2.7,3.1,2.8,2.25,1.62
Frosinone,Cosenza,A,0,1,12.0,8.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,1.33,5.0,10.0,2.0,1.85
Pisa,Benevento,H,2,0,9.0,5.0,4.0,1.0,1.0,2.0,2.0,6.0,0.0,1.0,1.95,3.3,4.2,2.35,1.57
Sudtirol,Spal,H,2,0,12.0,17.0,5.0,2.0,6.0,4.0,2.0,3.0,0.0,0.0,2.15,3.1,3.75,2.5,1.5
Reggina,Cagliari,A,0,4,8.0,13.0,4.0,6.0,6.0,5.0,3.0,4.0,0.0,0.0,2.3,3.25,3.2,2.3,1.6
Ternana,Bari,H,1,0,12.0,10.0,3.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0,2.7,3.3,2.63,2.15,1.67
Genoa,Reggina,H,1,0,18.0,4.0,3.0,3.0,5.0,2.0,3.0,6.0,1.0,0.0,1.67,3.6,5.5,2.3,1.6
Ascoli,Brescia,H,4,3,16.0,17.0,8.0,7.0,4.0,5.0,4.0,3.0,1.0,0.0,2.15,3.1,3.6,2.5,1.5
Cagliari,Sudtirol,D,1,1,21.0,7.0,7.0,2.0,8.0,3.0,3.0,3.0,0.0,0.0,1.83,3.4,4.75,2.4,1.53
Cosenza,Pisa,H,1,0,7.0,18.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,3.6,3.3,2.1,2.35,1.57
Parma,Palermo,H,2,1,10.0,10.0,3.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,1.83,3.5,4.5,2.1,1.7
Spal,Ternana,D,1,1,7.0,20.0,1.0,5.0,4.0,15.0,3.0,2.0,0.0,0.0,2.55,3.3,2.7,2.08,1.73
Venezia,Como,H,3,2,18.0,13.0,6.0,3.0,6.0,2.0,1.0,3.0,0.0,1.0,2.45,3.25,2.88,2.2,1.65
Bari,Benevento,H,2,0,12.0,11.0,3.0,1.0,3.0,3.0,1.0,7.0,0.0,2.0,1.95,3.3,4.0,2.35,1.57
Perugia,Frosinone,D,1,1,13.0,17.0,4.0,3.0,7.0,1.0,4.0,3.0,0.0,0.0,3.2,3.1,2.38,2.4,1.53
Modena,Cittadella,D,0,0,15.0,7.0,6.0,2.0,9.0,3.0,1.0,6.0,0.0,0.0,2.2,3.2,3.3,2.3,1.6
Perugia,Reggina,A,1,3,12.0,10.0,3.0,5.0,10.0,7.0,4.0,2.0,0.0,0.0,2.15,3.2,3.6,2.35,1.57
Benevento,Spal,A,1,3,15.0,19.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0,0.0,2.05,3.2,3.8,2.25,1.62
Brescia,Ternana,H,1,0,13.0,17.0,5.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,2.6,3.3,2.7,2.15,1.67
Cittadella,Parma,A,0,1,10.0,10.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.1,2.4,2.4,1.53
Como,Genoa,D,2,2,19.0,10.0,6.0,2.0,9.0,4.0,1.0,2.0,0.0,0.0,3.4,3.2,2.2,2.3,1.6
Frosinone,Ascoli,H,2,0,16.0,13.0,4.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,1.65,3.75,5.25,2.1,1.7
Perugia,Modena,A,0,1,11.0,20.0,0.0,8.0,5.0,5.0,3.0,3.0,0.0,0.0,2.15,3.3,3.5,2.1,1.7
Reggina,Venezia,H,1,0,6.0,15.0,3.0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,2.38,3.2,3.1,2.25,1.62
Sudtirol,Bari,A,0,1,6.0,10.0,0.0,4.0,5.0,8.0,0.0,1.0,1.0,0.0,2.75,3.0,2.8,2.7,1.44
Pisa,Cagliari,D,0,0,10.0,12.0,2.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,2.4,3.1,3.1,2.15,1.67
Palermo,Cosenza,D,0,0,12.0,10.0,2.0,2.0,7.0,6.0,4.0,3.0,0.0,0.0,1.73,3.6,4.75,2.08,1.73
Modena,Parma,D,1,1,12.0,11.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.45,2.3,1.6
Ascoli,Sudtirol,H,1,0,25.0,4.0,9.0,2.0,10.0,3.0,6.0,4.0,0.0,0.0,2.25,3.1,3.5,2.5,1.5
Bari,Como,D,2,2,16.0,10.0,4.0,5.0,9.0,6.0,2.0,3.0,0.0,0.0,2.15,3.0,3.75,2.25,1.62
Benevento,Reggina,D,1,1,18.0,8.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.6,3.1,2.9,2.4,1.53
Cosenza,Cittadella,D,1,1,4.0,11.0,2.0,4.0,3.0,8.0,1.0,2.0,0.0,0.0,2.9,2.88,2.75,2.6,1.48
Genoa,Perugia,H,2,0,18.0,10.0,8.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,1.53,3.6,8.0,2.2,1.65
Spal,Brescia,D,2,2,18.0,10.0,5.0,7.0,4.0,4.0,2.0,2.0,0.0,0.0,2.45,3.1,3.1,2.25,1.62
Venezia,Palermo,H,3,2,7.0,13.0,5.0,4.0,6.0,3.0,0.0,2.0,0.0,0.0,2.15,3.2,3.6,2.15,1.67
Cagliari,Frosinone,D,0,0,10.0,12.0,2.0,6.0,7.0,3.0,1.0,4.0,0.0,0.0,2.5,3.2,3.0,2.2,1.65
Ternana,Pisa,H,2,1,12.0,4.0,5.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,2.5,3.3,2.88,2.1,1.7
Reggina,Brescia,A,1,2,18.0,11.0,5.0,5.0,7.0,9.0,1.0,2.0,1.0,2.0,1.95,3.2,4.2,2.3,1.6
Cittadella,Genoa,A,0,1,9.0,15.0,2.0,3.0,5.0,5.0,8.0,3.0,1.0,0.0,4.33,3.1,2.0,2.5,1.5
Como,Ascoli,D,1,1,17.0,11.0,2.0,5.0,6.0,2.0,1.0,3.0,0.0,0.0,2.15,3.25,3.6,2.2,1.65
Frosinone,Sudtirol,D,0,0,19.0,10.0,8.0,3.0,10.0,2.0,0.0,1.0,0.0,0.0,1.6,3.6,6.5,2.35,1.57
Modena,Spal,D,0,0,13.0,14.0,0.0,4.0,9.0,4.0,1.0,1.0,0.0,0.0,1.83,3.3,5.0,2.05,1.75
Parma,Cagliari,H,2,1,14.0,12.0,5.0,5.0,3.0,5.0,5.0,4.0,0.0,0.0,2.3,3.1,3.4,2.3,1.6
Perugia,Cosenza,D,0,0,12.0,6.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,1.83,3.4,4.75,2.2,1.65
Palermo,Benevento,D,1,1,18.0,16.0,9.0,5.0,7.0,11.0,1.0,3.0,0.0,0.0,1.91,3.3,4.2,2.15,1.67
Pisa,Bari,A,1,2,8.0,17.0,3.0,5.0,2.0,10.0,4.0,2.0,1.0,0.0,2.3,3.1,3.4,2.5,1.5
Ternana,Venezia,A,1,4,13.0,14.0,5.0,7.0,2.0,4.0,3.0,3.0,0.0,0.0,2.25,3.25,3.3,2.1,1.7
Cagliari,Ternana,H,2,1,15.0,10.0,7.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.75,3.6,4.75,2.0,1.85
Spal,Perugia,D,1,1,12.0,14.0,5.0,3.0,6.0,7.0,3.0,3.0,0.0,0.0,2.25,3.2,3.4,2.2,1.65
Como,Palermo,D,1,1,14.0,14.0,3.0,3.0,5.0,9.0,2.0,1.0,0.0,0.0,2.1,3.3,3.6,1.98,1.88
Ascoli,Pisa,H,2,1,16.0,12.0,7.0,4.0,9.0,1.0,3.0,4.0,0.0,0.0,2.6,3.1,2.9,2.3,1.6
Bari,Cittadella,D,1,1,9.0,19.0,3.0,7.0,4.0,9.0,1.0,3.0,0.0,0.0,2.0,3.25,4.0,2.5,1.5
Benevento,Parma,D,2,2,18.0,17.0,6.0,6.0,7.0,5.0,3.0,1.0,0.0,1.0,3.4,3.3,2.2,2.2,1.65
Brescia,Cosenza,H,2,1,15.0,9.0,7.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.85,3.5,4.33,2.15,1.67
Sudtirol,Genoa,D,0,0,10.0,11.0,4.0,2.0,5.0,6.0,0.0,1.0,0.0,0.0,4.0,3.2,2.05,2.6,1.48
Venezia,Modena,H,5,0,19.0,10.0,9.0,1.0,8.0,5.0,2.0,2.0,0.0,0.0,2.2,3.3,3.4,2.1,1.7
Frosinone,Reggina,H,3,1,12.0,9.0,5.0,3.0,4.0,6.0,1.0,1.0,0.0,1.0,1.65,3.75,5.5,2.1,1.7
Perugia,Cagliari,A,0,5,19.0,12.0,4.0,6.0,8.0,3.0,3.0,1.0,0.0,0.0,3.1,3.1,2.38,2.15,1.67
Cittadella,Benevento,H,3,1,20.0,15.0,12.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,1.8,3.3,5.0,2.4,1.53
Cosenza,Venezia,D,1,1,19.0,11.0,4.0,5.0,7.0,6.0,2.0,1.0,0.0,0.0,2.6,3.1,2.9,2.15,1.67
