HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
St Johnstone,Livingston,H,2.6,3.1,2.9,3.0,1.4,1,0,4,3,8,6,1.6,1.0,1.4,1.4
Rangers,Celtic,A,2.55,3.25,2.8,1.98,1.88,1,2,11,2,12,4,2.6,1.6,3.0,2.6
Aberdeen,Ross County,A,1.8,3.5,5.0,1.98,1.88,0,1,8,7,4,9,1.2,0.4,1.8,1.2
Celtic,St Johnstone,H,1.14,8.0,19.0,1.61,2.3,7,0,13,2,5,7,3.0,2.6,2.0,1.0
Dundee United,Dundee,D,2.2,3.3,3.4,2.3,1.61,2,2,8,6,5,7,1.6,1.2,0.4,1.0
Hearts,Hibernian,H,1.95,3.5,4.0,2.1,1.72,3,1,8,4,1,7,1.8,1.0,1.2,0.4
Livingston,Motherwell,D,2.1,3.2,3.75,2.3,1.61,2,2,7,8,4,9,1.4,1.4,1.0,0.4
St Mirren,Rangers,A,10.0,5.0,1.33,1.85,2.0,0,4,5,6,7,8,1.4,0.8,2.0,1.6
Motherwell,Rangers,A,10.0,4.75,1.33,1.72,2.1,1,3,6,9,8,5,1.0,0.6,2.0,2.0
Aberdeen,Livingston,A,2.0,3.3,3.8,2.37,1.57,1,2,7,7,8,6,1.0,0.4,1.6,1.4
Dundee,St Johnstone,D,2.55,3.1,2.87,2.75,1.44,1,1,3,9,3,13,0.4,1.2,2.0,0.4
St Mirren,Hibernian,A,3.1,3.2,2.4,2.37,1.57,0,1,4,10,2,8,0.8,0.8,1.2,0.4
Ross County,Celtic,A,13.0,5.5,1.25,1.57,2.37,0,2,7,4,12,4,1.8,1.8,3.0,2.6
Dundee United,Hearts,A,3.8,3.5,2.0,2.02,1.83,2,3,9,6,6,10,1.8,1.2,2.4,1.0
Aberdeen,Dundee,H,1.65,3.5,6.0,2.1,1.72,1,0,6,6,7,7,1.0,0.4,0.6,1.2
Dundee United,Motherwell,H,2.62,3.1,2.9,2.2,1.66,1,0,9,8,6,9,1.2,1.2,1.0,0.6
Hearts,Ross County,D,1.65,3.8,5.5,1.9,1.95,0,0,10,3,4,7,2.4,1.6,1.6,1.8
Livingston,Hibernian,H,2.7,3.1,2.8,2.62,1.5,1,0,8,8,3,8,1.6,1.4,1.2,0.8
St Johnstone,St Mirren,A,2.4,3.0,3.3,3.0,1.4,0,1,5,3,4,8,2.0,0.6,0.6,0.8
Celtic,Rangers,D,1.85,3.6,4.2,1.9,1.95,1,1,19,2,11,3,3.0,2.6,2.0,2.6
Celtic,Hearts,H,1.28,5.5,11.0,1.5,2.62,4,1,17,3,9,7,2.6,2.6,2.0,1.6
Hibernian,Aberdeen,D,2.55,3.2,2.8,2.37,1.57,1,1,3,2,4,8,1.2,0.8,1.4,0.4
Livingston,St Johnstone,D,2.2,3.3,3.3,2.5,1.53,1,1,7,7,3,12,1.6,1.4,1.8,0.6
Ross County,Motherwell,A,2.3,3.3,3.2,2.2,1.66,0,1,6,5,5,9,1.6,1.4,1.0,0.4
St Mirren,Dundee,H,2.1,3.25,3.8,2.37,1.57,2,0,3,10,7,8,0.6,1.2,0.6,1.0
Rangers,Dundee United,H,1.18,7.5,13.0,1.57,2.37,2,0,11,4,5,5,2.0,2.6,1.2,1.2
Dundee,Hibernian,H,3.4,3.2,2.2,2.5,1.53,3,1,4,6,3,7,0.6,0.4,1.4,0.8
Dundee United,Celtic,D,15.0,7.0,1.16,1.57,2.37,1,1,8,8,10,4,1.2,1.0,2.6,2.6
Motherwell,Hearts,H,2.87,3.5,2.37,2.0,1.85,2,1,7,8,9,9,1.0,1.0,2.0,1.6
Rangers,Ross County,H,1.22,7.0,11.0,1.44,2.75,4,1,8,4,2,6,2.0,2.6,1.4,1.4
St Johnstone,Aberdeen,H,3.3,2.9,2.4,2.62,1.5,1,0,5,4,4,7,1.8,0.6,1.4,0.6
St Mirren,Livingston,D,2.55,3.0,3.1,2.5,1.53,0,0,3,9,7,5,0.6,1.2,1.6,1.4
Celtic,Motherwell,H,1.16,7.5,17.0,1.4,3.0,6,0,18,2,6,7,2.6,2.2,1.4,1.0
Hearts,Rangers,A,3.2,3.75,2.1,1.66,2.2,1,3,8,3,11,3,2.0,1.0,2.0,2.6
Ross County,Dundee United,A,2.25,3.2,3.4,2.2,1.66,1,2,5,5,5,7,1.4,1.4,1.2,1.0
Aberdeen,St Mirren,D,1.9,3.3,4.5,2.2,1.66,0,0,6,5,4,7,1.4,0.4,0.8,1.2
Hibernian,St Johnstone,H,1.9,3.25,4.5,2.62,1.5,4,0,4,2,3,12,1.4,0.6,1.8,0.6
Livingston,Dundee,H,1.85,3.4,4.75,2.1,1.72,2,1,7,7,5,9,1.6,1.4,1.0,0.4
Livingston,Rangers,A,8.0,5.0,1.36,1.8,2.05,1,2,7,7,13,4,1.6,1.4,2.0,2.6
Hearts,Ross County,H,1.55,4.0,6.0,1.88,1.98,2,1,8,4,3,8,2.0,1.0,0.8,1.4
Kilmarnock,Dundee United,D,2.4,3.3,3.0,2.3,1.61,1,1,13,7,6,7,1.8,0.6,1.2,1.4
St Johnstone,Hibernian,A,3.2,3.2,2.37,2.62,1.5,0,1,4,3,4,10,1.8,0.6,1.4,0.6
St Mirren,Motherwell,A,2.55,3.3,2.8,2.2,1.66,0,1,3,7,4,11,0.8,1.4,1.4,0.8
Celtic,Aberdeen,H,1.25,6.0,11.0,1.57,2.37,2,0,22,2,3,7,2.6,2.2,1.4,0.4
Aberdeen,St Mirren,H,1.95,3.3,4.0,2.2,1.66,4,1,5,4,4,5,1.4,0.4,0.8,1.4
Motherwell,St Johnstone,A,2.2,3.1,3.6,2.5,1.53,1,2,8,8,2,13,1.4,1.4,1.8,0.6
Rangers,Kilmarnock,H,1.22,7.0,11.0,1.53,2.5,2,0,10,5,4,7,2.0,2.6,1.8,0.6
Ross County,Celtic,A,12.0,6.5,1.22,1.5,2.62,1,3,3,6,8,3,0.8,0.8,2.6,2.2
Hibernian,Hearts,D,2.8,3.2,2.6,2.2,1.66,1,1,6,2,8,11,1.4,1.2,2.0,1.0
Dundee United,Livingston,A,2.4,3.1,3.2,2.5,1.53,0,1,8,8,6,4,1.2,1.6,1.6,1.4
Aberdeen,Motherwell,A,1.8,3.5,4.75,2.1,1.72,2,3,6,4,4,9,1.4,0.4,1.4,1.4
Livingston,Hibernian,H,3.2,3.1,2.37,2.5,1.53,2,1,7,6,4,7,1.6,1.4,1.4,1.2
Rangers,St Johnstone,H,1.18,7.0,17.0,1.72,2.1,4,0,10,3,4,14,2.4,2.6,1.8,1.0
St Mirren,Ross County,H,2.4,3.2,3.1,2.2,1.66,1,0,2,6,3,10,0.8,1.4,0.2,0.8
Kilmarnock,Celtic,A,17.0,6.5,1.2,1.53,2.5,0,5,13,7,11,4,1.8,0.6,2.6,2.6
Hearts,Dundee United,H,1.6,3.75,6.5,2.0,1.85,4,1,8,5,6,6,2.0,1.0,1.0,1.6
Hibernian,Rangers,D,5.5,4.0,1.6,1.85,2.0,2,2,7,3,13,4,1.4,1.2,2.4,2.6
Dundee United,St Mirren,A,2.45,3.0,3.2,2.37,1.57,0,3,6,7,5,8,1.0,1.0,1.4,1.4
Motherwell,Livingston,H,2.37,3.0,3.3,2.3,1.61,1,0,9,9,3,4,1.4,1.8,2.0,1.4
Ross County,Kilmarnock,H,2.37,3.2,3.1,2.2,1.66,1,0,3,9,4,8,0.2,0.8,1.2,0.6
St Johnstone,Aberdeen,A,3.6,3.1,2.2,2.5,1.53,0,1,4,3,3,7,1.8,1.0,1.4,0.4
Celtic,Hearts,H,1.2,7.0,13.0,1.44,2.75,2,0,20,2,7,10,2.6,2.6,2.0,1.0
Aberdeen,Livingston,H,1.72,3.6,5.0,2.1,1.72,5,0,8,6,3,3,1.4,1.0,2.0,1.4
Kilmarnock,Motherwell,H,2.62,3.25,2.75,2.2,1.66,2,1,9,11,5,9,1.2,0.6,1.8,1.8
Rangers,Ross County,H,1.14,8.5,17.0,1.44,2.75,4,0,13,3,3,7,2.4,2.2,0.6,0.8
St Mirren,Hibernian,H,3.5,3.1,2.25,2.3,1.61,1,0,3,2,4,6,1.4,1.4,1.4,1.2
Dundee United,Celtic,A,15.0,8.0,1.16,1.44,2.75,0,9,4,8,13,3,0.8,1.0,2.6,2.6
Hearts,St Johnstone,H,1.65,3.75,5.75,2.1,1.72,3,2,10,6,4,11,2.0,0.8,1.2,1.0
Celtic,Rangers,H,1.85,3.75,4.0,1.72,2.1,4,0,15,2,11,6,2.6,2.6,3.0,2.2
Hibernian,Kilmarnock,H,1.7,3.6,5.25,2.1,1.72,1,0,9,5,4,8,1.4,0.6,1.6,0.6
Livingston,Hearts,H,3.4,3.25,2.2,2.1,1.72,1,0,7,5,6,11,2.0,1.4,2.0,0.8
Motherwell,Dundee United,D,1.95,3.3,4.2,2.1,1.72,0,0,9,8,5,9,1.8,1.8,0.8,1.0
Ross County,Aberdeen,D,4.0,3.3,2.0,2.1,1.72,1,1,3,8,4,6,0.6,0.2,2.0,1.0
St Johnstone,St Mirren,H,2.5,3.1,3.0,2.5,1.53,3,0,2,3,7,8,1.2,0.8,2.0,1.4
Hibernian,Aberdeen,H,2.25,3.25,3.4,2.2,1.66,3,1,9,4,3,5,1.8,0.6,2.0,1.0
Livingston,Kilmarnock,H,2.0,3.3,4.0,2.2,1.66,1,0,7,5,2,6,2.0,1.4,1.6,0.6
Rangers,Dundee United,H,1.11,9.0,21.0,1.44,2.75,2,1,16,1,4,8,3.0,1.6,0.8,1.0
St Johnstone,Ross County,D,2.37,3.2,3.2,2.3,1.61,0,0,4,3,2,11,1.2,0.8,0.8,0.2
St Mirren,Celtic,H,17.0,7.5,1.16,1.5,2.62,2,0,4,1,20,2,2.0,1.4,3.0,2.6
Motherwell,Hearts,A,2.75,3.5,2.5,2.0,1.85,0,3,5,6,3,10,1.4,1.8,2.0,0.2
Hearts,Rangers,A,5.0,4.0,1.7,1.66,2.2,0,4,10,7,8,9,2.0,0.8,3.0,1.6
Aberdeen,Kilmarnock,H,1.66,3.6,5.75,2.0,1.8,4,1,12,4,2,5,2.0,0.8,1.6,0.6
Celtic,Motherwell,H,1.11,10.0,17.0,1.33,3.4,2,1,18,1,6,10,3.0,2.0,1.4,1.8
Dundee United,St Johnstone,A,2.4,3.2,3.1,2.37,1.57,1,2,2,14,5,13,0.8,1.0,1.4,0.8
Ross County,Hibernian,A,3.75,3.3,2.05,2.1,1.72,0,2,4,7,3,7,0.8,0.2,2.2,0.6
St Mirren,Livingston,H,2.3,3.2,3.3,2.3,1.61,2,1,4,1,3,7,2.0,1.4,2.4,1.4
Ross County,Motherwell,A,2.87,3.3,2.45,2.1,1.72,0,5,4,8,6,12,0.8,0.2,1.4,1.2
Kilmarnock,St Johnstone,H,2.3,3.2,3.3,2.37,1.57,2,1,9,10,6,13,1.6,0.0,1.4,1.2
St Johnstone,Celtic,A,13.0,7.0,1.2,1.5,2.62,1,2,4,2,18,4,1.4,1.2,3.0,2.0
Hibernian,Motherwell,H,1.75,3.6,4.75,2.1,1.72,1,0,11,4,11,6,2.2,1.2,1.4,1.8
Livingston,Ross County,A,1.9,3.4,4.2,2.2,1.66,0,1,7,4,2,11,2.4,0.8,0.8,0.2
Rangers,St Mirren,H,1.2,6.0,15.0,1.57,2.37,4,0,16,2,5,7,3.0,2.0,2.4,1.4
Dundee United,Aberdeen,H,3.6,3.3,2.05,2.1,1.72,4,0,2,16,3,7,0.2,1.0,2.0,0.8
Kilmarnock,Hearts,D,3.25,3.4,2.2,1.95,1.9,2,2,8,11,5,6,1.6,0.0,1.8,0.8
Dundee United,Hibernian,H,4.0,3.6,1.9,1.98,1.88,1,0,5,15,5,6,0.6,1.0,2.2,1.2
Celtic,Hibernian,H,1.25,6.0,13.0,1.53,2.5,6,1,16,1,4,4,3.0,2.4,2.2,1.2
Livingston,St Johnstone,H,2.0,3.25,4.2,2.5,1.53,1,0,5,4,7,11,1.8,0.8,0.8,1.2
Ross County,Dundee United,D,2.37,3.25,3.1,2.2,1.66,1,1,3,11,5,8,0.8,0.8,1.2,1.0
