HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Derby,Rotherham,A,0,1,9.0,10.0,4.0,3.0,7.0,2.0,2.0,1.0,0.0,0.0,1.9,3.5,4.2,2.1,1.72,4,3,4,11,1.2,1.4,1.4,0.0,1.0,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,0.8,0.6,0.8,1.0,1.4,1.4,2.2,0.8,2.0,0.0,3.0,0.0
Nott'm Forest,Millwall,H,3,1,17.0,15.0,5.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,2.37,3.0,3.4,2.62,1.5,3,4,4,6,1.0,1.0,0.6,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,1.0,0.3333333333333333,1.0,0.0,0.6,0.8,1.2,0.8,0.8,1.2,1.2,0.8,3.0,0.0,2.0,0.0
Watford,Huddersfield,H,2,0,10.0,5.0,7.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,1.66,3.8,5.25,2.0,1.8,8,3,1,10,2.0,1.0,2.4,0.4,2.6666666666666665,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,0.6666666666666666,0.0,1.6,0.6,0.8,0.4,1.8,0.6,2.0,0.2,2.0,0.0,2.0,0.0
Barnsley,Swansea,A,0,2,15.0,7.0,3.0,2.0,8.0,5.0,1.0,1.0,0.0,0.0,2.8,3.2,2.6,2.3,1.61,6,8,6,4,1.8,1.8,2.2,1.8,2.0,0.0,1.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.2,1.6,1.2,1.2,1.2,0.2,0.8,1.2,1.0,0.0,3.0,0.0
Derby,Bournemouth,H,1,0,12.0,10.0,6.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,3.6,3.4,2.1,2.2,1.66,3,3,6,2,1.0,1.4,1.4,1.6,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.6,0.6,0.8,1.0,1.8,1.0,0.4,1.2,2.0,0.0,1.0,1.0
Reading,Coventry,H,3,0,12.0,7.0,6.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,2.15,3.25,3.6,2.37,1.57,9,6,5,6,1.8,1.6,1.8,1.4,1.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,1.8,1.2,1.0,1.0,0.8,0.2,1.2,1.0,1.0,0.0,1.0,0.0
Rotherham,Stoke,D,3,3,13.0,11.0,3.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,3.0,3.2,2.45,2.37,1.57,7,7,2,1,1.4,0.6,1.4,1.4,2.6666666666666665,0.3333333333333333,2.0,0.0,2.0,0.0,1.3333333333333333,0.3333333333333333,1.4,1.4,2.0,1.0,0.8,0.8,0.2,0.4,1.0,0.0,2.0,1.0
Watford,Barnsley,H,1,0,9.0,11.0,3.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,1.75,3.5,4.75,2.1,1.72,6,2,6,6,2.0,1.0,1.8,1.8,3.6666666666666665,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.0,1.2,0.4,0.8,0.4,1.2,1.8,1.2,1.2,3.0,0.0,1.0,0.0
Norwich,Bristol City,H,2,0,14.0,3.0,6.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,1.57,3.8,6.5,1.9,1.9,8,3,4,9,2.6,1.8,1.8,0.6,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.6,0.6,1.4,1.4,1.0,0.8,1.8,0.8,0.0,0.0,1.0,0.0
Brentford,Luton,H,1,0,15.0,11.0,5.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.57,3.8,6.5,2.0,1.8,9,5,2,5,2.2,2.6,2.0,0.8,1.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,1.8,1.0,0.8,2.0,1.6,0.8,1.0,0.4,0.0,0.0,2.0,0.0
