HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Giannina,Atromitos,D,2.7,2.87,2.87,2.61,1.45,2.0,2.0,5,4,12,4,1.4,0.4,1.6,2.4
Lamia,Asteras Tripolis,H,2.75,2.79,2.89,2.81,1.39,1.0,0.0,5,6,6,4,1.0,0.6,2.6,1.4
Olympiakos,Xanthi,H,1.18,5.75,19.0,1.92,1.84,3.0,0.0,13,3,5,5,3.0,2.4,1.4,1.4
Panetolikos,Panionios,D,2.75,2.79,2.87,2.66,1.43,1.0,1.0,7,13,3,5,0.8,1.2,1.4,1.0
PAOK,Apollon,H,1.11,8.5,21.0,1.57,2.29,3.0,0.0,17,1,3,7,3.0,2.0,1.0,0.4
AEK,Lamia,H,1.12,8.5,17.0,1.68,2.11,2.0,0.0,10,2,2,8,2.6,2.2,1.0,0.6
Apollon,Panathinaikos,D,2.6,3.0,2.89,2.48,1.5,0.0,0.0,7,11,4,10,1.0,0.4,2.0,0.4
Kerkyra,Platanias,H,2.54,2.87,3.1,2.51,1.48,2.0,0.0,4,10,4,15,0.8,0.2,0.6,0.0
Asteras Tripolis,Olympiakos,D,6.0,4.0,1.53,2.28,1.58,1.0,1.0,10,1,14,6,2.6,1.4,3.0,2.4
Atromitos,Larisa,H,1.55,3.79,6.25,2.37,1.54,1.0,0.0,3,2,6,7,1.6,2.0,1.6,1.4
Panetolikos,PAOK,A,7.5,4.09,1.44,2.13,1.68,0.0,1.0,7,13,9,3,0.8,1.2,3.0,2.0
Panionios,Giannina,A,1.83,3.39,4.5,2.44,1.51,0.0,1.0,10,9,6,10,1.4,1.0,1.0,0.4
Xanthi,Levadeiakos,H,1.66,3.39,5.75,2.5,1.48,2.0,1.0,6,8,1,11,1.4,1.4,1.6,0.0
Asteras Tripolis,Xanthi,D,1.8,3.29,4.75,2.56,1.47,1.0,1.0,10,2,5,6,2.2,1.4,2.0,1.4
Larisa,Panionios,D,2.5,3.0,3.0,2.77,1.41,0.0,0.0,3,4,4,6,1.6,0.8,1.4,1.0
