HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Oud-Heverlee Leuven,St Truiden,H,2.3,3.5,2.9,1.8,2.0,4,1,5,7,5,3,1.2,0.6,0.4,2.0
Oostende,Mechelen,A,2.7,3.5,2.5,1.53,2.4,2,4,8,6,7,11,2.0,0.8,2.0,1.4
Charleroi,Eupen,H,1.72,3.6,4.33,1.65,2.2,3,0,8,6,12,5,1.4,1.8,1.2,2.4
Beerschot VA,Seraing,H,2.4,3.4,2.8,1.85,1.95,3,0,0,9,5,13,0.0,0.2,1.2,0.6
Standard,Kortrijk,D,2.0,3.6,3.6,1.72,2.07,1,1,6,10,5,8,0.8,1.4,1.6,0.8
St Truiden,Club Brugge,A,6.0,4.2,1.53,1.75,2.05,1,2,5,10,8,8,0.4,1.8,2.2,1.6
Waregem,Genk,A,5.0,4.0,1.61,1.4,2.87,2,6,8,13,8,11,1.0,1.4,2.0,1.2
Cercle Brugge,Antwerp,A,2.55,3.6,2.55,1.8,2.0,0,1,3,9,10,6,0.2,0.8,2.2,2.0
Anderlecht,Oud-Heverlee Leuven,D,1.28,6.0,9.0,1.4,2.87,2,2,16,6,5,11,2.2,1.6,1.6,0.6
Gent,St. Gilloise,A,2.25,3.4,3.1,1.8,2.0,0,2,14,5,11,6,2.4,0.8,2.4,2.0
Oud-Heverlee Leuven,Oostende,H,1.85,3.75,4.0,1.5,2.5,1,0,8,7,4,8,1.6,0.8,1.4,0.8
Eupen,Waregem,D,1.6,4.0,5.25,1.44,2.7,1,1,8,9,9,10,1.2,1.8,1.0,1.4
Kortrijk,Beerschot VA,D,1.75,4.0,4.2,1.65,2.2,1,1,7,6,7,15,1.6,1.0,0.6,0.2
Mechelen,St Truiden,A,1.8,3.6,4.2,1.7,2.1,0,1,11,7,6,7,2.0,2.0,0.4,1.8
St. Gilloise,Charleroi,H,1.7,3.8,4.5,1.65,2.2,4,0,13,5,11,8,2.4,2.0,1.8,1.8
Club Brugge,Standard,D,1.36,4.75,7.5,1.53,2.4,2,2,10,4,4,8,2.2,1.6,1.0,1.4
Seraing,Gent,D,5.0,4.0,1.6,1.6,2.3,0,0,10,9,4,4,1.2,0.6,1.8,0.8
Antwerp,Anderlecht,H,3.6,3.6,1.95,1.7,2.1,2,0,10,6,7,6,2.2,2.0,1.8,1.6
Genk,Cercle Brugge,D,1.5,4.33,5.25,1.5,2.5,1,1,9,4,8,9,2.0,1.2,0.2,0.8
Mechelen,Club Brugge,H,4.5,4.0,1.7,1.57,2.35,2,1,10,5,6,9,2.0,2.0,2.2,1.6
Cercle Brugge,Charleroi,A,2.6,3.5,2.6,1.83,2.02,1,2,2,8,10,11,0.2,0.8,1.8,1.6
Oud-Heverlee Leuven,Seraing,A,1.75,4.0,3.8,1.65,2.2,1,3,8,6,5,13,2.0,0.8,1.4,0.6
Waregem,Gent,A,5.25,4.33,1.44,1.47,2.6,1,2,10,15,4,3,1.0,1.0,1.8,1.0
Standard,Eupen,H,1.85,3.6,4.0,1.66,2.15,1,0,5,6,9,7,1.0,1.0,0.8,1.8
Anderlecht,Kortrijk,D,1.4,4.75,8.0,1.6,2.3,1,1,15,8,6,7,1.8,1.0,1.8,1.0
